X,Y
0.1279431664411366,0.8878294967083682
0.1291610284167794,0.8861448982135716
0.1303788903924222,0.8844390009232899
0.1315967523680649,0.8827120425836362
0.1328146143437077,0.8809642552767492
0.1340324763193504,0.8791958541006032
0.1352503382949932,0.8774070541531775
0.1364682002706359,0.8755980705324481
0.1376860622462787,0.8737691183363945
0.1389039242219215,0.8719204126629914
0.1401217861975642,0.8700523434083991
0.141339648173207,0.8681646715310648
0.1425575101488498,0.8662573623666272
0.1437753721244925,0.8643305701683086
0.1449932341001353,0.8623844491893298
0.146211096075778,0.86041915368291
0.1474289580514208,0.8584348379022712
0.1486468200270636,0.8564316561006335
0.1498646820027063,0.8544098502443378
0.1510825439783491,0.8523699475067059
0.1523004059539918,0.8503127038279368
0.1535182679296346,0.8482389684788088
0.1547361299052774,0.8461497748358312
0.1559539918809201,0.8440463909671827
0.1571718538565629,0.8419301694306623
0.1583897158322056,0.8398025288628198
0.1596075778078484,0.8376650265480865
0.1608254397834912,0.8355192436272555
0.1620433017591339,0.833366782571713
0.1632611637347767,0.8312092953952984
0.1644790257104194,0.8290484170045749
0.1656968876860622,0.8268857603425465
0.1669147496617049,0.8247229856480613
0.1681326116373477,0.822561753159969
0.1693504736129905,0.820403723117119
0.1705683355886332,0.8182505557583577
0.171786197564276,0.8161038930141443
0.1730040595399188,0.813965374174935
0.1742219215155615,0.8118367499208349
0.1754397834912043,0.8097195586713426
0.176657645466847,0.8076153388459574
0.1778755074424898,0.8055256288641746
0.1790933694181326,0.8034519671454944
0.1803112313937753,0.8013956375611313
0.1815290933694181,0.7993579344465113
0.1827469553450608,0.7973410979264183
0.1839648173207036,0.7953462059183685
0.1851826792963464,0.7933743363398752
0.1864005412719891,0.7914265671084564
0.1876184032476319,0.7895039761416257
0.1888362652232746,0.7876076413568979
0.1900541271989174,0.785738640671789
0.1912719891745601,0.7838980520038145
0.1924898511502029,0.7820869532704895
0.1937077131258457,0.7803064223893286
0.1949255751014884,0.7785575372778482
0.1961434370771312,0.7768406023661034
0.197361299052774,0.7751574227004479
0.1985791610284167,0.7735086690407715
0.1997970230040595,0.7718949278136135
0.2010148849797022,0.7703167854455153
0.202232746955345,0.768774828363015
0.2034506089309878,0.7672696429926534
0.2046684709066305,0.7658018157609716
0.2058863328822733,0.7643719330945091
0.2071041948579161,0.7629805814198053
0.2083220568335588,0.7616283471634016
0.2095399188092016,0.7603158167518359
0.2107577807848443,0.7590430537857652
0.2119756427604871,0.7578110112974041
0.2131935047361298,0.7566203148511311
0.2144113667117726,0.7554711407347576
0.2156292286874154,0.754363665236096
0.2168470906630581,0.7532980646429588
0.2180649526387009,0.7522745152431567
0.2192828146143436,0.7512931933245041
0.2205006765899864,0.7503542751748122
0.2217185385656292,0.7494579370818931
0.2229364005412719,0.7486043553335591
0.2241542625169147,0.7477937062176229
0.2253721244925574,0.747026151588584
0.2265899864682002,0.7463016911375743
0.227807848443843,0.745620326905873
0.2290257104194857,0.7449820718268446
0.2302435723951285,0.7443868818280789
0.2314614343707713,0.7438347858173887
0.232679296346414,0.7433256445890953
0.2338971583220568,0.7428593189375148
0.2351150202976995,0.742435669246079
0.2363328822733423,0.7420545238386466
0.2375507442489851,0.7417157058408089
0.2387686062246278,0.7414189656421725
0.2399864682002706,0.7411640536323435
0.2412043301759133,0.7409507180677563
0.2424221921515561,0.7407786703383827
0.2436400541271988,0.7406477669720551
0.2448579161028417,0.7405577048831106
0.2460757780784844,0.7405081809858851
0.2472936400541272,0.7404988921947154
0.2485115020297699,0.740529535423937
0.2497293640054126,0.7405998075878875
0.2509472259810554,0.7407093983241233
0.2521650879566982,0.7408579451076712
0.253382949932341,0.7410450848144936
0.2546008119079837,0.7412704574069198
0.2558186738836265,0.7415337028472792
0.2570365358592692,0.7418344610978999
0.258254397834912,0.7421723696370117
0.2594722598105548,0.7425470842653548
0.2606901217861975,0.7429582810406699
0.2619079837618402,0.7434056163745859
0.2631258457374831,0.7438887466787326
0.2643437077131258,0.7444073283647377
0.2655615696887686,0.7449610178442302
0.2667794316644113,0.745549471528839
0.2679972936400541,0.7461723458301927
0.2692151556156968,0.7468292059124473
0.2704330175913396,0.7475197785953781
0.2716508795669823,0.7482436065549071
0.2728687415426252,0.749000197885408
0.2740866035182679,0.7497890606812535
0.2753044654939107,0.7506097030368174
0.2765223274695534,0.7514616330464726
0.2777401894451962,0.7523443588045915
0.2789580514208389,0.7532573932940532
0.2801759133964817,0.7542001779611822
0.2813937753721244,0.7551721612115467
0.2826116373477672,0.7561728265158322
0.28382949932341,0.7572016573447237
0.2850473612990527,0.758258141782997
0.2862652232746955,0.7593417669507837
0.2874830852503383,0.760452064849439
0.288700947225981,0.7615885951986767
0.2899188092016238,0.7627509177182088
0.2911366711772665,0.7639385921558985
0.2923545331529093,0.7651511214525597
0.2935723951285521,0.7663880035003281
0.2947902571041948,0.7676487595182881
0.2960081190798376,0.768932910725521
0.2972259810554803,0.7702399741562808
0.2984438430311231,0.7715694523568083
0.2996617050067658,0.772920759176871
0.3008795669824086,0.7742932575766984
0.3020974289580514,0.7756863105165187
0.3033152909336942,0.7770992629420186
0.3045331529093369,0.7785314823978502
0.3057510148849797,0.7799823717880318
0.3069688768606224,0.7814511526890608
0.3081867388362652,0.7829370466774339
0.3094046008119079,0.7844392753296447
0.3106224627875507,0.785957060222193
0.3118403247631935,0.7874896502071882
0.3130581867388363,0.7890362828266435
0.314276048714479,0.7905961642991525
0.3154939106901218,0.7921684729581767
0.3167117726657645,0.7937522757885763
0.3179296346414073,0.7953464555032894
0.31914749661705,0.7969498753718159
0.3203653585926928,0.7985613082365886
0.3215832205683355,0.8001793443721229
0.3228010825439784,0.801802470262986
0.3240189445196211,0.8034292110108278
0.3252368064952638,0.8050578035573815
0.3264546684709066,0.8066864848443795
0.3276725304465493,0.8083135004143391
0.3288903924221921,0.809937093670092
0.3301082543978348,0.8115553952298379
0.3313261163734776,0.8131666880830093
0.3325439783491204,0.814769255219038
0.3337618403247632,0.8163613796273571
0.3349797023004059,0.8179413442973981
0.3361975642760487,0.8195075245163266
0.3374154262516914,0.8210580246584596
0.3386332882273342,0.8225911275211524
0.3398511502029769,0.8241052580707973
0.3410690121786197,0.8255988412737901
0.3422868741542625,0.827070302096522
0.3435047361299053,0.8285180757044426
0.344722598105548,0.8299411820026111
0.3459404600811908,0.831337245221403
0.3471583220568335,0.8327052309520764
0.3483761840324763,0.8340441047858903
0.349594046008119,0.8353528323141003
0.3508119079837618,0.8366303791279665
0.3520297699594046,0.8378757108187453
0.3532476319350474,0.8390877929776953
0.3544654939106901,0.8402656542018387
0.3556833558863328,0.8414085664346048
0.3569012178619756,0.8425153504273892
0.3581190798376183,0.843585480329205
0.3593369418132611,0.844618430289066
0.3605548037889038,0.8456136744559841
0.3617726657645467,0.8465706869789723
0.3629905277401894,0.8474889420070437
0.3642083897158322,0.8483679136892116
0.3654262516914749,0.8492070880741446
0.3666441136671177,0.8500060728485538
0.3678619756427604,0.8507645209761466
0.3690798376184032,0.8514821093767538
0.3702976995940459,0.8521585149702047
0.3715155615696888,0.852793414676328
0.3727334235453315,0.8533864854149534
0.3739512855209743,0.8539374041059096
0.375169147496617,0.8544458476690272
0.3763870094722598,0.8549114930241347
0.3776048714479025,0.8553340170910613
0.3788227334235453,0.8557130967896369
0.380040595399188,0.8560484090396897
0.3812584573748309,0.8563396307610504
0.3824763193504736,0.856586179633392
0.3836941813261164,0.8567881879704805
0.3849120433017591,0.8569452678292245
0.3861299052774019,0.8570569590390358
0.3873477672530446,0.857122801429322
0.3885656292286873,0.8571423348294933
0.3897834912043301,0.8571150990689586
0.3910013531799729,0.8570406339771279
0.3922192151556157,0.8569184793834095
0.3934370771312584,0.8567481751172136
0.3946549391069012,0.8565292610079477
0.3958728010825439,0.8562612768850232
0.3970906630581867,0.855943762577849
0.3983085250338294,0.8555762520984095
0.3995263870094722,0.8551582808352103
0.4007442489851149,0.8546894009706759
0.4019621109607578,0.8541691607517945
0.4031799729364005,0.8535971084255554
0.4043978349120433,0.8529727922389462
0.405615696887686,0.8522957604389566
0.4068335588633288,0.8515655612725743
0.4080514208389715,0.8507817429867885
0.4092692828146143,0.8499438538285875
0.410487144790257,0.8490514420449604
0.4117050067658999,0.848104055882895
0.4129228687415426,0.8471012435893802
0.4141407307171854,0.8460426367509921
0.4153585926928281,0.8449283029874213
0.4165764546684709,0.8437565678388173
0.4177943166441136,0.8425271442751696
0.4190121786197563,0.8412397452664675
0.4202300405953991,0.8398940837827004
0.4214479025710419,0.8384898727938567
0.4226657645466847,0.8370268252699257
0.4238836265223274,0.8355046541808974
0.4251014884979702,0.8339230724967603
0.4263193504736129,0.8322817931875043
0.4275372124492557,0.8305805292231181
0.4287550744248984,0.8288189935735909
0.4299729364005412,0.8269968992089117
0.431190798376184,0.8251144952582528
0.4324086603518268,0.8231711682451927
0.4336265223274695,0.8211666643185178
0.4348443843031123,0.8191010074733059
0.436062246278755,0.8169742217046323
0.4372801082543978,0.8147863310075713
0.4384979702300405,0.8125373593771997
0.4397158322056833,0.8102273308085924
0.4409336941813261,0.8078562692968256
0.4421515561569689,0.8054241988369741
0.4433694181326116,0.8029311434241143
0.4445872801082544,0.8003771270533209
0.4458051420838971,0.7977621737196694
0.4470230040595399,0.7950863513781576
0.4482408660351826,0.7923498616575815
0.4494587280108253,0.789552840861736
0.4506765899864682,0.7866955060789782
0.4518944519621109,0.7837780743976668
0.4531123139377537,0.7808007629061589
0.4543301759133964,0.7777637886928134
0.4555480378890392,0.7746673688459875
0.4567658998646819,0.7715117204540387
0.4579837618403247,0.7682970606053258
0.4592016238159674,0.7650236063882059
0.4604194857916103,0.7616916123663918
0.461637347767253,0.758301418431537
0.4628552097428958,0.7548530743095138
0.4640730717185385,0.7513468649689794
0.4652909336941813,0.7477830753785913
0.466508795669824,0.7441619905070083
0.4677266576454668,0.7404838953228846
0.4689445196211095,0.7367490747948806
0.4701623815967523,0.7329578138916528
0.4713802435723951,0.7291103975818597
0.4725981055480379,0.7252071108341563
0.4738159675236806,0.7212482453880911
0.4750338294993234,0.7172343647414472
0.4762516914749661,0.7131655268962004
0.4774695534506089,0.7090421801289135
0.4786874154262516,0.7048647727161504
0.4799052774018943,0.7006337529344752
0.4811231393775372,0.6963495690604501
0.4823410013531799,0.6920126693706397
0.4835588633288227,0.6876235021416054
0.4847767253044654,0.6831825156499135
0.4859945872801082,0.6786901581721269
0.4872124492557509,0.6741468779848069
0.4884303112313937,0.6695531221133105
0.4896481732070364,0.6649094119972314
0.4908660351826793,0.6602161830502796
0.492083897158322,0.6554738651702561
0.4933017591339647,0.6506828865469295
0.4945196211096074,0.6458436778042965
0.4957374830852503,0.6409566426437092
0.496955345060893,0.6360221474132529
0.4981732070365358,0.6310405584610109
0.4993910690121785,0.6260123043711966
0.5006089309878213,0.620937651487781
0.5018267929634641,0.6158171006560572
0.5030446549391069,0.6106513886628496
0.5042625169147495,0.605441252294984
0.5054803788903924,0.6001875420509413
0.5066982408660351,0.5948911576368147
0.5079161028416779,0.5895534017941874
0.5091339648173207,0.5841756749174679
0.5103518267929633,0.5787593774010631
0.5115696887686062,0.573306056617368
0.512787550744249,0.5678171720239059
0.5140054127198916,0.5622945297214648
0.5152232746955344,0.5567399585301417
0.5164411366711772,0.551155287270033
0.51765899864682,0.5455423447612368
0.5188768606224627,0.5399029598238474
0.5200947225981054,0.5342389618201986
0.5213125845737483,0.5285523062045773
0.5225304465493911,0.522844999480834
0.5237483085250337,0.5171190331470306
0.5249661705006765,0.5113763987012275
0.5261840324763193,0.5056190876414858
0.5274018944519621,0.4998490914658662
0.5286197564276048,0.4940683913789734
0.5298376184032475,0.4882788956641545
0.5310554803788904,0.482482529993732
0.5322733423545332,0.4766810394173973
0.5334912043301758,0.47087616898484
0.5347090663058186,0.4650696637457523
0.5359269282814614,0.4592632687498249
0.5371447902571042,0.4534587290467487
0.5383626522327469,0.4476576692983417
0.5395805142083896,0.4418618505780498
0.5407983761840325,0.4360728737594137
0.5420162381596753,0.4302922745509083
0.5432341001353179,0.4245215886610067
0.5444519621109607,0.4187623517981826
0.5456698240866035,0.4130160996709096
0.5468876860622462,0.4072842134008324
0.548105548037889,0.4015681209502975
0.5493234100135317,0.3958694652718343
0.5505412719891746,0.3901893632860383
0.5517591339648172,0.3845289319135071
0.55297699594046,0.378889288074837
0.5541948579161028,0.3732715486906245
0.5554127198917456,0.3676768306814651
0.5566305818673883,0.362106250967957
0.5578484438430311,0.3565609264706954
0.5590663058186738,0.3510417009364321
0.5602841677943167,0.3455496719327401
0.5615020297699593,0.3400862777395139
0.5627198917456021,0.3346523857474858
0.5639377537212449,0.3292488633473911
0.5651556156968877,0.3238765779299621
0.5663734776725304,0.3185363968859349
0.5675913396481732,0.3132291876060423
0.5688092016238159,0.3079558174810186
0.5700270635994586,0.3027171539015983
0.5712449255751014,0.2975140642585145
0.5724627875507442,0.2923474159425025
0.573680649526387,0.2872180763442953
0.5748985115020296,0.2821269128546281
0.5761163734776725,0.2770747172701383
0.5773342354533153,0.2720622536456932
0.578552097428958,0.2670902916300355
0.5797699594046007,0.2621595586533741
0.5809878213802435,0.2572707821459182
0.5822056833558863,0.2524246895378781
0.5834235453315291,0.2476220082594624
0.5846414073071717,0.2428634657408818
0.5858592692828146,0.2381497894123445
0.5870771312584574,0.2334817067040611
0.5882949932341001,0.2288599450462404
0.5895128552097428,0.2242851160299795
0.5907307171853856,0.2197581146777573
0.5919485791610284,0.215279636651857
0.5931664411366712,0.2108503435361342
0.5943843031123138,0.2064708969144446
0.5956021650879567,0.2021419583706446
0.5968200270635995,0.1978641894885916
0.5980378890392422,0.1936382518521414
0.5992557510148849,0.1894648070451497
0.6004736129905276,0.1853445166514739
0.6016914749661705,0.181278006459193
0.6029093369418133,0.1772657069867753
0.6041271989174559,0.173308625838547
0.6053450608930987,0.169407250036003
0.6065629228687416,0.1655620666006348
0.6077807848443842,0.1617735625539373
0.608998646820027,0.1580422249174041
0.6102165087956697,0.1543685407125292
0.6114343707713126,0.1507529969608051
0.6126522327469553,0.1471960806837264
0.613870094722598,0.1436982789027865
0.6150879566982408,0.1402599812886069
0.6163058186738836,0.136881632796079
0.6175236806495263,0.1335638061605851
0.6187415426251691,0.1303068287905697
0.6199594046008118,0.1271110280944772
0.6211772665764547,0.1239767314807523
0.6223951285520974,0.1209042663578398
0.6236129905277401,0.1178939601341845
0.6248308525033829,0.1149461402182316
0.6260487144790257,0.1120611340184254
0.6272665764546684,0.1092392689432104
0.6284844384303112,0.1064805514457896
0.6297023004059539,0.1037855614948005
0.6309201623815966,0.1011547425073671
0.6321380243572395,0.0985882634996061
0.6333558863328822,0.0960862934876351
0.634573748308525,0.0936490014875701
0.6357916102841676,0.0912765565155288
0.6370094722598105,0.0889691275876269
0.6382273342354533,0.0867268837199826
0.639445196211096,0.0845499939287107
0.6406630581867387,0.0824386272299302
0.6418809201623816,0.0803929526397569
0.6430987821380243,0.0784131391743079
0.6443166441136671,0.0764993558496997
0.6455345060893097,0.074651771682049
0.6467523680649526,0.072870555687473
0.6479702300405954,0.0711557993994929
0.6491880920162381,0.0695076120388158
0.6504059539918808,0.0679260915811731
0.6516238159675237,0.0664113311222408
0.6528416779431664,0.064963423757697
0.6540595399188092,0.0635824625832172
0.6552774018944518,0.0622685406944793
0.6564952638700947,0.0610217291598621
0.6577131258457375,0.0598420518626097
0.6589309878213802,0.0587295760069413
0.6601488497970229,0.057684236722343
0.6613667117726657,0.0567059691382997
0.6625845737483085,0.0557947083842975
0.6638024357239513,0.0549503895898208
0.6650202976995939,0.0541729478843565
0.6662381596752367,0.0534623013844847
0.6674560216508796,0.0528182844988211
0.6686738836265222,0.0522407642070182
0.669891745602165,0.051729613763018
0.6711096075778078,0.0512847064207613
0.6723274695534506,0.0509059154341898
0.6735453315290933,0.0505931140572467
0.674763193504736,0.0503461755438726
0.6759810554803788,0.0501648710565314
0.6771989174560217,0.0500494533273301
0.6784167794316643,0.05
0.6796346414073071,0.0500165420288365
0.6808525033829499,0.0500991103681339
0.6820703653585927,0.0502477359721875
0.6832882273342354,0.0504624497952923
0.6845060893098781,0.0507432552138572
0.6857239512855209,0.0510900443797616
0.6869418132611638,0.051502475458895
0.6881596752368064,0.0519796774277906
0.6893775372124492,0.052520772130706
0.690595399188092,0.0531246134383847
0.6918132611637346,0.0537898184238011
0.6930311231393775,0.0545145298305226
0.6942489851150202,0.0552968904021154
0.695466847090663,0.0561348743373124
0.6966847090663058,0.057026306533855
0.6979025710419485,0.057968824353996
0.6991204330175913,0.05896006025103
0.7003382949932341,0.0599976110613532
0.7015561569688767,0.0610790431398233
0.7027740189445196,0.0622018762801475
0.7039918809201623,0.0633636266936721
0.7052097428958051,0.0645618105917439
0.7064276048714478,0.0657939441857081
0.7076454668470906,0.0670575587971683
0.7088633288227334,0.0683502233069927
0.7100811907983761,0.0696691502779001
0.7112990527740188,0.0710119497873335
0.7125169147496617,0.0723762319127352
0.7137347767253044,0.073759606731548
0.7149526387009472,0.0751596843212153
0.7161705006765899,0.0765741528672166
0.7173883626522327,0.0780006556131932
0.7186062246278755,0.0794367773723044
0.7198240866035182,0.0808804981610947
0.7210419485791609,0.082329797996109
0.7222598105548037,0.0837826568938932
0.7234776725304465,0.0852370548709929
0.7246955345060893,0.0866914850264256
0.725913396481732,0.0881435539786824
0.7271312584573747,0.0895908803319066
0.7283491204330176,0.0910320347576407
0.7295669824086602,0.0924655879274285
0.730784844384303,0.0938901105128132
0.7320027063599458,0.0953041731853381
0.7332205683355886,0.0967063466165471
0.7344384303112313,0.0980952014779835
0.7356562922868741,0.0994693084411898
0.7368741542625168,0.1008274443371481
0.7380920162381597,0.1021685426277145
0.7393098782138023,0.1034910387130219
0.7405277401894451,0.104794197192957
0.7417456021650879,0.1060772826674073
0.7429634641407307,0.1073395597362605
0.7441813261163734,0.1085802929994023
0.7453991880920162,0.1097987470567215
0.7466170500676589,0.1109941865081043
0.7478349120433018,0.1121658759534382
0.7490527740189444,0.1133131177688976
0.7502706359945872,0.1144356793936412
0.75148849797023,0.1155323877629931
0.7527063599458726,0.116602964096324
0.7539242219215155,0.1176471296130046
0.7551420838971583,0.1186646055324057
0.756359945872801,0.1196551130738975
0.7575778078484438,0.1206183734568508
0.7587956698240865,0.1215541079006363
0.7600135317997293,0.122462037624624
0.7612313937753721,0.123341883848185
0.7624492557510147,0.1241935462728277
0.7636671177266576,0.1250168387632148
0.7648849797023004,0.1258117133419642
0.7661028416779431,0.1265781444835044
0.7673207036535858,0.127316106662265
0.7685385656292286,0.1280255743526737
0.7697564276048714,0.128706522029159
0.7709742895805142,0.1293592380773375
0.7721921515561568,0.1299833289638798
0.7734100135317997,0.1305789386289194
0.7746278755074424,0.1311462714745259
0.7758457374830852,0.1316855319027666
0.7770635994587279,0.13219692431571
0.7782814614343707,0.132680653115425
0.7794993234100135,0.133136922703979
0.7807171853856563,0.1335659374834403
0.7819350473612989,0.1339679462258222
0.7831529093369417,0.1343432697815561
0.7843707713125845,0.134692293076822
0.7855886332882273,0.1350154339956965
0.78680649526387,0.1353131104222602
0.7880243572395127,0.1355857402405909
0.7892422192151556,0.1358337413347683
0.7904600811907984,0.1360575315888716
0.791677943166441,0.1362575288869785
0.7928958051420838,0.1364341607945536
0.7941136671177266,0.1365878268270114
0.7953315290933693,0.1367188462640306
0.7965493910690121,0.1368275902941666
0.7977672530446548,0.1369144301059732
0.7989851150202977,0.1369797368880057
0.8002029769959405,0.1370238818288187
0.8014208389715831,0.1370472361169674
0.8026387009472259,0.137050170941006
0.8038565629228687,0.1370330574894898
0.8050744248985114,0.1369962585233995
0.8062922868741542,0.1369401467768401
0.8075101488497969,0.1368651757367051
0.8087280108254398,0.136771814815589
0.8099458728010825,0.1366606382057306
0.8111637347767252,0.1365322691707595
0.812381596752368,0.1363873520205398
0.8135994587280106,0.1362266111184675
0.8148173207036535,0.1360508341864995
0.8160351826792963,0.1358608839439201
0.817253044654939,0.1356576493777822
0.8184709066305818,0.1354421191781388
0.8196887686062246,0.1352153413947915
0.8209066305818673,0.1349783555233444
0.8221244925575101,0.1347321076956469
0.8233423545331527,0.1344777862097172
0.8245602165087956,0.1342165793635711
0.8257780784844384,0.1339496754552268
0.8269959404600811,0.1336782573154747
0.8282138024357238,0.1334035487297809
0.8294316644113667,0.1331269177657142
0.8306495263870094,0.1328495626643965
0.8318673883626522,0.1325726816669511
0.8330852503382948,0.1322974730144994
0.8343031123139377,0.1320251349481637
0.8355209742895805,0.1317568238694891
0.8367388362652232,0.1314936417383323
0.8379566982408659,0.1312367480018759
0.8391745602165088,0.1309873021299711
0.8403924221921515,0.1307464635924691
0.8416102841677943,0.1305153918592201
0.8428281461434369,0.1302949542908378
0.8440460081190797,0.1300870172652424
0.8452638700947226,0.1298925134725213
0.8464817320703653,0.1297123324102577
0.847699594046008,0.1295473635760362
0.8489174560216508,0.1293984964674405
0.8501353179972936,0.1292666205820543
0.8513531799729364,0.1291524685795968
0.852571041948579,0.1290568116310126
0.8537889039242218,0.1289801874412567
0.8550067658998647,0.1289229772229464
0.8562246278755073,0.1288855621886999
0.8574424898511501,0.1288683235511334
0.8586603518267929,0.1288716425228643
0.8598782138024357,0.1288959209739917
0.8610960757780785,0.1289415763836924
0.8623139377537211,0.1290087866915532
0.8635317997293639,0.1290978124789242
0.8647496617050068,0.1292089143271544
0.8659675236806494,0.129342352817594
0.8671853856562922,0.129498388531592
0.8684032476319349,0.1296772820504988
0.8696211096075778,0.1298792939556627
0.8708389715832205,0.1301046848284345
0.8720568335588632,0.130353715250164
0.873274695534506,0.1306266458021996
0.8744925575101488,0.130923776106785
0.8757104194857915,0.1312456528096738
0.8769282814614343,0.1315921118332134
0.878146143437077,0.1319637495067201
0.8793640054127198,0.1323611621595118
0.8805818673883626,0.1327849461209036
0.8817997293640053,0.1332356977202126
0.8830175913396481,0.1337140132867554
0.8842354533152909,0.1342204891498484
0.8854533152909336,0.1347557216388081
0.8866711772665764,0.1353203070829514
0.8878890392422191,0.135914841811594
0.8891069012178618,0.1365399221540537
0.8903247631935047,0.1371959196512478
0.8915426251691474,0.1378838206170618
0.8927604871447902,0.1386042052436419
0.893978349120433,0.1393576404195415
0.8951962110960757,0.1401446930333158
0.8964140730717185,0.1409659299735193
0.8976319350473612,0.1418219181287068
0.8988497970230039,0.1427132243874316
0.9000676589986468,0.1436404156382495
0.9012855209742896,0.1446040587697148
0.9025033829499324,0.145604720670381
0.903721244925575,0.1466429682288036
0.9049391069012176,0.1477190455267333
0.9061569688768606,0.1488335155726605
0.9073748308525031,0.1499864668156166
0.908592692828146,0.1511779245355042
0.9098105548037888,0.1524079140122259
0.9110284167794316,0.153676460525684
0.9122462787550744,0.1549835893557808
0.9134641407307172,0.1563293257824186
0.9146820027063598,0.1577137139564527
0.9158998646820028,0.1591367153237987
0.9171177266576452,0.1605983712118576
0.918335588633288,0.1620987583291236
0.9195534506089308,0.1636379533840909
0.9207713125845736,0.1652160330852543
0.9219891745602165,0.1668330741411086
0.9232070365358592,0.1684891532601472
0.924424898511502,0.1701843449172767
0.9256427604871448,0.1719187406216213
0.9268606224627874,0.1736924071497307
0.9280784844384302,0.1755053913319991
0.929296346414073,0.1773577399988199
0.9305142083897158,0.1792494999805882
0.9317320703653584,0.1811807181076972
0.9329499323410012,0.1831514412105403
0.934167794316644,0.1851617240220702
0.9353856562922868,0.1872116707439726
0.9366035182679296,0.1893012144831945
0.9378213802435724,0.1914304491020548
0.9390392422192152,0.1935994684628729
0.9402571041948578,0.1958083664279678
0.9414749661705006,0.1980572368596599
0.9426928281461432,0.2003461736202672
0.943910690121786,0.2026752705721101
0.9451285520974289,0.205044621577506
0.9463464140730716,0.2074543204987763
0.9475642760487144,0.2099044611982398
0.9487821380243572,0.2123951375382149
0.9499999999999998,0.214926443381022
