0,1,2,3,4,5,6,7,8,9,10,output_location,output_function,omega_values
1.0,0.9785937015319568,0.9152912653560332,0.8128028331573014,0.675516200874097,0.5093089657590736,0.32129689117707183,0.1195292622962885,-0.08735572471325333,-0.2905007862905872,-0.4812087547948457,0.1350629925425678,0.13434906289730508,1.3196041943313481
1.0,0.9611496988397826,0.8476174871596096,0.6682248861898016,0.43691080907754193,0.17164849893964884,-0.10695100295325345,-0.3772403474979136,-0.6182178898224154,-0.8111595297424476,-0.9410735856235307,0.9133194682855886,0.5608264444940309,1.7803626641605357
1.0,0.9395542429626547,0.7655243509382544,0.4989490610678837,0.17205506375887145,-0.17563893071216824,-0.5020996689189544,-0.7678608179337271,-0.9407941100698614,-0.999993377807099,-0.9383019320365723,0.14921586719126168,0.14649014922251913,2.2247964902612365
1.0,0.938285175827314,0.7607581423545869,0.48933099889515475,0.15750590231760386,-0.19376009239532918,-0.5211103470405402,-0.7841401348014023,-0.9503837814702348,-0.9993218921990512,-0.924914053189907,1.5681139277685625,-0.16661294640587954,2.248273349829587
1.0,0.9453243745584656,0.7872763462687083,0.5431386647238159,0.2396080907884144,-0.09012392759640406,-0.41000078176406063,-0.6850435375827809,-0.885175925657462,-0.988513219009921,-0.9837553553491962,1.1760339972410552,0.2878034796515127,2.1149052576047747
1.0,0.9372511511659775,0.7568794407239,0.4815211030586955,0.14573297558104725,-0.2083443048063358,-0.5362748546182743,-0.7969041448583539,-0.9575237996565877,-0.9979764221355615,-0.9131853013095292,0.06326739596613226,0.06305065903698688,2.2672298200690726
1.0,0.9184387223285094,0.6870593733448497,0.34360514370883066,-0.0558988349979648,-0.446284452899197,-0.7638710104336677,-0.9568529767937733,-0.9937506404917407,-0.868545160338971,-0.6016603742009289,0.7435034851689878,0.36227869615577407,2.5890121558829264
1.0,0.975823881316497,0.9044644946951858,0.7893722261363437,0.6361120443284354,0.4520944219611471,0.2462170227908939,0.028434479690858147,-0.1907229341205973,-0.400658467350122,-0.5912212672632327,0.5430781274822617,0.4920557840023016,1.4027080111808845
1.0,0.9792230345970777,0.9177555029710194,0.8181516226778203,0.6845503264671776,0.5225032733573994,0.33874415538070096,0.14090888621042835,-0.06278170106736103,-0.26386346188312404,-0.45398065866160536,0.3402415473424909,0.32925544738329554,1.2999929686180736
1.0,0.9386207665274913,0.7620178867133105,0.49187085934152175,0.16134251934203947,-0.1889919809849184,-0.5161261154612659,-0.7799013992533013,-0.9479371829047273,-0.9996056512225904,-0.9285640622467924,0.14457008722513565,0.14205178614971203,2.2420880713885096
1.0,0.9082699983823603,0.6499087799229856,0.27231529459630355,-0.15523715555803247,-0.5543097966514564,-0.8516887606578568,-0.992816901878516,-0.9518028510685025,-0.7361710461221133,-0.38548129867244196,1.1746855294282597,-0.03144696398118485,2.748070854222067
1.0,0.9028520943295701,0.6302838084705822,0.23525401866979548,-0.20548464155963697,-0.6062984966391538,-0.889311093399423,-0.9995342697332242,-0.915552124166215,-0.6536820358094835,-0.26480426594620393,1.313927731289143,-0.19251051615588816,2.8293853047063253
1.0,0.9824236611960571,0.9303125001557303,0.845498363722843,0.7309626958920116,0.5907317320690971,0.42973496611600986,0.2536318654422107,0.06861292557143486,-0.11881794235168748,-0.3020720414532888,0.8819484546762829,0.7274202091364348,1.1953566369504294
1.0,0.9812082784910936,0.925539371558911,0.8350855083950016,0.7132462566113276,0.5646007547846335,0.39473561266267676,0.21003494713511103,0.01744044514014355,-0.17580952883095383,-0.36245197539324453,1.5359620669031342,0.7658966817816039,1.2361206310578796
1.0,0.9199093500538755,0.6924664246330873,0.35410332718283305,-0.04098050151173775,-0.4295000202039219,-0.749221667356095,-0.9489320139237303,-0.996641196991693,-0.8847070975993592,-0.6310594652896614,0.14921586719126168,0.14559870552400098,2.5652407634624312
1.0,0.9710059913596166,0.8857052705125438,0.7490442571333232,0.5689476524273965,0.35585890142065824,0.12213459828882409,-0.11867204803916193,-0.35259713759470884,-0.566075818242265,-0.7467288845593645,0.8737043925232325,0.6338631822485503,1.5367534746118159
1.0,0.9524584190554558,0.8143540800592366,0.5988183802337054,0.32634513541825094,0.02284196326010664,-0.282833094988563,-0.561615488278843,-0.7869977051776869,-0.9375496918687795,-0.9989564894288478,1.53120866109569,0.06260874996831436,1.9709141794437373
1.0,0.9550068297678581,0.8240760898065093,0.6189897582593562,0.3582028035815718,0.06518248946543526,-0.23370335834004752,-0.5115590961742963,-0.7433815030126038,-0.9083097288259677,-0.9915024861341768,0.2833335773573515,0.2696072094466899,1.9169481946799667
1.0,0.9483512469239275,0.7987401750843363,0.5666212350950053,0.2759717345875121,-0.04318495787135285,-0.3578807518788214,-0.6356083567173534,-0.8476792034175196,-0.9721869023876192,-0.996270118827299,0.6546017357920253,0.4742879489637492,2.055001901021248
1.0,0.9803943019813852,0.9223459747151352,0.8281311741509857,0.7014441941464259,0.5472526080471753,0.37160248320138023,0.18138130621835788,-0.015952084996542267,-0.21265997268902367,-0.40102916597112936,0.2833335773573515,0.2773279293560018,1.2626948043436605
1.0,0.9775335205124714,0.9111435674510127,0.8038132378528904,0.6603652010147163,0.4872450016907925,0.2922314426950947,0.08408706027355642,-0.12783560257758672,-0.33401423354255927,-0.5251846166546792,0.9286388802669674,0.7031860630758499,1.352007470964415
1.0,0.9603141250082523,0.8444064373807303,0.6614767331209709,0.42604446298003457,0.1567962982415942,-0.1248970630792156,-0.396677125935629,-0.636972231128108,-0.8267097356450576,-0.9508298417154661,0.2833335773573515,0.2712159956182593,1.7995335434282729
1.0,0.8929296699683008,0.5946467910193973,0.16902585573701845,-0.29279038786066636,-0.6919083045416498,-0.9428605201847372,-0.9919079616877462,-0.8285475775528012,-0.4877614682667694,-0.04252579621259924,0.5909973431612556,0.33055608307727463,2.9729190707214332
1.0,0.958245096421614,0.8364673296321368,0.6448363374521396,0.39935518708383533,0.12052396205510331,-0.1683721958026205,-0.4432076240583052,-0.6810308690984698,-0.8619813575924123,-0.9709479491410801,1.4809617526714631,0.21466155104504198,1.846170158391286
1.0,0.9259072214419186,0.7146083654365882,0.3974148706791667,0.02133023190390502,-0.3579152391694538,-0.6841228411261224,-0.9089533187346246,-0.9990900424138512,-0.9411760515487707,-0.7437933631405454,0.1855778746382543,0.1791675233528017,2.466049306745776
1.0,0.9150719044329005,0.6747131805649109,0.31975024573812455,-0.08952424794396381,-0.4835924938561366,-0.795519560700818,-0.9723227049921069,-0.9839708180601354,-0.8284853957852675,-0.5322765997720049,0.8141214072410848,0.31638434866608317,2.642673278420017
1.0,0.9275305815170143,0.7206259592985812,0.4092746486519241,0.0386035464300008,-0.33766270891424893,-0.6649885239416882,-0.8959316757133007,-0.9970195324060536,-0.9536005376395162,-0.7719677900173825,0.20242318805094095,0.1943023908015902,2.4385452775473917
1.0,0.9785937015319568,0.9152912653560332,0.8128028331573014,0.675516200874097,0.5093089657590736,0.32129689117707183,0.1195292622962885,-0.08735572471325333,-0.2905007862905872,-0.4812087547948457,1.3157628046377219,0.7474497218880451,1.3196041943313481
1.0,0.9445700731089545,0.7844252460261113,0.5373191508658328,0.23064593320625063,-0.1015966588840103,-0.42257626022564065,-0.6967091191468743,-0.8936049069908356,-0.9914357855068339,-0.9793562378072121,1.046490604465771,0.37159691353544516,2.1295804581332307
1.0,0.9606200137577209,0.8455816216637678,0.6639452443141283,0.43001655779105474,0.16221977900845344,-0.11835342510530497,-0.38960511671431614,-0.6301715200510649,-0.8211056318080394,-0.947369486596897,0.2954731478994981,0.28185097881015597,1.792538584836127
1.0,0.9319873195861035,0.7372007277385797,0.442136140897904,0.08692982595658288,-0.28010114992717966,-0.6090312658238176,-0.8551176840313636,-0.9848864107183164,-0.9806856080129205,-0.8430866916189432,0.8686159715633497,0.37552964008301065,2.361472038726146
1.0,0.9611219600296323,0.8475108441024044,0.6680006072305098,0.43654926174234,0.17115355696006387,-0.10755037747934039,-0.3778916161698046,-0.6188494841444359,-0.8116880421586495,-0.9414129198798363,1.3581257364586807,0.37139919635003377,1.7810023097639638
1.0,0.9774800790312579,0.9109346098059083,0.8033607897395167,0.659603726684485,0.4861382160382083,0.2907771169818002,0.08231946253749471,-0.12984584748787842,-0.3361629210661588,-0.5273392698143766,0.3118385180946781,0.3026602223497854,1.3536206184235229
1.0,0.9876223214555203,0.950795699674382,0.8904317908291574,0.8080249250385952,0.7056151136919231,0.5857375482384406,0.45135984061790385,0.30580855896725506,0.1526868772385118,-0.004214622659068951,0.38554707180987186,0.3760155412274976,1.0026831200612685
1.0,0.901140119629815,0.6241070304128747,0.2236756484663182,-0.22098082917844605,-0.6219450301498393,-0.8999384085663441,-0.9999961801600422,-0.9023349462712129,-0.6262642626979645,-0.22636875894383116,1.000364264672764,0.09880224428515393,2.8546291203448373
1.0,0.9677077109344789,0.8729164276040983,0.7217482050532505,0.5239661791622019,0.29234401863502824,0.04184094299517806,-0.2113644122966209,-0.45091888618832676,-0.6613509540442404,-0.8290699495366445,0.1855778746382543,0.18278726264194642,1.6222590837619022
1.0,0.965432536331494,0.8641199644149229,0.7030665215480647,0.49340662580089517,0.2496350988313804,-0.011394932556609469,-0.2716371761102882,-0.5130998032315508,-0.7190893127397651,-0.8753646348628938,0.2954731478994981,0.2835047966510042,1.6787573272777871
1.0,0.9785937015319568,0.9152912653560332,0.8128028331573014,0.675516200874097,0.5093089657590736,0.32129689117707183,0.1195292622962885,-0.08735572471325333,-0.2905007862905872,-0.4812087547948457,1.1524817220289725,0.7568568160810928,1.3196041943313481
1.0,0.938285175827314,0.7607581423545869,0.48933099889515475,0.15750590231760386,-0.19376009239532918,-0.5211103470405402,-0.7841401348014023,-0.9503837814702348,-0.9993218921990512,-0.924914053189907,0.863568462029588,0.41456653999668575,2.248273349829587
1.0,0.9639956009211839,0.8585750371907889,0.6913295169041409,0.47430218897432913,0.22312093045294185,-0.04412699811417438,-0.30819739458078504,-0.5500748670683195,-0.7523421094815452,-0.900434100787627,0.6360396803235314,0.5173965075941862,1.713502073806658
1.0,0.9680290749027837,0.8741605797142784,0.7243966396918042,0.5283134382528064,0.29844889808934205,0.049500983193555254,-0.20261211615407076,-0.4417698219229962,-0.6526799479181002,-0.821856510458515,0.6072576543145362,0.5145843143163634,1.6141230189644546
1.0,0.9550068297678581,0.8240760898065093,0.6189897582593562,0.3582028035815718,0.06518248946543526,-0.23370335834004752,-0.5115590961742963,-0.7433815030126038,-0.9083097288259677,-0.9915024861341768,0.863568462029588,0.5197959411247566,1.9169481946799667
1.0,0.9253094385094494,0.7123951139893449,0.3930624073352624,0.01501359687178343,-0.3652779615523881,-0.6910038878796165,-0.9135068774510806,-0.9995491838179431,-0.9362777106312382,-0.7331440216082642,1.122989697682119,0.14262973881978647,2.476104220668326
1.0,0.9824380151692621,0.9303689072994386,0.8456215501556492,0.7311726073391027,0.5910419800450756,0.4301516121752864,0.2541526121296177,0.06922676344612351,-0.11813060397641449,-0.3013387556487931,1.5359620669031342,0.8078138577134036,1.1948669960145974
1.0,0.959152950986843,0.8399487667735385,0.6521257256703548,0.4110278616087762,0.13635144712938388,-0.1494640758378263,-0.42306926594212846,-0.6621121939626334,-0.8470644635051375,-0.9628165657314457,0.056120211125141234,0.0560220569966591,1.8258494491842665
1.0,0.9719352924090844,0.8893164252606647,0.756780747250767,0.5817674084768147,0.37409980529320924,0.14543419881885883,-0.09139454418263229,-0.323093364868342,-0.5366571439348619,-0.7200986713591659,0.5430781274822617,0.48408802559678477,1.5118069725356145
1.0,0.9845087462138908,0.9385149427432946,0.8634435929525142,0.761620595504899,0.6362006821898959,0.49106967642149374,0.33072410068487607,0.16013186299447407,-0.015421661353707847,-0.1904973839622221,0.44616092534216245,0.4277582364719728,1.1220201374855028
1.0,0.9602207318039333,0.8440477075721623,0.6607234830808146,0.42483306531564474,0.15514355066297858,-0.12688895781111298,-0.3988263665174292,-0.6390337332290262,-0.8284005114197208,-0.9518609573753676,0.6546017357920253,0.513062793918613,1.8016639597174597
1.0,0.9858744499911261,0.9438968622906108,0.875253149927085,0.7818825732841204,0.6664229538611719,0.5321361529145686,0.3828159202889163,0.22268071681079557,0.056254538130029286,-0.11176089313390067,0.9840276168052048,0.8116311315565109,1.0712981479041053
1.0,0.911762908507353,0.6626232026595756,0.29654760849535067,-0.12186098259433405,-0.5187642563428984,-0.8241190317913765,-0.9840380744218397,-0.9702998018422868,-0.7853286644818239,-0.4617672926819993,0.3235043084810259,0.28406677206001124,2.6944310378771137
1.0,0.9803943019813852,0.9223459747151352,0.8281311741509857,0.7014441941464259,0.5472526080471753,0.37160248320138023,0.18138130621835788,-0.015952084996542267,-0.21265997268902367,-0.40102916597112936,1.5584247454712785,0.7303569676608304,1.2626948043436605
1.0,0.9120789572916237,0.6637760486683508,0.29875337539754326,-0.1188027144284623,-0.5154682871961961,-0.8214928413771492,-0.9830643811754107,-0.9717718300888585,-0.7896008938502271,-0.46858488979003976,0.2954731478994981,0.26534090394554893,2.689528024257041
1.0,0.9714162333696602,0.8872989969081961,0.7524570655288151,0.5745990198285822,0.36389256555074495,0.13238327092847116,-0.10669404873776332,-0.33967193282406516,-0.5532316103929281,-0.7351644014737936,0.1406803766167809,0.13960257615522007,1.5257901071074123
1.0,0.8929296699683008,0.5946467910193973,0.16902585573701845,-0.29279038786066636,-0.6919083045416498,-0.9428605201847372,-0.9919079616877462,-0.8285475775528012,-0.4877614682667694,-0.04252579621259924,1.1746855294282597,-0.11554655019904728,2.9729190707214332
1.0,0.9300208206974651,0.7298774538615728,0.427581636600367,0.06544219531090442,-0.30585642821778475,-0.6343478880843034,-0.8740570587499503,-0.9914346381457789,-0.9700526529225127,-0.8129036906357182,0.1406803766167809,0.13803204158973167,2.3957710242464034
1.0,0.9858744499911261,0.9438968622906108,0.875253149927085,0.7818825732841204,0.6664229538611719,0.5321361529145686,0.3828159202889163,0.22268071681079557,0.056254538130029286,-0.11176089313390067,0.20242318805094095,0.20084037720337092,1.0712981479041053
1.0,0.9726214141428462,0.8919848304984601,0.7625056803239123,0.591273875678733,0.38766558589282946,0.16282982505246454,-0.070922036478509,-0.30079040787970024,-0.5141883472666061,-0.6994307870287385,1.4537434329490795,0.5528225737252892,1.4931261531763624
1.0,0.9578201318906079,0.8348388101098829,0.6414307065230844,0.39391167773137015,0.11316236371273872,-0.17713329745859346,-0.4524860403807553,-0.6896671802937144,-0.868668178798343,-0.9743885588778917,0.779813290545849,0.534784549425133,1.855607903841732
1.0,0.9734416098326607,0.8951771355072039,0.769363733914384,0.6026842078697656,0.40399203714454907,0.18384111012536605,-0.04607486475682951,-0.27354349116878635,-0.48648236804834977,-0.6735808678475945,0.7575504338709219,0.6103117001837597,1.4704893685962233
1.0,0.9578201318906079,0.8348388101098829,0.6414307065230844,0.39391167773137015,0.11316236371273872,-0.17713329745859346,-0.4524860403807553,-0.6896671802937144,-0.868668178798343,-0.9743885588778917,1.1760339972410552,0.44126229849578447,1.855607903841732
1.0,0.901140119629815,0.6241070304128747,0.2236756484663182,-0.22098082917844605,-0.6219450301498393,-0.8999384085663441,-0.9999961801600422,-0.9023349462712129,-0.6262642626979645,-0.22636875894383116,0.39252330464455076,0.3153901306091472,2.8546291203448373
1.0,0.9845087462138908,0.9385149427432946,0.8634435929525142,0.761620595504899,0.6362006821898959,0.49106967642149374,0.33072410068487607,0.16013186299447407,-0.015421661353707847,-0.1904973839622221,0.7421849938159232,0.6593305352176152,1.1220201374855028
1.0,0.9445700731089545,0.7844252460261113,0.5373191508658328,0.23064593320625063,-0.1015966588840103,-0.42257626022564065,-0.6967091191468743,-0.8936049069908356,-0.9914357855068339,-0.9793562378072121,0.6546017357920253,0.4622586345995318,2.1295804581332307
1.0,0.9131751120009259,0.6677775703558073,0.30642060320181524,-0.10814623305938952,-0.5039335001747876,-0.8122128278668714,-0.9794515799370503,-0.9766087845501285,-0.8041780924882531,-0.49210205480317476,1.0572536278602245,0.11633046725445663,2.672457362008277
1.0,0.9845087462138908,0.9385149427432946,0.8634435929525142,0.761620595504899,0.6362006821898959,0.49106967642149374,0.33072410068487607,0.16013186299447407,-0.015421661353707847,-0.1904973839622221,0.7435034851689878,0.6602169556749697,1.1220201374855028
1.0,0.9217489065644756,0.6992420935056127,0.36730236366083113,-0.022120989339775837,-0.4080823591329567,-0.7301779472983332,-0.937999089906507,-0.9990213236612591,-0.9036945355322141,-0.6669375763289611,1.1746855294282597,0.0642120443067177,2.5352095199536544
1.0,0.9578201318906079,0.8348388101098829,0.6414307065230844,0.39391167773137015,0.11316236371273872,-0.17713329745859346,-0.4524860403807553,-0.6896671802937144,-0.868668178798343,-0.9743885588778917,0.032325062136556316,0.032305681807169515,1.855607903841732
1.0,0.9639956009211839,0.8585750371907889,0.6913295169041409,0.47430218897432913,0.22312093045294185,-0.04412699811417438,-0.30819739458078504,-0.5500748670683195,-0.7523421094815452,-0.900434100787627,0.14457008722513565,0.14309600839331799,1.713502073806658
1.0,0.911762908507353,0.6626232026595756,0.29654760849535067,-0.12186098259433405,-0.5187642563428984,-0.8241190317913765,-0.9840380744218397,-0.9702998018422868,-0.7853286644818239,-0.4617672926819993,0.7151975192821999,0.3478321904371514,2.6944310378771137
1.0,0.9453243745584656,0.7872763462687083,0.5431386647238159,0.2396080907884144,-0.09012392759640406,-0.41000078176406063,-0.6850435375827809,-0.885175925657462,-0.988513219009921,-0.9837553553491962,1.046490604465771,0.37857058250503733,2.1149052576047747
1.0,0.9616157293861668,0.849409622005779,0.6719955770392638,0.4429934119120006,0.17998328877878608,-0.09684388887933369,-0.36623650246137257,-0.6075136740051291,-0.8021529070196521,-0.9352120315207442,0.2954731478994981,0.28219290535319236,1.769582523868177
1.0,0.9606200137577209,0.8455816216637678,0.6639452443141283,0.43001655779105474,0.16221977900845344,-0.11835342510530497,-0.38960511671431614,-0.6301715200510649,-0.8211056318080394,-0.947369486596897,1.313927731289143,0.3948383113048654,1.792538584836127
1.0,0.9734416098326607,0.8951771355072039,0.769363733914384,0.6026842078697656,0.40399203714454907,0.18384111012536605,-0.04607486475682951,-0.27354349116878635,-0.48648236804834977,-0.6735808678475945,1.3081042286472513,0.6381710625205744,1.4704893685962233
1.0,0.9611496988397826,0.8476174871596096,0.6682248861898016,0.43691080907754193,0.17164849893964884,-0.10695100295325345,-0.3772403474979136,-0.6182178898224154,-0.8111595297424476,-0.9410735856235307,1.5320392068480548,0.22595466526970265,1.7803626641605357
1.0,0.9845087462138908,0.9385149427432946,0.8634435929525142,0.761620595504899,0.6362006821898959,0.49106967642149374,0.33072410068487607,0.16013186299447407,-0.015421661353707847,-0.1904973839622221,1.3765617779091746,0.8909421742094037,1.1220201374855028
1.0,0.980215605539618,0.9216452666867999,0.8266065408166305,0.6988599952123651,0.5434604059723752,0.36655674664167176,0.1751488807756221,-0.023189414183546225,-0.22061013210768984,-0.4093015742806822,0.8141214072410848,0.676944558340212,1.2684552037700143
1.0,0.9734416098326607,0.8951771355072039,0.769363733914384,0.6026842078697656,0.40399203714454907,0.18384111012536605,-0.04607486475682951,-0.27354349116878635,-0.48648236804834977,-0.6735808678475945,0.14619519210500395,0.14507170476968662,1.4704893685962233
1.0,0.901140119629815,0.6241070304128747,0.2236756484663182,-0.22098082917844605,-0.6219450301498393,-0.8999384085663441,-0.9999961801600422,-0.9023349462712129,-0.6262642626979645,-0.22636875894383116,0.8141214072410848,0.2555467980606159,2.8546291203448373
1.0,0.9039646037840448,0.6343040097888902,0.2428121419908451,-0.19531684633147103,-0.5959311732035999,-0.8820845274036353,-0.9988152074333272,-0.9237026590782571,-0.6711738090225632,-0.2897320736083621,0.8893425359505981,0.21230551438541787,2.8128675961879086
1.0,0.9184387223285094,0.6870593733448497,0.34360514370883066,-0.0558988349979648,-0.446284452899197,-0.7638710104336677,-0.9568529767937733,-0.9937506404917407,-0.868545160338971,-0.6016603742009289,0.21088428527425548,0.2005620388753991,2.5890121558829264
1.0,0.9131751120009259,0.6677775703558073,0.30642060320181524,-0.10814623305938952,-0.5039335001747876,-0.8122128278668714,-0.9794515799370503,-0.9766087845501285,-0.8041780924882531,-0.49210205480317476,0.1350629925425678,0.13214925866234922,2.672457362008277
1.0,0.9774800790312579,0.9109346098059083,0.8033607897395167,0.659603726684485,0.4861382160382083,0.2907771169818002,0.08231946253749471,-0.12984584748787842,-0.3361629210661588,-0.5273392698143766,0.5263319817183216,0.48292164239731256,1.3536206184235229
1.0,0.9150719044329005,0.6747131805649109,0.31975024573812455,-0.08952424794396381,-0.4835924938561366,-0.795519560700818,-0.9723227049921069,-0.9839708180601354,-0.8284853957852675,-0.5322765997720049,0.2891382362017838,0.2618128985855764,2.642673278420017
1.0,0.8929296699683008,0.5946467910193973,0.16902585573701845,-0.29279038786066636,-0.6919083045416498,-0.9428605201847372,-0.9919079616877462,-0.8285475775528012,-0.4877614682667694,-0.04252579621259924,0.1406803766167809,0.13661485366075635,2.9729190707214332
1.0,0.9803943019813852,0.9223459747151352,0.8281311741509857,0.7014441941464259,0.5472526080471753,0.37160248320138023,0.18138130621835788,-0.015952084996542267,-0.21265997268902367,-0.40102916597112936,0.056120211125141234,0.056073254769475944,1.2626948043436605
1.0,0.9131751120009259,0.6677775703558073,0.30642060320181524,-0.10814623305938952,-0.5039335001747876,-0.8122128278668714,-0.9794515799370503,-0.9766087845501285,-0.8041780924882531,-0.49210205480317476,0.3402415473424909,0.295257196958725,2.672457362008277
1.0,0.9719352924090844,0.8893164252606647,0.756780747250767,0.5817674084768147,0.37409980529320924,0.14543419881885883,-0.09139454418263229,-0.323093364868342,-0.5366571439348619,-0.7200986713591659,1.0787935101495538,0.6602646242353196,1.5118069725356145
1.0,0.9184387223285094,0.6870593733448497,0.34360514370883066,-0.0558988349979648,-0.446284452899197,-0.7638710104336677,-0.9568529767937733,-0.9937506404917407,-0.868545160338971,-0.6016603742009289,0.24636980439461376,0.230000119870506,2.5890121558829264
1.0,0.9764229246596683,0.9068034556018804,0.794424439760895,0.6445850141830228,0.4643507297198667,0.262220380978824,0.04772525288156481,-0.16902031898134443,-0.37779588125491353,-0.5687567996172547,0.8141214072410848,0.6522179936625763,1.3851508781506114
1.0,0.9305325324382283,0.7317815878518048,0.4313606158325873,0.07100858463781758,-0.29920901965682195,-0.627856038217062,-0.8692719188406896,-0.9899155618154678,-0.9730253504316281,-0.8209479251120071,1.2306395945604844,0.08495316923230282,2.3868911381032447
1.0,0.9845087462138908,0.9385149427432946,0.8634435929525142,0.761620595504899,0.6362006821898959,0.49106967642149374,0.33072410068487607,0.16013186299447407,-0.015421661353707847,-0.1904973839622221,0.6546017357920253,0.597314225033634,1.1220201374855028
1.0,0.9375115905838096,0.7578559649579693,0.48348591169853766,0.14869132724474957,-0.20468622627605207,-0.5324827463780677,-0.7937312667546229,-0.9557817784043896,-0.9983817238912202,-0.9162070975457376,1.5359620669031342,-0.14467747602263922,2.262469592324086
1.0,0.938285175827314,0.7607581423545869,0.48933099889515475,0.15750590231760386,-0.19376009239532918,-0.5211103470405402,-0.7841401348014023,-0.9503837814702348,-0.9993218921990512,-0.924914053189907,1.488055356649888,-0.09009194616667679,2.248273349829587
1.0,0.9550068297678581,0.8240760898065093,0.6189897582593562,0.3582028035815718,0.06518248946543526,-0.23370335834004752,-0.5115590961742963,-0.7433815030126038,-0.9083097288259677,-0.9915024861341768,1.3407490593069955,0.28214065101082936,1.9169481946799667
1.0,0.9659863708887073,0.8662593374854703,0.7076030564433836,0.5008104795615321,0.25994913886597126,0.0014041709760365306,-0.25723631881547393,-0.49837772712269646,-0.7056158650945586,-0.8648528904056799,0.9003739528664005,0.599001817760341,1.6651767944985214
1.0,0.9775335205124714,0.9111435674510127,0.8038132378528904,0.6603652010147163,0.4872450016907925,0.2922314426950947,0.08408706027355642,-0.12783560257758672,-0.33401423354255927,-0.5251846166546792,0.8725345334441349,0.6837842982873947,1.352007470964415
1.0,0.9217489065644756,0.6992420935056127,0.36730236366083113,-0.022120989339775837,-0.4080823591329567,-0.7301779472983332,-0.937999089906507,-0.9990213236612591,-0.9036945355322141,-0.6669375763289611,0.16052144075826283,0.15612725240222294,2.5352095199536544
1.0,0.9182495362813731,0.6863644217619133,0.3422580877244461,-0.05780776107886885,-0.44842198733271793,-0.7657188027744107,-0.9578198838063438,-0.9933165255180968,-0.8664049940688903,-0.5978354425531515,0.3402415473424909,0.29781922946344064,2.5920552286067142
1.0,0.938285175827314,0.7607581423545869,0.48933099889515475,0.15750590231760386,-0.19376009239532918,-0.5211103470405402,-0.7841401348014023,-0.9503837814702348,-0.9993218921990512,-0.924914053189907,0.013220474246626389,0.013218527681700178,2.248273349829587
1.0,0.9719352924090844,0.8893164252606647,0.756780747250767,0.5817674084768147,0.37409980529320924,0.14543419881885883,-0.09139454418263229,-0.323093364868342,-0.5366571439348619,-0.7200986713591659,0.1350629925425678,0.1341264119808277,1.5118069725356145
1.0,0.9028520943295701,0.6302838084705822,0.23525401866979548,-0.20548464155963697,-0.6062984966391538,-0.889311093399423,-0.9995342697332242,-0.915552124166215,-0.6536820358094835,-0.26480426594620393,1.5320392068480548,-0.3285272360369891,2.8293853047063253
