X,T
  1.95301953E-01,  1.00000000E+02
  1.95311953E-01,  1.00000000E+02
  1.95321953E-01,  1.00000000E+02
  1.95331953E-01,  1.00000000E+02
  1.95341953E-01,  1.00000000E+02
  1.95351954E-01,  1.00000000E+02
  1.95361954E-01,  1.00000000E+02
  1.95371954E-01,  1.00000000E+02
  1.95381954E-01,  1.00000000E+02
  1.95391954E-01,  1.00000000E+02
  1.95401954E-01,  1.00000000E+02
  1.95411954E-01,  1.00000000E+02
  1.95421954E-01,  1.00000000E+02
  1.95431954E-01,  1.00000000E+02
  1.95441954E-01,  1.00000000E+02
  1.95451955E-01,  1.00000000E+02
  1.95461955E-01,  1.00000000E+02
  1.95471955E-01,  1.00000000E+02
  1.95481955E-01,  1.00000000E+02
  1.95491955E-01,  1.00000000E+02
  1.95501955E-01,  1.00000000E+02
  1.95511955E-01,  1.00000000E+02
  1.95521955E-01,  1.00000000E+02
  1.95531955E-01,  1.00000000E+02
  1.95541955E-01,  1.00000000E+02
  1.95551956E-01,  1.00000000E+02
  1.95561956E-01,  1.00000000E+02
  1.95571956E-01,  1.00000000E+02
  1.95581956E-01,  1.00000000E+02
  1.95591956E-01,  1.00000000E+02
  1.95601956E-01,  1.00000000E+02
  1.95611956E-01,  1.00000000E+02
  1.95621956E-01,  1.00000000E+02
  1.95631956E-01,  1.00000000E+02
  1.95641956E-01,  1.00000000E+02
  1.95651957E-01,  1.00000000E+02
  1.95661957E-01,  1.00000000E+02
  1.95671957E-01,  1.00000000E+02
  1.95681957E-01,  1.00000000E+02
  1.95691957E-01,  1.00000000E+02
  1.95701957E-01,  1.00000000E+02
  1.95711957E-01,  1.00000000E+02
  1.95721957E-01,  1.00000000E+02
  1.95731957E-01,  1.00000000E+02
  1.95741957E-01,  1.00000000E+02
  1.95751958E-01,  1.00000000E+02
  1.95761958E-01,  1.00000000E+02
  1.95771958E-01,  1.00000000E+02
  1.95781958E-01,  1.00000000E+02
  1.95791958E-01,  1.00000000E+02
  1.95801958E-01,  1.00000000E+02
  1.95811958E-01,  1.00000000E+02
  1.95821958E-01,  1.00000000E+02
  1.95831958E-01,  1.00000000E+02
  1.95841958E-01,  1.00000000E+02
  1.95851959E-01,  1.00000000E+02
  1.95861959E-01,  1.00000000E+02
  1.95871959E-01,  1.00000000E+02
  1.95881959E-01,  1.00000000E+02
  1.95891959E-01,  1.00000000E+02
  1.95901959E-01,  1.00000000E+02
  1.95911959E-01,  1.00000000E+02
  1.95921959E-01,  1.00000000E+02
  1.95931959E-01,  1.00000000E+02
  1.95941959E-01,  1.00000000E+02
  1.95951960E-01,  1.00000000E+02
  1.95961960E-01,  1.00000000E+02
  1.95971960E-01,  1.00000000E+02
  1.95981960E-01,  1.00000000E+02
  1.95991960E-01,  1.00000000E+02
  1.96001960E-01,  1.00000000E+02
  1.96011960E-01,  1.00000000E+02
  1.96021960E-01,  1.00000000E+02
  1.96031960E-01,  1.00000000E+02
  1.96041960E-01,  1.00000000E+02
  1.96051961E-01,  1.00000000E+02
  1.96061961E-01,  1.00000000E+02
  1.96071961E-01,  1.00000000E+02
  1.96081961E-01,  1.00000000E+02
  1.96091961E-01,  1.00000000E+02
  1.96101961E-01,  1.00000000E+02
  1.96111961E-01,  1.00000000E+02
  1.96121961E-01,  1.00000000E+02
  1.96131961E-01,  1.00000000E+02
  1.96141961E-01,  1.00000000E+02
  1.96151962E-01,  1.00000000E+02
  1.96161962E-01,  1.00000000E+02
  1.96171962E-01,  1.00000000E+02
  1.96181962E-01,  1.00000000E+02
  1.96191962E-01,  1.00000000E+02
  1.96201962E-01,  1.00000000E+02
  1.96211962E-01,  1.00000000E+02
  1.96221962E-01,  1.00000000E+02
  1.96231962E-01,  1.00000000E+02
  1.96241962E-01,  1.00000000E+02
  1.96251963E-01,  1.00000000E+02
  1.96261963E-01,  1.00000000E+02
  1.96271963E-01,  1.00000000E+02
  1.96281963E-01,  1.00000000E+02
  1.96291963E-01,  1.00000000E+02
  1.96301963E-01,  1.00000000E+02
  1.96311963E-01,  1.00000000E+02
  1.96321963E-01,  1.00000000E+02
  1.96331963E-01,  1.00000000E+02
  1.96341963E-01,  1.00000000E+02
  1.96351964E-01,  1.00000000E+02
  1.96361964E-01,  1.00000000E+02
  1.96371964E-01,  1.00000000E+02
  1.96381964E-01,  1.00000000E+02
  1.96391964E-01,  1.00000000E+02
  1.96401964E-01,  1.00000000E+02
  1.96411964E-01,  1.00000000E+02
  1.96421964E-01,  1.00000000E+02
  1.96431964E-01,  1.00000000E+02
  1.96441964E-01,  1.00000000E+02
  1.96451965E-01,  1.00000000E+02
  1.96461965E-01,  1.00000000E+02
  1.96471965E-01,  1.00000000E+02
  1.96481965E-01,  1.00000000E+02
  1.96491965E-01,  1.00000000E+02
  1.96501965E-01,  1.00000000E+02
  1.96511965E-01,  1.00000000E+02
  1.96521965E-01,  1.00000000E+02
  1.96531965E-01,  1.00000000E+02
  1.96541965E-01,  1.00000000E+02
  1.96551966E-01,  1.00000000E+02
  1.96561966E-01,  1.00000000E+02
  1.96571966E-01,  1.00000000E+02
  1.96581966E-01,  1.00000000E+02
  1.96591966E-01,  1.00000000E+02
  1.96601966E-01,  1.00000000E+02
  1.96611966E-01,  1.00000000E+02
  1.96621966E-01,  1.00000000E+02
  1.96631966E-01,  1.00000000E+02
  1.96641966E-01,  1.00000000E+02
  1.96651967E-01,  1.00000000E+02
  1.96661967E-01,  1.00000000E+02
  1.96671967E-01,  1.00000000E+02
  1.96681967E-01,  1.00000000E+02
  1.96691967E-01,  1.00000000E+02
  1.96701967E-01,  1.00000000E+02
  1.96711967E-01,  1.00000000E+02
  1.96721967E-01,  1.00000000E+02
  1.96731967E-01,  1.00000000E+02
  1.96741967E-01,  1.00000000E+02
  1.96751968E-01,  1.00000000E+02
  1.96761968E-01,  1.00000000E+02
  1.96771968E-01,  1.00000000E+02
  1.96781968E-01,  1.00000000E+02
  1.96791968E-01,  1.00000000E+02
  1.96801968E-01,  1.00000000E+02
  1.96811968E-01,  1.00000000E+02
  1.96821968E-01,  1.00000000E+02
  1.96831968E-01,  1.00000000E+02
  1.96841968E-01,  1.00000000E+02
  1.96851969E-01,  1.00000000E+02
  1.96861969E-01,  1.00000000E+02
  1.96871969E-01,  1.00000000E+02
  1.96881969E-01,  1.00000000E+02
  1.96891969E-01,  1.00000000E+02
  1.96901969E-01,  1.00000000E+02
  1.96911969E-01,  1.00000000E+02
  1.96921969E-01,  1.00000000E+02
  1.96931969E-01,  1.00000000E+02
  1.96941969E-01,  1.00000000E+02
  1.96951970E-01,  1.00000000E+02
  1.96961970E-01,  1.00000000E+02
  1.96971970E-01,  1.00000000E+02
  1.96981970E-01,  1.00000000E+02
  1.96991970E-01,  1.00000000E+02
  1.97001970E-01,  1.00000000E+02
  1.97011970E-01,  1.00000000E+02
  1.97021970E-01,  1.00000000E+02
  1.97031970E-01,  1.00000000E+02
  1.97041970E-01,  1.00000000E+02
  1.97051971E-01,  1.00000000E+02
  1.97061971E-01,  1.00000000E+02
  1.97071971E-01,  1.00000000E+02
  1.97081971E-01,  1.00000000E+02
  1.97091971E-01,  1.00000000E+02
  1.97101971E-01,  1.00000000E+02
  1.97111971E-01,  1.00000000E+02
  1.97121971E-01,  1.00000000E+02
  1.97131971E-01,  1.00000000E+02
  1.97141971E-01,  1.00000000E+02
  1.97151972E-01,  1.00000000E+02
  1.97161972E-01,  1.00000000E+02
  1.97171972E-01,  1.00000000E+02
  1.97181972E-01,  1.00000000E+02
  1.97191972E-01,  1.00000000E+02
  1.97201972E-01,  1.00000000E+02
  1.97211972E-01,  1.00000000E+02
  1.97221972E-01,  1.00000000E+02
  1.97231972E-01,  1.00000000E+02
  1.97241972E-01,  1.00000000E+02
  1.97251973E-01,  1.00000000E+02
  1.97261973E-01,  1.00000000E+02
  1.97271973E-01,  1.00000000E+02
  1.97281973E-01,  1.00000000E+02
  1.97291973E-01,  1.00000000E+02
  1.97301973E-01,  1.00000000E+02
  1.97311973E-01,  1.00000000E+02
  1.97321973E-01,  1.00000000E+02
  1.97331973E-01,  1.00000000E+02
  1.97341973E-01,  1.00000000E+02
  1.97351974E-01,  1.00000000E+02
  1.97361974E-01,  1.00000000E+02
  1.97371974E-01,  1.00000000E+02
  1.97381974E-01,  1.00000000E+02
  1.97391974E-01,  1.00000000E+02
  1.97401974E-01,  1.00000000E+02
  1.97411974E-01,  1.00000000E+02
  1.97421974E-01,  1.00000000E+02
  1.97431974E-01,  1.00000000E+02
  1.97441974E-01,  1.00000000E+02
  1.97451975E-01,  1.00000000E+02
  1.97461975E-01,  1.00000000E+02
  1.97471975E-01,  1.00000000E+02
  1.97481975E-01,  1.00000000E+02
  1.97491975E-01,  1.00000000E+02
  1.97501975E-01,  1.00000000E+02
  1.97511975E-01,  1.00000000E+02
  1.97521975E-01,  1.00000000E+02
  1.97531975E-01,  1.00000000E+02
  1.97541975E-01,  1.00000000E+02
  1.97551976E-01,  1.00000000E+02
  1.97561976E-01,  1.00000000E+02
  1.97571976E-01,  1.00000000E+02
  1.97581976E-01,  1.00000000E+02
  1.97591976E-01,  1.00000000E+02
  1.97601976E-01,  1.00000000E+02
  1.97611976E-01,  1.00000000E+02
  1.97621976E-01,  1.00000000E+02
  1.97631976E-01,  1.00000000E+02
  1.97641976E-01,  1.00000000E+02
  1.97651977E-01,  1.00000000E+02
  1.97661977E-01,  1.00000000E+02
  1.97671977E-01,  1.00000000E+02
  1.97681977E-01,  1.00000000E+02
  1.97691977E-01,  1.00000000E+02
  1.97701977E-01,  1.00000000E+02
  1.97711977E-01,  1.00000000E+02
  1.97721977E-01,  1.00000000E+02
  1.97731977E-01,  1.00000000E+02
  1.97741977E-01,  1.00000000E+02
  1.97751978E-01,  1.00000000E+02
  1.97761978E-01,  1.00000000E+02
  1.97771978E-01,  1.00000000E+02
  1.97781978E-01,  1.00000000E+02
  1.97791978E-01,  1.00000000E+02
  1.97801978E-01,  1.00000000E+02
  1.97811978E-01,  1.00000000E+02
  1.97821978E-01,  1.00000000E+02
  1.97831978E-01,  1.00000000E+02
  1.97841978E-01,  1.00000000E+02
  1.97851979E-01,  1.00000000E+02
  1.97861979E-01,  1.00000000E+02
  1.97871979E-01,  1.00000000E+02
  1.97881979E-01,  1.00000000E+02
  1.97891979E-01,  1.00000000E+02
  1.97901979E-01,  1.00000000E+02
  1.97911979E-01,  1.00000000E+02
  1.97921979E-01,  1.00000000E+02
  1.97931979E-01,  1.00000000E+02
  1.97941979E-01,  1.00000000E+02
  1.97951980E-01,  1.00000000E+02
  1.97961980E-01,  1.00000000E+02
  1.97971980E-01,  1.00000000E+02
  1.97981980E-01,  1.00000000E+02
  1.97991980E-01,  1.00000000E+02
  1.98001980E-01,  1.00000000E+02
  1.98011980E-01,  1.00000000E+02
  1.98021980E-01,  1.00000000E+02
  1.98031980E-01,  1.00000000E+02
  1.98041980E-01,  1.00000000E+02
  1.98051981E-01,  1.00000000E+02
  1.98061981E-01,  1.00000000E+02
  1.98071981E-01,  1.00000000E+02
  1.98081981E-01,  1.00000000E+02
  1.98091981E-01,  1.00000000E+02
  1.98101981E-01,  1.00000000E+02
  1.98111981E-01,  1.00000000E+02
  1.98121981E-01,  1.00000000E+02
  1.98131981E-01,  1.00000000E+02
  1.98141981E-01,  1.00000000E+02
  1.98151982E-01,  1.00000000E+02
  1.98161982E-01,  1.00000000E+02
  1.98171982E-01,  1.00000000E+02
  1.98181982E-01,  1.00000000E+02
  1.98191982E-01,  1.00000000E+02
  1.98201982E-01,  1.00000000E+02
  1.98211982E-01,  1.00000000E+02
  1.98221982E-01,  1.00000000E+02
  1.98231982E-01,  1.00000000E+02
  1.98241982E-01,  1.00000000E+02
  1.98251983E-01,  1.00000000E+02
  1.98261983E-01,  1.00000000E+02
  1.98271983E-01,  1.00000000E+02
  1.98281983E-01,  1.00000000E+02
  1.98291983E-01,  1.00000000E+02
  1.98301983E-01,  1.00000000E+02
  1.98311983E-01,  1.00000000E+02
  1.98321983E-01,  1.00000000E+02
  1.98331983E-01,  1.00000000E+02
  1.98341983E-01,  1.00000000E+02
  1.98351984E-01,  1.00000000E+02
  1.98361984E-01,  1.00000000E+02
  1.98371984E-01,  1.00000000E+02
  1.98381984E-01,  1.00000000E+02
  1.98391984E-01,  1.00000000E+02
  1.98401984E-01,  1.00000000E+02
  1.98411984E-01,  1.00000000E+02
  1.98421984E-01,  1.00000000E+02
  1.98431984E-01,  1.00000000E+02
  1.98441984E-01,  1.00000000E+02
  1.98451985E-01,  1.00000000E+02
  1.98461985E-01,  1.00000000E+02
  1.98471985E-01,  1.00000000E+02
  1.98481985E-01,  1.00000000E+02
  1.98491985E-01,  1.00000000E+02
  1.98501985E-01,  1.00000000E+02
  1.98511985E-01,  1.00000000E+02
  1.98521985E-01,  1.00000000E+02
  1.98531985E-01,  1.00000000E+02
  1.98541985E-01,  1.00000000E+02
  1.98551986E-01,  1.00000000E+02
  1.98561986E-01,  1.00000000E+02
  1.98571986E-01,  1.00000000E+02
  1.98581986E-01,  1.00000000E+02
  1.98591986E-01,  1.00000000E+02
  1.98601986E-01,  1.00000000E+02
  1.98611986E-01,  1.00000000E+02
  1.98621986E-01,  1.00000000E+02
  1.98631986E-01,  1.00000000E+02
  1.98641986E-01,  1.00000000E+02
  1.98651987E-01,  1.00000000E+02
  1.98661987E-01,  1.00000000E+02
  1.98671987E-01,  1.00000000E+02
  1.98681987E-01,  1.00000000E+02
  1.98691987E-01,  1.00000000E+02
  1.98701987E-01,  1.00000000E+02
  1.98711987E-01,  1.00000000E+02
  1.98721987E-01,  1.00000000E+02
  1.98731987E-01,  1.00000000E+02
  1.98741987E-01,  1.00000000E+02
  1.98751988E-01,  1.00000000E+02
  1.98761988E-01,  1.00000000E+02
  1.98771988E-01,  1.00000000E+02
  1.98781988E-01,  1.00000000E+02
  1.98791988E-01,  1.00000000E+02
  1.98801988E-01,  1.00000000E+02
  1.98811988E-01,  1.00000000E+02
  1.98821988E-01,  1.00000000E+02
  1.98831988E-01,  1.00000000E+02
  1.98841988E-01,  1.00000000E+02
  1.98851989E-01,  1.00000000E+02
  1.98861989E-01,  1.00000000E+02
  1.98871989E-01,  1.00000000E+02
  1.98881989E-01,  1.00000000E+02
  1.98891989E-01,  1.00000000E+02
  1.98901989E-01,  1.00000000E+02
  1.98911989E-01,  1.00000000E+02
  1.98921989E-01,  1.00000000E+02
  1.98931989E-01,  1.00000000E+02
  1.98941989E-01,  1.00000000E+02
  1.98951990E-01,  1.00000000E+02
  1.98961990E-01,  1.00000000E+02
  1.98971990E-01,  1.00000000E+02
  1.98981990E-01,  1.00000000E+02
  1.98991990E-01,  1.00000000E+02
  1.99001990E-01,  1.00000000E+02
  1.99011990E-01,  1.00000000E+02
  1.99021990E-01,  1.00000000E+02
  1.99031990E-01,  1.00000000E+02
  1.99041990E-01,  1.00000000E+02
  1.99051991E-01,  1.00000000E+02
  1.99061991E-01,  1.00000000E+02
  1.99071991E-01,  1.00000000E+02
  1.99081991E-01,  1.00000000E+02
  1.99091991E-01,  1.00000000E+02
  1.99101991E-01,  1.00000000E+02
  1.99111991E-01,  1.00000000E+02
  1.99121991E-01,  1.00000000E+02
  1.99131991E-01,  1.00000000E+02
  1.99141991E-01,  1.00000000E+02
  1.99151992E-01,  1.00000000E+02
  1.99161992E-01,  1.00000000E+02
  1.99171992E-01,  1.00000000E+02
  1.99181992E-01,  1.00000000E+02
  1.99191992E-01,  1.00000000E+02
  1.99201992E-01,  1.00000000E+02
  1.99211992E-01,  1.00000000E+02
  1.99221992E-01,  1.00000000E+02
  1.99231992E-01,  1.00000000E+02
  1.99241992E-01,  1.00000000E+02
  1.99251993E-01,  1.00000000E+02
  1.99261993E-01,  1.00000000E+02
  1.99271993E-01,  1.00000000E+02
  1.99281993E-01,  1.00000000E+02
  1.99291993E-01,  1.00000000E+02
  1.99301993E-01,  1.00000000E+02
  1.99311993E-01,  1.00000000E+02
  1.99321993E-01,  1.00000000E+02
  1.99331993E-01,  1.00000000E+02
  1.99341993E-01,  1.00000000E+02
  1.99351994E-01,  1.00000000E+02
  1.99361994E-01,  1.00000000E+02
  1.99371994E-01,  1.00000000E+02
  1.99381994E-01,  1.00000000E+02
  1.99391994E-01,  1.00000000E+02
  1.99401994E-01,  1.00000000E+02
  1.99411994E-01,  1.00000000E+02
  1.99421994E-01,  1.00000000E+02
  1.99431994E-01,  1.00000000E+02
  1.99441994E-01,  1.00000000E+02
  1.99451995E-01,  1.00000000E+02
  1.99461995E-01,  1.00000000E+02
  1.99471995E-01,  1.00000000E+02
  1.99481995E-01,  1.00000000E+02
  1.99491995E-01,  1.00000000E+02
  1.99501995E-01,  1.00000000E+02
  1.99511995E-01,  1.00000000E+02
  1.99521995E-01,  1.00000000E+02
  1.99531995E-01,  1.00000000E+02
  1.99541995E-01,  1.00000000E+02
  1.99551996E-01,  1.00000000E+02
  1.99561996E-01,  1.00000000E+02
  1.99571996E-01,  1.00000000E+02
  1.99581996E-01,  1.00000000E+02
  1.99591996E-01,  1.00000000E+02
  1.99601996E-01,  1.00000000E+02
  1.99611996E-01,  1.00000000E+02
  1.99621996E-01,  1.00000000E+02
  1.99631996E-01,  1.00000000E+02
  1.99641996E-01,  1.00000000E+02
  1.99651997E-01,  1.00000000E+02
  1.99661997E-01,  1.00000000E+02
  1.99671997E-01,  1.00000000E+02
  1.99681997E-01,  1.00000000E+02
  1.99691997E-01,  1.00000000E+02
  1.99701997E-01,  1.00000000E+02
  1.99711997E-01,  1.00000000E+02
  1.99721997E-01,  1.00000000E+02
  1.99731997E-01,  1.00000000E+02
  1.99741997E-01,  1.00000000E+02
  1.99751998E-01,  1.00000000E+02
  1.99761998E-01,  1.00000000E+02
  1.99771998E-01,  1.00000000E+02
  1.99781998E-01,  1.00000000E+02
  1.99791998E-01,  1.00000000E+02
  1.99801998E-01,  1.00000000E+02
  1.99811998E-01,  1.00000000E+02
  1.99821998E-01,  1.00000000E+02
  1.99831998E-01,  1.00000000E+02
  1.99841998E-01,  1.00000000E+02
  1.99851999E-01,  1.00000000E+02
  1.99861999E-01,  1.00000000E+02
  1.99871999E-01,  1.00000000E+02
  1.99881999E-01,  1.00000000E+02
  1.99891999E-01,  1.00000000E+02
  1.99901999E-01,  1.00000000E+02
  1.99911999E-01,  1.00000000E+02
  1.99921999E-01,  1.00000000E+02
  1.99931999E-01,  1.00000000E+02
  1.99941999E-01,  1.00000000E+02
  1.99952000E-01,  1.00000000E+02
  1.99962000E-01,  1.00000000E+02
  1.99972000E-01,  1.00000000E+02
  1.99982000E-01,  1.00000000E+02
  1.99992000E-01,  1.00000000E+02
  2.00002000E-01,  1.00000000E+02
  2.00012000E-01,  1.00000000E+02
  2.00022000E-01,  1.00000000E+02
  2.00032000E-01,  1.00000000E+02
  2.00042000E-01,  1.00000000E+02
  2.00052001E-01,  1.00000000E+02
  2.00062001E-01,  1.00000000E+02
  2.00072001E-01,  1.00000000E+02
  2.00082001E-01,  1.00000000E+02
  2.00092001E-01,  1.00000000E+02
  2.00102001E-01,  1.00000000E+02
  2.00112001E-01,  1.00000000E+02
  2.00122001E-01,  1.00000000E+02
  2.00132001E-01,  1.00000000E+02
  2.00142001E-01,  1.00000000E+02
  2.00152002E-01,  1.00000000E+02
  2.00162002E-01,  1.00000000E+02
  2.00172002E-01,  1.00000000E+02
  2.00182002E-01,  1.00000000E+02
  2.00192002E-01,  1.00000000E+02
  2.00202002E-01,  1.00000000E+02
  2.00212002E-01,  1.00000000E+02
  2.00222002E-01,  1.00000000E+02
  2.00232002E-01,  1.00000000E+02
  2.00242002E-01,  1.00000000E+02
  2.00252003E-01,  1.00000000E+02
  2.00262003E-01,  1.00000000E+02
  2.00272003E-01,  1.00000000E+02
  2.00282003E-01,  1.00000000E+02
  2.00292003E-01,  1.00000000E+02
  2.00302003E-01,  1.00000000E+02
  2.00312003E-01,  1.00000000E+02
  2.00322003E-01,  1.00000000E+02
  2.00332003E-01,  1.00000000E+02
  2.00342003E-01,  1.00000000E+02
  2.00352004E-01,  1.00000000E+02
  2.00362004E-01,  1.00000000E+02
  2.00372004E-01,  1.00000000E+02
  2.00382004E-01,  1.00000000E+02
  2.00392004E-01,  1.00000000E+02
  2.00402004E-01,  1.00000000E+02
  2.00412004E-01,  1.00000000E+02
  2.00422004E-01,  1.00000000E+02
  2.00432004E-01,  1.00000000E+02
  2.00442004E-01,  1.00000000E+02
  2.00452005E-01,  1.00000000E+02
  2.00462005E-01,  1.00000000E+02
  2.00472005E-01,  1.00000000E+02
  2.00482005E-01,  1.00000000E+02
  2.00492005E-01,  1.00000000E+02
  2.00502005E-01,  1.00000000E+02
  2.00512005E-01,  1.00000000E+02
  2.00522005E-01,  1.00000000E+02
  2.00532005E-01,  1.00000000E+02
  2.00542005E-01,  1.00000000E+02
  2.00552006E-01,  1.00000000E+02
  2.00562006E-01,  1.00000000E+02
  2.00572006E-01,  1.00000000E+02
  2.00582006E-01,  1.00000000E+02
  2.00592006E-01,  1.00000000E+02
  2.00602006E-01,  1.00000000E+02
  2.00612006E-01,  1.00000000E+02
  2.00622006E-01,  1.00000000E+02
  2.00632006E-01,  1.00000000E+02
  2.00642006E-01,  1.00000000E+02
  2.00652007E-01,  1.00000000E+02
  2.00662007E-01,  1.00000000E+02
  2.00672007E-01,  1.00000000E+02
  2.00682007E-01,  1.00000000E+02
  2.00692007E-01,  1.00000000E+02
  2.00702007E-01,  1.00000000E+02
  2.00712007E-01,  1.00000000E+02
  2.00722007E-01,  1.00000000E+02
  2.00732007E-01,  1.00000000E+02
  2.00742007E-01,  1.00000000E+02
  2.00752008E-01,  1.00000000E+02
  2.00762008E-01,  1.00000000E+02
  2.00772008E-01,  1.00000000E+02
  2.00782008E-01,  1.00000000E+02
  2.00792008E-01,  1.00000000E+02
  2.00802008E-01,  1.00000000E+02
  2.00812008E-01,  1.00000000E+02
  2.00822008E-01,  1.00000000E+02
  2.00832008E-01,  1.00000000E+02
  2.00842008E-01,  1.00000000E+02
  2.00852009E-01,  1.00000000E+02
  2.00862009E-01,  1.00000000E+02
  2.00872009E-01,  1.00000000E+02
  2.00882009E-01,  1.00000000E+02
  2.00892009E-01,  1.00000000E+02
  2.00902009E-01,  1.00000000E+02
  2.00912009E-01,  1.00000000E+02
  2.00922009E-01,  1.00000000E+02
  2.00932009E-01,  1.00000000E+02
  2.00942009E-01,  1.00000000E+02
  2.00952010E-01,  1.00000000E+02
  2.00962010E-01,  1.00000000E+02
  2.00972010E-01,  1.00000000E+02
  2.00982010E-01,  1.00000000E+02
  2.00992010E-01,  1.00000000E+02
  2.01002010E-01,  1.00000000E+02
  2.01012010E-01,  1.00000000E+02
  2.01022010E-01,  1.00000000E+02
  2.01032010E-01,  1.00000000E+02
  2.01042010E-01,  1.00000000E+02
  2.01052011E-01,  1.00000000E+02
  2.01062011E-01,  1.00000000E+02
  2.01072011E-01,  1.00000000E+02
  2.01082011E-01,  1.00000000E+02
  2.01092011E-01,  1.00000000E+02
  2.01102011E-01,  1.00000000E+02
  2.01112011E-01,  1.00000000E+02
  2.01122011E-01,  1.00000000E+02
  2.01132011E-01,  1.00000000E+02
  2.01142011E-01,  1.00000000E+02
  2.01152012E-01,  1.00000000E+02
  2.01162012E-01,  1.00000000E+02
  2.01172012E-01,  1.00000000E+02
  2.01182012E-01,  1.00000000E+02
  2.01192012E-01,  1.00000000E+02
  2.01202012E-01,  1.00000000E+02
  2.01212012E-01,  1.00000000E+02
  2.01222012E-01,  1.00000000E+02
  2.01232012E-01,  1.00000000E+02
  2.01242012E-01,  1.00000000E+02
  2.01252013E-01,  1.00000000E+02
  2.01262013E-01,  1.00000000E+02
  2.01272013E-01,  1.00000000E+02
  2.01282013E-01,  1.00000000E+02
  2.01292013E-01,  1.00000000E+02
  2.01302013E-01,  1.00000000E+02
  2.01312013E-01,  1.00000000E+02
  2.01322013E-01,  1.00000000E+02
  2.01332013E-01,  1.00000000E+02
  2.01342013E-01,  1.00000000E+02
  2.01352014E-01,  1.00000000E+02
  2.01362014E-01,  1.00000000E+02
  2.01372014E-01,  1.00000000E+02
  2.01382014E-01,  1.00000000E+02
  2.01392014E-01,  1.00000000E+02
  2.01402014E-01,  1.00000000E+02
  2.01412014E-01,  1.00000000E+02
  2.01422014E-01,  1.00000000E+02
  2.01432014E-01,  1.00000000E+02
  2.01442014E-01,  1.00000000E+02
  2.01452015E-01,  1.00000000E+02
  2.01462015E-01,  1.00000000E+02
  2.01472015E-01,  1.00000000E+02
  2.01482015E-01,  1.00000000E+02
  2.01492015E-01,  1.00000000E+02
  2.01502015E-01,  1.00000000E+02
  2.01512015E-01,  1.00000000E+02
  2.01522015E-01,  1.00000000E+02
  2.01532015E-01,  1.00000000E+02
  2.01542015E-01,  1.00000000E+02
  2.01552016E-01,  1.00000000E+02
  2.01562016E-01,  1.00000000E+02
  2.01572016E-01,  1.00000000E+02
  2.01582016E-01,  1.00000000E+02
  2.01592016E-01,  1.00000000E+02
  2.01602016E-01,  1.00000000E+02
  2.01612016E-01,  1.00000000E+02
  2.01622016E-01,  1.00000000E+02
  2.01632016E-01,  1.00000000E+02
  2.01642016E-01,  1.00000000E+02
  2.01652017E-01,  1.00000000E+02
  2.01662017E-01,  1.00000000E+02
  2.01672017E-01,  1.00000000E+02
  2.01682017E-01,  1.00000000E+02
  2.01692017E-01,  1.00000000E+02
  2.01702017E-01,  1.00000000E+02
  2.01712017E-01,  1.00000000E+02
  2.01722017E-01,  1.00000000E+02
  2.01732017E-01,  1.00000000E+02
  2.01742017E-01,  1.00000000E+02
  2.01752018E-01,  1.00000000E+02
  2.01762018E-01,  1.00000000E+02
  2.01772018E-01,  1.00000000E+02
  2.01782018E-01,  1.00000000E+02
  2.01792018E-01,  1.00000000E+02
  2.01802018E-01,  1.00000000E+02
  2.01812018E-01,  1.00000000E+02
  2.01822018E-01,  1.00000000E+02
  2.01832018E-01,  1.00000000E+02
  2.01842018E-01,  1.00000000E+02
  2.01852019E-01,  1.00000000E+02
  2.01862019E-01,  1.00000000E+02
  2.01872019E-01,  1.00000000E+02
  2.01882019E-01,  1.00000000E+02
  2.01892019E-01,  1.00000000E+02
  2.01902019E-01,  1.00000000E+02
  2.01912019E-01,  1.00000000E+02
  2.01922019E-01,  1.00000000E+02
  2.01932019E-01,  1.00000000E+02
  2.01942019E-01,  1.00000000E+02
  2.01952020E-01,  1.00000000E+02
  2.01962020E-01,  1.00000000E+02
  2.01972020E-01,  1.00000000E+02
  2.01982020E-01,  1.00000000E+02
  2.01992020E-01,  1.00000000E+02
  2.02002020E-01,  1.00000000E+02
  2.02012020E-01,  1.00000000E+02
  2.02022020E-01,  1.00000000E+02
  2.02032020E-01,  1.00000000E+02
  2.02042020E-01,  1.00000000E+02
  2.02052021E-01,  1.00000000E+02
  2.02062021E-01,  1.00000000E+02
  2.02072021E-01,  1.00000000E+02
  2.02082021E-01,  1.00000000E+02
  2.02092021E-01,  1.00000000E+02
  2.02102021E-01,  1.00000000E+02
  2.02112021E-01,  1.00000000E+02
  2.02122021E-01,  1.00000000E+02
  2.02132021E-01,  1.00000000E+02
  2.02142021E-01,  1.00000000E+02
  2.02152022E-01,  1.00000000E+02
  2.02162022E-01,  1.00000000E+02
  2.02172022E-01,  1.00000000E+02
  2.02182022E-01,  1.00000000E+02
  2.02192022E-01,  1.00000000E+02
  2.02202022E-01,  1.00000000E+02
  2.02212022E-01,  1.00000000E+02
  2.02222022E-01,  1.00000000E+02
  2.02232022E-01,  1.00000000E+02
  2.02242022E-01,  1.00000000E+02
  2.02252023E-01,  1.00000000E+02
  2.02262023E-01,  1.00000000E+02
  2.02272023E-01,  1.00000000E+02
  2.02282023E-01,  1.00000000E+02
