time,x,y,z,L
11.1,1.13524,10.2558,9.79813,0.875233
11.2,0.673787,11.3386,9.79279,0.855331
11.3,0.156408,12.399,9.32619,0.830166
11.4,-0.414414,13.3844,8.27516,0.798645
11.5,-1.03316,14.2308,6.52905,0.75939
11.6,-1.69073,14.8644,4.01177,0.710628
11.7,-2.37401,15.2068,0.708256,0.710628
11.8,-3.06587,15.1822,-3.30903,0.710628
11.9,-3.74549,14.7271,-7.86033,0.710628
12,-4.38932,13.8019,-12.6541,0.710628
12.1,-4.97261,12.401,-17.3053,0.710628
12.2,-5.47137,10.5601,-21.3788,0.710628
12.3,-5.86459,8.35854,-24.4552,0.710628
12.4,-6.13642,5.91354,-26.203,0.710628
12.5,-6.27786,3.36845,-26.442,0.710628
12.6,-6.28765,0.875466,-25.1776,0.710628
12.7,-6.17229,-1.42304,-22.597,0.710628
12.8,-5.94506,-3.41092,-19.0284,0.710628
12.9,-5.62433,-5.00925,-14.8759,0.710628
13,-5.23153,-6.18036,-10.5494,0.710628
13.1,-4.78898,-6.92528,-6.40461,0.710628
13.2,-4.31814,-7.27629,-2.70647,0.710628
13.3,-3.83815,-7.28693,0.384226,0.710628
13.4,-3.36508,-7.02191,2.80343,0.710628
13.5,-2.91149,-6.54826,4.56413,0.710628
13.6,-2.48658,-5.92889,5.73171,0.710628
13.7,-2.09646,-5.21855,6.40047,0.710628
13.8,-1.74464,-4.46195,6.67452,0.710628
13.9,-1.43261,-3.69344,6.65442,0.710628
14,-1.1603,-2.93789,6.42911,0.710628
14.1,-0.926556,-2.21199,6.07218,0.710628
14.2,-0.729558,-1.5259,5.64113,0.710628
14.3,-0.56708,-0.884801,5.17846,0.710628
14.4,-0.43673,-0.290268,4.71372,0.710628
14.5,-0.336098,0.258515,4.26586,-0.235781
14.6,-0.262862,0.763829,3.84555,0.088254
14.7,-0.214835,1.2287,3.4572,0.216312
14.8,-0.190001,1.65633,3.10066,0.291686
14.9,-0.186502,2.04978,2.77261,0.340979
15,-0.20263,2.41162,2.46761,0.374245
15.1,-0.236798,2.74385,2.17898,0.396388
15.2,-0.2875,3.04772,1.89938,0.410142
15.3,-0.353279,3.32378,1.62141,0.417152
15.4,-0.432687,3.57182,1.33799,0.418445
15.5,-0.524248,3.79098,1.04275,0.414666
15.6,-0.626424,3.9798,0.730401,0.406205
15.7,-0.737588,4.13636,0.397021,0.393264
15.8,-0.856007,4.25843,0.0403704,0.375907
15.9,-0.979826,4.34364,-0.339866,0.354076
16,-1.10707,4.38972,-0.741898,0.327609
16.1,-1.23564,4.39467,-1.16173,0.296238
16.2,-1.36337,4.35699,-1.59319,0.296238
16.3,-1.48802,4.27591,-2.0281,0.296238
16.4,-1.60732,4.15158,-2.45657,0.296238
16.5,-1.71905,3.98518,-2.86753,0.296238
16.6,-1.82109,3.77905,-3.24929,0.296238
16.7,-1.91145,3.53668,-3.59031,0.296238
16.8,-1.98835,3.2627,-3.87994,0.296238
16.9,-2.05031,2.96271,-4.10914,0.296238
17,-2.09614,2.64312,-4.2712,0.296238
17.1,-2.12498,2.31085,-4.36215,0.296238
17.2,-2.13637,1.97309,-4.38109,0.296238
17.3,-2.13021,1.63696,-4.33021,0.296238
17.4,-2.10676,1.30921,-4.2146,0.296238
17.5,-2.06662,0.995947,-4.04181,0.296238
17.6,-2.01068,0.702438,-3.82129,0.296238
17.7,-1.94009,0.432925,-3.56372,0.296238
17.8,-1.85618,0.190557,-3.28027,0.296238
17.9,-1.76041,-0.0226358,-2.98199,0.296238
18,-1.65434,-0.205691,-2.67917,0.296238
18.1,-1.53954,-0.358623,-2.38091,0.296238
18.2,-1.41756,-0.482281,-2.09483,0.296238
18.3,-1.28987,-0.578196,-1.82691,0.296238
18.4,-1.15787,-0.648414,-1.58145,0.296238
18.5,-1.02284,-0.695325,-1.36112,0.296238
18.6,-0.885914,-0.721518,-1.16718,0.296238
18.7,-0.748112,-0.729643,-0.999667,0.296238
18.8,-0.610299,-0.722301,-0.857614,0.296238
