X,Y,Y_pred_0
0.1693504736129905,0.820403723117119,0.8207750687337235
0.1705683355886332,0.8182505557583577,0.8188827571829327
0.171786197564276,0.8161038930141443,0.8169943954720388
0.1730040595399188,0.813965374174935,0.8151107080665967
0.1742219215155615,0.8118367499208349,0.8132324286397501
0.1754397834912043,0.8097195586713426,0.8113602996573974
0.176657645466847,0.8076153388459574,0.8094950719491985
0.1778755074424898,0.8055256288641746,0.8076375042657999
0.1790933694181326,0.8034519671454944,0.8057883628226472
0.1803112313937753,0.8013956375611313,0.8039484208308064
0.1815290933694181,0.7993579344465113,0.8021184580151836
0.1827469553450608,0.7973410979264183,0.8002992601205765
0.1839648173207036,0.7953462059183685,0.7984916184059788
0.1851826792963464,0.7933743363398752,0.7966963291275789
0.1864005412719891,0.7914265671084564,0.7949141930108778
0.1876184032476319,0.7895039761416257,0.7931460147123817
0.1888362652232746,0.7876076413568979,0.7913926022712979
0.1900541271989174,0.785738640671789,0.7896547665516774
0.1912719891745601,0.7838980520038145,0.7879333206754403
0.1924898511502029,0.7820869532704895,0.7862290794467076
0.1937077131258457,0.7803064223893286,0.7845428587678782
0.1949255751014884,0.7785575372778482,0.7828754750478398
0.1961434370771312,0.7768406023661034,0.7812277446027428
0.197361299052774,0.7751574227004479,0.7796004830497202
0.1985791610284167,0.7735086690407715,0.7779945046939268
0.1997970230040595,0.7718949278136135,0.7764106219092782
0.2010148849797022,0.7703167854455153,0.7748496445132238
0.202232746955345,0.768774828363015,0.7733123791359066
0.2034506089309878,0.7672696429926534,0.7717996285840163
0.2046684709066305,0.7658018157609716,0.770312191199636
0.2058863328822733,0.7643719330945091,0.768850860214377
0.2071041948579161,0.7629805814198053,0.7674164230990538
0.2083220568335588,0.7616283471634016,0.7660096609091682
0.2095399188092016,0.7603158167518359,0.7646313476264095
0.2107577807848443,0.7590430537857652,0.763282249496402
0.2119756427604871,0.7578110112974041,0.761963124362901
0.2131935047361298,0.7566203148511311,0.7606747209986071
0.2144113667117726,0.7554711407347576,0.7594177784327878
0.2156292286874154,0.754363665236096,0.7581930252758505
0.2168470906630581,0.7532980646429588,0.7570011790410208
0.2180649526387009,0.7522745152431567,0.7558429454632749
0.2192828146143436,0.7512931933245041,0.7547190178156432
0.2205006765899864,0.7503542751748122,0.7536300762230367
0.2217185385656292,0.7494579370818931,0.7525767869737129
0.2229364005412719,0.7486043553335591,0.7515598018285172
0.2241542625169147,0.7477937062176229,0.7505797573280502
0.2253721244925574,0.747026151588584,0.7496372740978933
0.2265899864682002,0.7463016911375743,0.748732956152067
0.227807848443843,0.745620326905873,0.7478673901949012
0.2290257104194857,0.7449820718268446,0.7470411449215089
0.2302435723951285,0.7443868818280789,0.7462547703171015
0.2314614343707713,0.7438347858173887,0.7455087969553998
0.232679296346414,0.7433256445890953,0.7448037352964222
0.2338971583220568,0.7428593189375148,0.7441400749839997
0.2351150202976995,0.742435669246079,0.7435182841433826
0.2363328822733423,0.7420545238386466,0.7429388086793635
0.2375507442489851,0.7417157058408089,0.7424020715754027
0.2387686062246278,0.7414189656421725,0.7419084721942976
0.2399864682002706,0.7411640536323435,0.7414583855809904
0.2412043301759133,0.7409507180677563,0.7410521617681951
0.2424221921515561,0.7407786703383827,0.7406901250855867
0.2436400541271988,0.7406477669720551,0.7403725734733869
0.2448579161028417,0.7405577048831106,0.7400997778012343
0.2460757780784844,0.7405081809858851,0.7398719811933518
0.2472936400541272,0.7404988921947154,0.7396893983610887
0.2485115020297699,0.740529535423937,0.7395522149440102
0.2497293640054126,0.7405998075878875,0.7394605868608135
0.2509472259810554,0.7407093983241233,0.7394146396714407
0.2521650879566982,0.7408579451076712,0.7394144679518514
0.253382949932341,0.7410450848144936,0.7394601346830454
0.2546008119079837,0.7412704574069198,0.7395516706559878
0.2558186738836265,0.7415337028472792,0.7396890738942263
0.2570365358592692,0.7418344610978999,0.7398723090960705
0.258254397834912,0.7421723696370117,0.740101307098296
0.2594722598105548,0.7425470842653548,0.7403759643634523
0.2606901217861975,0.7429582810406699,0.7406961424929195
0.2619079837618402,0.7434056163745859,0.7410616677679567
0.2631258457374831,0.7438887466787326,0.741472330721068
0.2643437077131258,0.7444073283647377,0.7419278857400636
0.2655615696887686,0.7449610178442302,0.7424280507072779
0.2667794316644113,0.745549471528839,0.7429725066764441
0.2679972936400541,0.7461723458301927,0.7435608975897806
0.2692151556156968,0.7468292059124473,0.7441928300378599
0.2704330175913396,0.7475197785953781,0.7448678730648473
0.2716508795669823,0.7482436065549071,0.7455855580217191
0.2728687415426252,0.749000197885408,0.7463453784700284
0.2740866035182679,0.7497890606812535,0.7471467901387654
0.2753044654939107,0.7506097030368174,0.7479892109368333
0.2765223274695534,0.7514616330464726,0.7488720210235356
0.2777401894451962,0.7523443588045915,0.7497945629394627
0.2789580514208389,0.7532573932940532,0.7507561417999835
0.2801759133964817,0.7542001779611822,0.7517560255534645
0.2813937753721244,0.7551721612115467,0.7527934453061695
0.2826116373477672,0.7561728265158322,0.7538675957156331
0.28382949932341,0.7572016573447237,0.7549776354541
0.2850473612990527,0.758258141782997,0.7561226877433934
0.2862652232746955,0.7593417669507837,0.7573018409623768
0.2874830852503383,0.760452064849439,0.7585141493278631
0.288700947225981,0.7615885951986767,0.7597586336496077
0.2899188092016238,0.7627509177182088,0.7610342821596555
0.2911366711772665,0.7639385921558985,0.7623400514160606
0.2923545331529093,0.7651511214525597,0.7636748672806265
0.2935723951285521,0.7663880035003281,0.7650376259699713
0.2947902571041948,0.7676487595182881,0.7664271951788862
0.2960081190798376,0.768932910725521,0.7678424152745541
0.2972259810554803,0.7702399741562808,0.7692821005598273
0.2984438430311231,0.7715694523568083,0.770745040603401
0.2996617050067658,0.772920759176871,0.7722300016342913
0.3008795669824086,0.7742932575766984,0.7737357279976679
0.3020974289580514,0.7756863105165187,0.7752609436687027
0.3033152909336942,0.7770992629420186,0.7768043538207069
0.3045331529093369,0.7785314823978502,0.778364646443471
0.3057510148849797,0.7799823717880318,0.7799404940073608
0.3069688768606224,0.7814511526890608,0.7815305551683893
0.3081867388362652,0.7829370466774339,0.7831334765091592
0.3094046008119079,0.7844392753296447,0.7847478943102688
0.3106224627875507,0.785957060222193,0.7863724363465231
0.3118403247631935,0.7874896502071882,0.7880057237020269
0.3130581867388363,0.7890362828266435,0.7896463725980344
0.314276048714479,0.7905961642991525,0.7912929962272639
0.3154939106901218,0.7921684729581767,0.7929442065882304
0.3167117726657645,0.7937522757885763,0.7945986163130541
0.3179296346414073,0.7953464555032894,0.7962548404821448
0.31914749661705,0.7969498753718159,0.7979114984191313
0.3203653585926928,0.7985613082365886,0.7995672154594446
0.3215832205683355,0.8001793443721229,0.8012206246860019
0.3228010825439784,0.801802470262986,0.802870368625569
0.3240189445196211,0.8034292110108278,0.8045151008995103
0.3252368064952638,0.8050578035573815,0.8061534878228367
0.3264546684709066,0.8066864848443795,0.80778420994569
0.3276725304465493,0.8083135004143391,0.8094059635316528
0.3288903924221921,0.809937093670092,0.8110174619676148
0.3301082543978348,0.8115553952298379,0.8126174371002209
0.3313261163734776,0.8131666880830093,0.8142046404943383
0.3325439783491204,0.814769255219038,0.8157778446093389
0.3337618403247632,0.8163613796273571,0.8173358438894586
0.3349797023004059,0.8179413442973981,0.8188774557649006
0.3361975642760487,0.8195075245163266,0.8204015215608377
0.3374154262516914,0.8210580246584596,0.8219069073119378
0.3386332882273342,0.8225911275211524,0.8233925044805321
0.3398511502029769,0.8241052580707973,0.8248572305770134
0.3410690121786197,0.8255988412737901,0.8263000296815891
0.3422868741542625,0.827070302096522,0.8277198728669733
0.3435047361299053,0.8285180757044426,0.8291157585221014
0.344722598105548,0.8299411820026111,0.8304867125774439
0.3459404600811908,0.831337245221403,0.8318317886329482
0.3471583220568335,0.8327052309520764,0.833150067990098
0.3483761840324763,0.8340441047858903,0.8344406595900132
0.349594046008119,0.8353528323141003,0.835702699859925
0.3508119079837618,0.8366303791279665,0.8369353524707588
0.3520297699594046,0.8378757108187453,0.8381378080089111
0.3532476319350474,0.8390877929776953,0.8393092835656513
0.3544654939106901,0.8402656542018387,0.8404490222478922
0.3556833558863328,0.8414085664346048,0.8415562926143397
0.3569012178619756,0.8425153504273892,0.8426303880412991
0.3581190798376183,0.843585480329205,0.8436706260226221
0.3593369418132611,0.844618430289066,0.8446763474084715
0.3605548037889038,0.8456136744559841,0.8456469155877365
0.3617726657645467,0.8465706869789723,0.8465817156190657
0.3629905277401894,0.8474889420070437,0.8474801533155769
0.3642083897158322,0.8483679136892116,0.8483416542883775
0.3654262516914749,0.8492070880741446,0.8491656629540729
0.3666441136671177,0.8500060728485538,0.8499516415114584
0.3678619756427604,0.8507645209761466,0.8506990688925896
0.3690798376184032,0.8514821093767538,0.8514074396933888
0.3702976995940459,0.8521585149702047,0.8520762630889095
0.3715155615696888,0.852793414676328,0.8527050617382971
0.3727334235453315,0.8533864854149534,0.8532933706844326
0.3739512855209743,0.8539374041059096,0.853840736253093
0.375169147496617,0.8544458476690272,0.8543467149564234
0.3763870094722598,0.8549114930241347,0.8548108724053174
0.3776048714479025,0.8553340170910613,0.8552327822352247
0.3788227334235453,0.8557130967896369,0.855612025049744
0.380040595399188,0.8560484090396897,0.8559481873862006
0.3812584573748309,0.8563396307610504,0.8562408607072816
0.3824763193504736,0.856586179633392,0.8564896404226238
0.3836941813261164,0.8567881879704805,0.8566941249440964
0.3849120433017591,0.8569452678292245,0.8568539147783673
0.3861299052774019,0.8570569590390358,0.8569686116601777
0.3873477672530446,0.857122801429322,0.8570378177295701
0.3885656292286873,0.8571423348294933,0.8570611347561936
0.3897834912043301,0.8571150990689586,0.8570381634136017
0.3910013531799729,0.8570406339771279,0.8569685026063381
0.3922192151556157,0.8569184793834095,0.8568517488524274
0.3934370771312584,0.8567481751172136,0.8566874957237287
0.3946549391069012,0.8565292610079477,0.8564753333464675
0.3958728010825439,0.8562612768850232,0.8562148479640868
0.3970906630581867,0.855943762577849,0.8559056215644116
0.3983085250338294,0.8555762520984095,0.8555472315729619
0.3995263870094722,0.8551582808352103,0.8551392506140841
0.4007442489851149,0.8546894009706759,0.8546812463414095
0.4019621109607578,0.8541691607517945,0.854172781338993
0.4031799729364005,0.8535971084255554,0.8536134130942923
0.4043978349120433,0.8529727922389462,0.8530026940440005
0.405615696887686,0.8522957604389566,0.8523401716935387
0.4068335588633288,0.8515655612725743,0.8516253888108443
0.4080514208389715,0.8507817429867885,0.8508578836948845
0.4092692828146143,0.8499438538285875,0.8500371905191244
0.410487144790257,0.8490514420449604,0.8491628397499611
0.4117050067658999,0.848104055882895,0.8482343586399127
0.4129228687415426,0.8471012435893802,0.8472512717951157
0.4141407307171854,0.8460426367509921,0.8462131018164317
0.4153585926928281,0.8449283029874213,0.8451193700132178
0.4165764546684709,0.8437565678388173,0.8439695971885333
0.4177943166441136,0.8425271442751696,0.8427633044942758
0.4190121786197563,0.8412397452664675,0.8415000143544549
0.4202300405953991,0.8398940837827004,0.840179251454498
0.4214479025710419,0.8384898727938567,0.838800543794174
0.4226657645466847,0.8370268252699257,0.8373634238014025
0.4238836265223274,0.8355046541808974,0.8358674295038682
0.4251014884979702,0.8339230724967603,0.8343121057550489
0.4263193504736129,0.8322817931875043,0.8326970055109025
0.4275372124492557,0.8305805292231181,0.8310216911531241
0.4287550744248984,0.8288189935735909,0.829285735854542
0.4299729364005412,0.8269968992089117,0.8274887249818724
0.431190798376184,0.8251144952582528,0.8256302575307223
0.4324086603518268,0.8231711682451927,0.8237099475873971
0.4336265223274695,0.8211666643185178,0.8217274258117631
0.4348443843031123,0.8191010074733059,0.819682340935086
0.436062246278755,0.8169742217046323,0.8175743612665237
0.4372801082543978,0.8147863310075713,0.8154031762016435
0.4384979702300405,0.8125373593771997,0.813168497726135
0.4397158322056833,0.8102273308085924,0.8108700619076515
0.4409336941813261,0.8078562692968256,0.808507630368564
0.4421515561569689,0.8054241988369741,0.8060809917322499
0.4433694181326116,0.8029311434241143,0.8035899630354484
0.4445872801082544,0.8003771270533209,0.8010343910991687
0.4458051420838971,0.7977621737196694,0.7984141538506021
0.4470230040595399,0.7950863513781576,0.7957291615885496
0.4482408660351826,0.7923498616575815,0.7929793581849481
0.4494587280108253,0.789552840861736,0.7901647222152413
0.4506765899864682,0.7866955060789782,0.7872852680105004
0.4518944519621109,0.7837780743976668,0.7843410466245062
0.4531123139377537,0.7808007629061589,0.7813321467092443
0.4543301759133964,0.7777637886928134,0.7782586952926891
0.4555480378890392,0.7746673688459875,0.7751208584531274
0.4567658998646819,0.7715117204540387,0.7719188418847615
0.4579837618403247,0.7682970606053258,0.7686528913498526
0.4592016238159674,0.7650236063882059,0.7653232930132291
0.4604194857916103,0.7616916123663918,0.7619303736556091
0.461637347767253,0.758301418431537,0.7584745007628396
0.4628552097428958,0.7548530743095138,0.7549560824888492
0.4640730717185385,0.7513468649689794,0.751375567490845
0.4652909336941813,0.7477830753785913,0.7477334446360314
0.466508795669824,0.7441619905070083,0.7440302425799129
0.4677266576454668,0.7404838953228846,0.7402665292170204
0.4689445196211095,0.7367490747948806,0.7364429110057233
0.4701623815967523,0.7329578138916528,0.7325600321695488
0.4713802435723951,0.7291103975818597,0.7286185737782771
0.4725981055480379,0.7252071108341563,0.7246192527128175
0.4738159675236806,0.7212482453880911,0.7205628205186608
0.4750338294993234,0.7172343647414472,0.7164500621534273
0.4762516914749661,0.7131655268962004,0.7122817946347357
0.4774695534506089,0.7090421801289135,0.708058865595304
0.4786874154262516,0.7048647727161504,0.7037821517527689
0.4799052774018943,0.7006337529344752,0.699452557302327
0.4811231393775372,0.6963495690604501,0.6950710122407971
0.4823410013531799,0.6920126693706397,0.6906384706311468
0.4835588633288227,0.6876235021416054,0.6861559088169359
0.4847767253044654,0.6831825156499135,0.6816243235964647
0.4859945872801082,0.6786901581721269,0.6770447303666205
0.4872124492557509,0.6741468779848069,0.6724181612466883
0.4884303112313937,0.6695531221133105,0.6677456631924148
0.4896481732070364,0.6649094119972314,0.6630282961107279
0.4908660351826793,0.6602161830502796,0.6582671309854529
0.492083897158322,0.6554738651702561,0.6534632480242835
0.4933017591339647,0.6506828865469295,0.6486177348370852
0.4945196211096074,0.6458436778042965,0.6437316846553967
0.4957374830852503,0.6409566426437092,0.6388061946026996
0.496955345060893,0.6360221474132529,0.6338423640246506
0.4981732070365358,0.6310405584610109,0.6288412928880878
0.4993910690121785,0.6260123043711966,0.6238040802571609
0.5006089309878213,0.620937651487781,0.6187318228544118
0.5018267929634641,0.6158171006560572,0.6136256137140947
0.5030446549391069,0.6106513886628496,0.6084865409344556
0.5042625169147495,0.605441252294984,0.6033156865350231
0.5054803788903924,0.6001875420509413,0.598114125424386
0.5066982408660351,0.5948911576368147,0.5928829244832129
0.5079161028416779,0.5895534017941874,0.5876231417666146
0.5091339648173207,0.5841756749174679,0.5823358258292078
0.5103518267929633,0.5787593774010631,0.5770220151756322
0.5115696887686062,0.573306056617368,0.5716827378384208
0.512787550744249,0.5678171720239059,0.5663190110845634
0.5140054127198916,0.5622945297214648,0.5609318412512735
0.5152232746955344,0.5567399585301417,0.555522223710857
0.5164411366711772,0.551155287270033,0.5500911429638592
0.51765899864682,0.5455423447612368,0.5446395728589681
0.5188768606224627,0.5399029598238474,0.5391684769375575
0.5200947225981054,0.5342389618201986,0.5336788089000472
0.5213125845737483,0.5285523062045773,0.5281715131906733
0.5225304465493911,0.522844999480834,0.5226475256966425
0.5237483085250337,0.5171190331470306,0.5171077745570867
0.5249661705006765,0.5113763987012275,0.5115531810766374
0.5261840324763193,0.5056190876414858,0.50598466073796
0.5274018944519621,0.4998490914658662,0.5004031243070332
0.5286197564276048,0.4940683913789734,0.4948094790244982
0.5298376184032475,0.4882788956641545,0.48920462987593627
0.5310554803788904,0.482482529993732,0.4835894809335148
0.5322733423545332,0.4766810394173973,0.47796493676099994
0.5334912043301758,0.47087616898484,0.4723319038737926
0.5347090663058186,0.4650696637457523,0.4666912922452643
0.5359269282814614,0.4592632687498249,0.4610440168503439
0.5371447902571042,0.4534587290467487,0.4553909992370004
0.5383626522327469,0.4476576692983417,0.44973316911601224
0.5395805142083896,0.4418618505780498,0.4440714659591468
0.5407983761840325,0.4360728737594137,0.4384068405956496
0.5420162381596753,0.4302922745509083,0.4327402567967957
0.5432341001353179,0.4245215886610067,0.4270726928380696
0.5444519621109607,0.4187623517981826,0.4214051430284046
0.5456698240866035,0.4130160996709096,0.4157386191958974
0.5468876860622462,0.4072842134008324,0.41007415211927595
0.548105548037889,0.4015681209502975,0.4044127928944731
0.5493234100135317,0.3958694652718343,0.3987556142256342
0.5505412719891746,0.3901893632860383,0.39310371163000574
0.5517591339648172,0.3845289319135071,0.38745820454627805
0.55297699594046,0.378889288074837,0.3818202373360869
0.5541948579161028,0.3732715486906245,0.37619098016869573
0.5554127198917456,0.3676768306814651,0.3705716297790952
0.5566305818673883,0.362106250967957,0.3649634100901214
0.5578484438430311,0.3565609264706954,0.3593675726896423
0.5590663058186738,0.3510417009364321,0.35378539715428353
0.5602841677943167,0.3455496719327401,0.3482181912117188
0.5615020297699593,0.3400862777395139,0.3426672907341963
0.5627198917456021,0.3346523857474858,0.3371340595565621
0.5639377537212449,0.3292488633473911,0.33161988911288565
0.5651556156968877,0.3238765779299621,0.32612619788651526
0.5663734776725304,0.3185363968859349,0.32065443066935057
0.5675913396481732,0.3132291876060423,0.31520605762700465
0.5688092016238159,0.3079558174810186,0.3097825731675918
0.5700270635994586,0.3027171539015983,0.304385494612924
0.5712449255751014,0.2975140642585145,0.2990163606720471
0.5724627875507442,0.2923474159425025,0.2936767297182412
0.573680649526387,0.2872180763442953,0.28836817787182994
0.5748985115020296,0.2821269128546281,0.2830922968924273
0.5761163734776725,0.2770747172701383,0.2778506918855614
0.5773342354533153,0.2720622536456932,0.27264497882994637
0.578552097428958,0.2670902916300355,0.26747678193299423
0.5797699594046007,0.2621595586533741,0.26234773082353385
0.5809878213802435,0.2572707821459182,0.2572594575920274
0.5822056833558863,0.2524246895378781,0.2522135936898763
0.5834235453315291,0.2476220082594624,0.24721176670070125
0.5846414073071717,0.2428634657408818,0.24225559699770566
0.5858592692828146,0.2381497894123445,0.23734669430240224
0.5870771312584574,0.2334817067040611,0.23248665416106742
0.5882949932341001,0.2288599450462404,0.2276770543562959
0.5895128552097428,0.2242851160299795,0.22291945127192295
0.5907307171853856,0.2197581146777573,0.21821537623038792
0.5919485791610284,0.215279636651857,0.21356633182222587
0.5931664411366712,0.2108503435361342,0.20897378824794943
0.5943843031123138,0.2064708969144446,0.20443917969290118
0.5956021650879567,0.2021419583706446,0.19996390075591783
0.5968200270635995,0.1978641894885916,0.19554930295267417
0.5980378890392422,0.1936382518521414,0.19119669131445058
0.5992557510148849,0.1894648070451497,0.18690732110281513
0.6004736129905276,0.1853445166514739,0.18268239466021755
0.6016914749661705,0.181278006459193,0.1785230584158732
0.6029093369418133,0.1772657069867753,0.17443040006552019
0.6041271989174559,0.173308625838547,0.17040544594265758
0.6053450608930987,0.169407250036003,0.16644915859774895
0.6065629228687416,0.1655620666006348,0.16256243460063619
0.6077807848443842,0.1617735625539373,0.1587461025799605
0.608998646820027,0.1580422249174041,0.1550009215118964
0.6102165087956697,0.1543685407125292,0.15132757926885743
0.6114343707713126,0.1507529969608051,0.14772669143710604
0.6126522327469553,0.1471960806837264,0.1441988004104105
0.613870094722598,0.1436982789027865,0.1407443747650202
0.6150879566982408,0.1402599812886069,0.13736380891936623
0.6163058186738836,0.136881632796079,0.13405742307995944
0.6175236806495263,0.1335638061605851,0.1308254634730825
0.6187415426251691,0.1303068287905697,0.12766810285996774
0.6199594046008118,0.1271110280944772,0.12458544133134286
0.6211772665764547,0.1239767314807523,0.12157750737540937
0.6223951285520974,0.1209042663578398,0.11864425921167726
0.6236129905277401,0.1178939601341845,0.11578558638140467
0.6248308525033829,0.1149461402182316,0.1130013115839542
0.6260487144790257,0.1120611340184254,0.11029119274696932
0.6272665764546684,0.1092392689432104,0.10765492531703129
0.6284844384303112,0.1064805514457896,0.10509214475636462
0.6297023004059539,0.1037855614948005,0.10260242923020285
0.6309201623815966,0.1011547425073671,0.10018530246860412
0.6321380243572395,0.0985882634996061,0.09784023678588738
0.6333558863328822,0.0960862934876351,0.09556665624034479
0.634573748308525,0.0936490014875701,0.09336393991655217
0.6357916102841676,0.0912765565155288,0.09123142531242096
0.6370094722598105,0.0889691275876269,0.08916841181307653
0.6382273342354533,0.0867268837199826,0.0871741642337557
0.639445196211096,0.0845499939287107,0.08524791641411962
0.6406630581867387,0.0824386272299302,0.08338887484674787
0.6418809201623816,0.0803929526397569,0.08159622232299672
0.6430987821380243,0.0784131391743079,0.07986912157996964
0.6443166441136671,0.0764993558496997,0.07820671893295507
0.6455345060893097,0.074651771682049,0.07660814787840174
0.6467523680649526,0.072870555687473,0.07507253265321345
0.6479702300405954,0.0711557993994929,0.0735989917369627
0.6491880920162381,0.0695076120388158,0.07218664128440626
0.6504059539918808,0.0679260915811731,0.07083459847651384
0.6516238159675237,0.0664113311222408,0.06954198477904439
0.6528416779431664,0.064963423757697,0.06830792909848185
0.6540595399188092,0.0635824625832172,0.0671315708259255
0.6552774018944518,0.0622685406944793,0.06601206276025536
0.6564952638700947,0.0610217291598621,0.0649485739025576
0.6577131258457375,0.0598420518626097,0.06394029211441503
0.6589309878213802,0.0587295760069413,0.06298642663319405
0.6601488497970229,0.057684236722343,0.062086210437933206
0.6613667117726657,0.0567059691382997,0.06123890245979824
0.6625845737483085,0.0557947083842975,0.06044378963135767
0.6638024357239513,0.0549503895898208,0.05970018876912024
0.6650202976995939,0.0541729478843565,0.059007448283863874
0.6662381596752367,0.0534623013844847,0.05836494971328283
0.6674560216508796,0.0528182844988211,0.05777210907138816
0.6686738836265222,0.0522407642070182,0.05722837800888718
0.669891745602165,0.051729613763018,0.0567332447785125
0.6711096075778078,0.0512847064207613,0.056286234998908106
0.6723274695534506,0.0509059154341898,0.055886912210249676
0.6735453315290933,0.0505931140572467,0.05553487821431123
0.674763193504736,0.0503461755438726,0.055229773191166835
0.6759810554803788,0.0501648710565314,0.05497127558416336
0.6771989174560217,0.0500494533273301,0.054759101744262906
0.6784167794316643,0.05,0.05459300532432209
0.6796346414073071,0.0500165420288365,0.05447277641338593
0.6808525033829499,0.0500991103681339,0.05439824040066224
0.6820703653585927,0.0502477359721875,0.05436925655854259
0.6832882273342354,0.0504624497952923,0.054385716333844106
0.6845060893098781,0.0507432552138572,0.05444754133646618
0.6857239512855209,0.0510900443797616,0.05455468101485806
