-0.5,-0.47229629779500265
-0.49994326463181493,-0.4727149493206895
-0.49988647399191066,-0.47578605835052706
-0.49982962808929604,-0.4808359318166152
-0.49977272696000646,-0.4795907728828403
-0.4997157706310684,-0.4793302819839703
-0.4996587591295084,-0.4818241547064764
-0.4996016924905429,-0.48359100049544845
-0.4995445707248188,-0.4831120914649078
-0.4994873938667333,-0.4787369731058977
-0.499430161944951,-0.480237455785288
-0.49937287499386934,-0.4770424102579412
-0.49931553302331616,-0.47777095446684814
-0.49925813607833563,-0.4780996904634147
-0.4992006841679366,-0.47996679312800716
-0.49914317733634433,-0.4830494789780743
-0.49908561559338666,-0.4816855022582525
-0.49902799898410777,-0.48704384965603703
-0.4989703275265254,-0.4841930283180777
-0.49891260124766607,-0.4942457353277897
-0.4988548201737373,-0.48754287543635794
-0.4987969843325846,-0.4871378151699379
-0.49873909375942443,-0.48183185912969606
-0.4986811484649036,-0.48394539943149195
-0.49862314848341943,-0.4845852818923273
-0.4985650938510074,-0.4847316828246461
-0.4985069845865041,-0.4852446299073816
-0.4984488207169361,-0.4824822449725665
-0.49839060226932996,-0.48593602727386986
-0.4983323292698932,-0.4878275417045162
-0.4982740017546612,-0.4921344686216147
-0.4982156197334618,-0.489916164341738
-0.49815718325133923,-0.48766483966352914
-0.4980986923254922,-0.4814741079421052
-0.498040146992775,-0.48251138540251
-0.4979815472613776,-0.4852589428534456
-0.4979228931771631,-0.4843837806307947
-0.4978641847573303,-0.48444754372092624
-0.4978054220289057,-0.4765812518222189
-0.4977466050205538,-0.4818301711360448
-0.49768773376585296,-0.4779668053122673
-0.49762880827545014,-0.48469861380896445
-0.4975698286025793,-0.4900756947258772
-0.4975107947480594,-0.4868477781288498
-0.4974517067561159,-0.4822160865755507
-0.4973925646357574,-0.4796343896228535
-0.497333368441856,-0.48070712497271484
-0.4972741181735928,-0.47605049755287865
-0.49721481387601196,-0.47537683842805945
-0.49715545556795016,-0.47372574074236634
-0.497096043275615,-0.4761188860481085
-0.49703657703504184,-0.4733108223271919
-0.4969770568642483,-0.47440273548042794
-0.4969174828000888,-0.47940373757292465
-0.49685785485075323,-0.478601195544963
-0.49679817306128576,-0.47999281518231124
-0.49673843745871293,-0.477719415693507
-0.49667864806105244,-0.482291295156507
-0.49661880489614985,-0.4779737823823737
-0.49655890799021263,-0.478675306769236
-0.4964989573792762,-0.4745778244006026
-0.49643895308135827,-0.4746945938185145
-0.49637889513249417,-0.47632454143620556
-0.49631878355070164,-0.4737005432179923
-0.496258618372016,-0.47955335462290266
-0.496198399614455,-0.47429814288032196
-0.49613812730586415,-0.481226028670396
-0.4960778014806408,-0.4831443537154332
-0.4960174221576217,-0.4876885034590085
-0.4959569893736612,-0.483686158470144
-0.49589650314513894,-0.48040026091736243
-0.49583596350890935,-0.47677783486896497
-0.49577537048299014,-0.47382370723648426
-0.4957147240952268,-0.48263668106594154
-0.49565402438001677,-0.48010511786835736
-0.4955932713652055,-0.4818215883584162
-0.4955324650688107,-0.48691651506169487
-0.49547160551785896,-0.48444122112823695
-0.4954106927475666,-0.4901015714121061
-0.4953497267865982,-0.4864701436903763
-0.4952887076513334,-0.48730364018414374
-0.49522763536961784,-0.4826045920847066
-0.49516650997748674,-0.4795313710885187
-0.49510533150196673,-0.4828030160041938
-0.4950440999610755,-0.48167679366073474
-0.4949828153900294,-0.4844909372197179
-0.49492147780766516,-0.47750175511857507
-0.4948600872500181,-0.4845759629527449
-0.494798643734287,-0.483963945702883
-0.49473714729732615,-0.48554229141345623
-0.4946755979661621,-0.4836134837584952
-0.49461399575881254,-0.4834156339759097
-0.4945523407104939,-0.4845765895961047
-0.4944906328490517,-0.481161828386534
-0.49442887219250353,-0.47969993626768725
-0.49436705876705705,-0.479918651008013
-0.49430519261775646,-0.47706283360846474
-0.49424327375524857,-0.4746700256080483
-0.4941813022049219,-0.47866345878390054
-0.49411927800281186,-0.48368157067204093
-0.494057201176764,-0.4831764303390441
-0.4939950717538048,-0.48480822939924006
-0.493932889751133,-0.4804288211016883
-0.49387065520478396,-0.4797572082794799
-0.4938083681426032,-0.4822308851572338
-0.49374602858260846,-0.47756587722345684
-0.49368363655919706,-0.47397218352074233
-0.49362119210185257,-0.4706248403886238
-0.49355869522695467,-0.4762137327601013
-0.4934961459795476,-0.4783635750741854
-0.4934335443686402,-0.4771611930096494
-0.49337089042207793,-0.48082527167740324
-0.4933081841849051,-0.48253759412169783
-0.49324542566449253,-0.48045939927933096
-0.4931826148985136,-0.47962084592656995
-0.49311975190498597,-0.47695088169335514
-0.49305683672731593,-0.4791424946839574
-0.4929938693761503,-0.477580488205447
-0.49293084988752445,-0.4776347048140301
-0.4928677782868269,-0.4796125134773364
-0.4928046545937133,-0.47594429728930276
-0.492741478852409,-0.48072557165032387
-0.4926782510719227,-0.484540571201455
-0.4926149712882899,-0.4877056159760489
-0.49255163952935604,-0.4828337859341072
-0.4924882558213287,-0.4844078331540262
-0.4924248201822256,-0.4857607086013989
-0.4923613326570909,-0.4838903547695339
-0.49229779325493356,-0.4851812003351584
-0.4922342020117888,-0.48508527716192223
