x y y_pred
 -0.50000000000000000      -0.47229629779500265      -0.48392556816645149     
 -0.49994326463181493      -0.47271494932068953      -0.48392504972518341     
 -0.49988647399191066      -0.47578605835052706      -0.48392452987947376     
 -0.49982962808929604      -0.48083593181661521      -0.48392400862593637     
 -0.49977272696000646      -0.47959077288284030      -0.48392348596142609     
 -0.49971577063106842      -0.47933028198397032      -0.48392296188270895     
 -0.49965875912950841      -0.48182415470647638      -0.48392243638654353     
 -0.49960169249054293      -0.48359100049544845      -0.48392190946975949     
 -0.49954457072481878      -0.48311209146490780      -0.48392138112895156     
 -0.49948739386673330      -0.47873697310589769      -0.48392085136092672     
 -0.49943016194495099      -0.48023745578528798      -0.48392032016243469     
 -0.49937287499386934      -0.47704241025794120      -0.48391978753026998     
 -0.49931553302331616      -0.47777095446684814      -0.48391925346099307     
 -0.49925813607833563      -0.47809969046341472      -0.48391871795148522     
 -0.49920068416793661      -0.47996679312800716      -0.48391818099828504     
 -0.49914317733634433      -0.48304947897807432      -0.48391764259825404     
 -0.49908561559338666      -0.48168550225825252      -0.48391710274792465     
 -0.49902799898410777      -0.48704384965603703      -0.48391656144415268     
 -0.49897032752652543      -0.48419302831807770      -0.48391601868353512     
 -0.49891260124766607      -0.49424573532778970      -0.48391547446274474     
 -0.49885482017373728      -0.48754287543635794      -0.48391492877844128     
 -0.49879698433258463      -0.48713781516993793      -0.48391438162729244     
 -0.49873909375942443      -0.48183185912969606      -0.48391383300603030     
 -0.49868114846490358      -0.48394539943149195      -0.48391328291114688     
 -0.49862314848341943      -0.48458528189232730      -0.48391273133935142     
 -0.49856509385100739      -0.48473168282464613      -0.48391217828736421     
 -0.49850698458650411      -0.48524462990738160      -0.48391162375173347     
 -0.49844882071693608      -0.48248224497256648      -0.48391106772908021     
 -0.49839060226932996      -0.48593602727386986      -0.48391051021601689     
 -0.49833232926989318      -0.48782754170451620      -0.48390995120914282     
 -0.49827400175466119      -0.49213446862161470      -0.48390939070514416     
 -0.49821561973346179      -0.48991616434173801      -0.48390882870044871     
 -0.49815718325133923      -0.48766483966352914      -0.48390826519181634     
 -0.49809869232549220      -0.48147410794210521      -0.48390770017573137     
 -0.49804014699277499      -0.48251138540250998      -0.48390713364886145     
 -0.49798154726137761      -0.48525894285344562      -0.48390656560759027     
 -0.49792289317716310      -0.48438378063079468      -0.48390599604865892     
 -0.49786418475733030      -0.48444754372092624      -0.48390542496852457     
 -0.49780542202890571      -0.47658125182221889      -0.48390485236373199     
 -0.49774660502055379      -0.48183017113604482      -0.48390427823083487     
 -0.49768773376585296      -0.47796680531226732      -0.48390370256642934     
 -0.49762880827545014      -0.48469861380896445      -0.48390312536687918     
 -0.49756982860257931      -0.49007569472587720      -0.48390254662895843     
 -0.49751079474805943      -0.48684777812884977      -0.48390196634892130     
 -0.49745170675611589      -0.48221608657555071      -0.48390138452343978     
 -0.49739256463575737      -0.47963438962285349      -0.48390080114883249     
 -0.49733336844185599      -0.48070712497271484      -0.48390021622186491     
 -0.49727411817359279      -0.47605049755287865      -0.48389962973874401     
 -0.49721481387601196      -0.47537683842805945      -0.48389904169612341     
 -0.49715545556795016      -0.47372574074236634      -0.48389845209039112     
 -0.49709604327561502      -0.47611888604810848      -0.48389786091800024     
 -0.49703657703504184      -0.47331082232719190      -0.48389726817549489     
 -0.49697705686424831      -0.47440273548042794      -0.48389667385923296     
 -0.49691748280008879      -0.47940373757292465      -0.48389607796575301     
 -0.49685785485075323      -0.47860119554496300      -0.48389548049129971     
 -0.49679817306128576      -0.47999281518231124      -0.48389488143248000     
 -0.49673843745871293      -0.47771941569350701      -0.48389428078571284     
 -0.49667864806105244      -0.48229129515650698      -0.48389367854731996     
 -0.49661880489614985      -0.47797378238237370      -0.48389307471371434     
 -0.49655890799021263      -0.47867530676923598      -0.48389246928128549     
 -0.49649895737927618      -0.47457782440060259      -0.48389186224651404     
 -0.49643895308135827      -0.47469459381851448      -0.48389125360569357     
 -0.49637889513249417      -0.47632454143620556      -0.48389064335529092     
 -0.49631878355070164      -0.47370054321799232      -0.48389003149158383     
 -0.49625861837201601      -0.47955335462290266      -0.48388941801102575     
 -0.49619839961445500      -0.47429814288032196      -0.48388880290987890     
 -0.49613812730586415      -0.48122602867039599      -0.48388818618449964     
 -0.49607780148064079      -0.48314435371543318      -0.48388756783130338     
 -0.49601742215762168      -0.48768850345900849      -0.48388694784653852     
 -0.49595698937366117      -0.48368615847014401      -0.48388632622663191     
 -0.49589650314513894      -0.48040026091736243      -0.48388570296779210     
 -0.49583596350890935      -0.47677783486896497      -0.48388507806643144     
 -0.49577537048299014      -0.47382370723648426      -0.48388445151876058     
 -0.49571472409522682      -0.48263668106594154      -0.48388382332108359     
 -0.49565402438001677      -0.48010511786835736      -0.48388319346976644     
 -0.49559327136520548      -0.48182158835841621      -0.48388256196109919     
 -0.49553246506881071      -0.48691651506169487      -0.48388192879126257     
 -0.49547160551785896      -0.48444122112823695      -0.48388129395652296     
 -0.49541069274756661      -0.49010157141210609      -0.48388065745322523     
 -0.49534972678659822      -0.48647014369037628      -0.48388001927763891     
 -0.49528870765133343      -0.48730364018414374      -0.48387937942589693     
 -0.49522763536961784      -0.48260459208470657      -0.48387873789424496     
 -0.49516650997748674      -0.47953137108851868      -0.48387809467900744     
 -0.49510533150196673      -0.48280301600419379      -0.48387744977640673     
 -0.49504409996107551      -0.48167679366073474      -0.48387680318256238     
 -0.49498281539002942      -0.48449093721971792      -0.48387615489376856     
 -0.49492147780766516      -0.47750175511857507      -0.48387550490613807     
 -0.49486008725001812      -0.48457596295274491      -0.48387485321595841     
 -0.49479864373428700      -0.48396394570288298      -0.48387419981931040     
 -0.49473714729732615      -0.48554229141345623      -0.48387354471247540     
 -0.49467559796616212      -0.48361348375849522      -0.48387288789162330     
 -0.49461399575881254      -0.48341563397590970      -0.48387222935282048     
 -0.49455234071049392      -0.48457658959610472      -0.48387156909230800     
 -0.49449063284905170      -0.48116182838653399      -0.48387090710624242     
 -0.49442887219250353      -0.47969993626768725      -0.48387024339066570     
 -0.49436705876705705      -0.47991865100801301      -0.48386957794170105     
 -0.49430519261775646      -0.47706283360846474      -0.48386891075566568     
 -0.49424327375524857      -0.47467002560804827      -0.48386824182850019     
 -0.49418130220492190      -0.47866345878390054      -0.48386757115629425     
 -0.49411927800281186      -0.48368157067204093      -0.48386689873524791     
 -0.49405720117676399      -0.48317643033904412      -0.48386622456146178     
 -0.49399507175380480      -0.48480822939924006      -0.48386554863102260     
 -0.49393288975113298      -0.48042882110168827      -0.48386487093990088     
 -0.49387065520478396      -0.47975720827947987      -0.48386419148426468     
 -0.49380836814260320      -0.48223088515723378      -0.48386351026018554     
 -0.49374602858260846      -0.47756587722345684      -0.48386282726361929     
 -0.49368363655919706      -0.47397218352074233      -0.48386214249069376     
 -0.49362119210185257      -0.47062484038862379      -0.48386145593747454     
 -0.49355869522695467      -0.47621373276010132      -0.48386076759987556     
 -0.49349614597954761      -0.47836357507418542      -0.48386007747411924     
 -0.49343354436864018      -0.47716119300964938      -0.48385938555602226     
 -0.49337089042207793      -0.48082527167740324      -0.48385869184160074     
 -0.49330818418490507      -0.48253759412169783      -0.48385799632705417     
 -0.49324542566449253      -0.48045939927933096      -0.48385729900815672     
 -0.49318261489851362      -0.47962084592656995      -0.48385659988101021     
 -0.49311975190498597      -0.47695088169335514      -0.48385589894149056     
 -0.49305683672731593      -0.47914249468395742      -0.48385519618574868     
 -0.49299386937615031      -0.47758048820544702      -0.48385449160956184     
 -0.49293084988752445      -0.47763470481403009      -0.48385378520898314     
 -0.49286777828682687      -0.47961251347733641      -0.48385307697993812     
 -0.49280465459371331      -0.47594429728930276      -0.48385236691828060     
 -0.49274147885240899      -0.48072557165032387      -0.48385165502013255     
 -0.49267825107192270      -0.48454057120145499      -0.48385094128121076     
 -0.49261497128828990      -0.48770561597604889      -0.48385022569752956     
 -0.49255163952935604      -0.48283378593410720      -0.48384950826500228     
 -0.49248825582132871      -0.48440783315402619      -0.48384878897951594     
 -0.49242482018222561      -0.48576070860139892      -0.48384806783685619     
 -0.49236133265709092      -0.48389035476953390      -0.48384734483310754     
 -0.49229779325493356      -0.48518120033515838      -0.48384661996393774     
 -0.49223420201178880      -0.48508527716192223      -0.48384589322531207     
 -0.49217055895550221      -0.48681216504082275      -0.48384516461309612     
 -0.49210686411146237      -0.48382083141056631      -0.48384443412311856     
 -0.49204311750833379      -0.48476848163132963      -0.48384370175123798     
 -0.49197931916331517      -0.49054545426532897      -0.48384296749317163     
 -0.49191546912063167      -0.49166112457223671      -0.48384223134494109     
 -0.49185156739093022      -0.48781005894993190      -0.48384149330217169     
 -0.49178761401843601      -0.48861649107618654      -0.48384075336086946     
 -0.49172360901133888      -0.48916519657551971      -0.48384001151661432     
