time,x,y,z,L
11,0.543922,0.906085,-1.54396,0.633625
11.1,0.582587,0.994351,-1.5905,0.646077
11.2,0.626403,1.09161,-1.62751,0.657162
11.3,0.675762,1.1984,-1.65302,0.666773
11.4,0.731063,1.3151,-1.66469,0.674766
11.5,0.792691,1.44176,-1.65974,0.680954
11.6,0.860976,1.57801,-1.63497,0.685094
11.7,0.936154,1.72282,-1.58673,0.686895
11.8,1.0183,1.87428,-1.51102,0.685991
11.9,1.10724,2.0293,-1.40359,0.681941
12,1.20247,2.18331,-1.26029,0.674219
12.1,1.30299,2.32996,-1.07744,0.662203
12.2,1.40722,2.46099,-0.852538,0.645175
12.3,1.51284,2.56622,-0.585068,0.622307
12.4,1.6167,2.63394,-0.277509,0.622307
12.5,1.71482,2.65188,0.0637037,0.622307
12.6,1.80242,2.60862,0.427491,0.622307
12.7,1.87425,2.49562,0.798097,0.622307
12.8,1.92495,2.3093,1.15602,0.622307
12.9,1.94965,2.05286,1.48009,0.622307
13,1.9446,1.73693,1.7504,0.622307
13.1,1.90776,1.37877,1.95151,0.622307
13.2,1.83917,0.9999,2.075,0.622307
13.3,1.74096,0.622805,2.12055,0.622307
13.4,1.61712,0.267527,2.09532,0.622307
13.5,1.47296,-0.0508174,2.01191,0.622307
13.6,1.31439,-0.32317,1.88563,0.622307
13.7,1.14737,-0.546313,1.7319,0.622307
13.8,0.977347,-0.721719,1.56438,0.622307
13.9,0.808942,-0.854012,1.39393,0.622307
14,0.645807,-0.949484,1.22831,0.622307
14.1,0.490619,-1.01491,1.07254,0.622307
14.2,0.34516,-1.05678,0.929318,0.622307
14.3,0.210464,-1.08083,0.799716,0.622307
14.4,0.0869592,-1.0919,0.68366,0.622307
14.5,-0.0253783,-1.09388,0.580396,0.622307
14.6,-0.126902,-1.08984,0.488805,-0.53118
14.7,-0.218187,-1.08215,0.407631,-0.156045
14.8,-0.299949,-1.07256,0.335619,-0.00993962
14.9,-0.372981,-1.06239,0.271604,0.0761529
15,-0.438106,-1.05257,0.214548,0.134358
15.1,-0.496144,-1.04377,0.163559,0.176668
15.2,-0.54789,-1.03646,0.117896,0.208911
15.3,-0.594101,-1.03093,0.0769526,0.23435
15.4,-0.635482,-1.02736,0.0402504,0.254979
15.5,-0.672684,-1.02583,0.00741948,0.272081
15.6,-0.706299,-1.02635,-0.0218158,0.286515
15.7,-0.736863,-1.02889,-0.047652,0.298868
15.8,-0.764853,-1.03334,-0.0702205,0.309543
15.9,-0.790691,-1.03958,-0.0896005,0.318823
16,-0.814744,-1.04745,-0.10583,0.326899
16.1,-0.837329,-1.05676,-0.118919,0.333905
16.2,-0.858711,-1.06729,-0.128854,0.339924
16.3,-0.87911,-1.0788,-0.135612,0.345014
16.4,-0.8987,-1.09104,-0.139168,0.349206
16.5,-0.917615,-1.10372,-0.139504,0.352514
16.6,-0.935945,-1.11654,-0.136612,0.354942
16.7,-0.953746,-1.12918,-0.130509,0.356488
16.8,-0.971033,-1.14132,-0.121242,0.357141
16.9,-0.987793,-1.15262,-0.108891,0.356894
17,-1.00398,-1.16272,-0.0935823,0.355737
17.1,-1.01951,-1.17129,-0.0754888,0.353663
17.2,-1.0343,-1.178,-0.0548377,0.35067
17.3,-1.04821,-1.18254,-0.0319118,0.346763
17.4,-1.06111,-1.1846,-0.00705148,0.341952
17.5,-1.07286,-1.18396,0.0193467,0.336254
17.6,-1.08328,-1.18039,0.0468336,0.329692
17.7,-1.09223,-1.17377,0.0749142,0.322367
17.8,-1.09954,-1.16402,0.103056,0.314278
17.9,-1.10508,-1.15112,0.130702,0.314278
18,-1.10871,-1.13517,0.157281,0.314278
18.1,-1.11034,-1.11631,0.18223,0.314278
18.2,-1.10989,-1.09479,0.205001,0.314278
18.3,-1.10731,-1.07092,0.225087,0.314278
18.4,-1.10261,-1.04508,0.242028,0.314278
18.5,-1.09582,-1.0177,0.255431,0.314278
18.6,-1.08702,-0.989264,0.26498,0.314278
18.7,-1.07632,-0.960265,0.270437,0.314278
18.8,-1.06387,-0.931219,0.271655,0.314278
18.9,-1.04986,-0.902631,0.268569,0.314278
19,-1.0345,-0.874984,0.261201,0.314278
19.1,-1.01804,-0.848732,0.249648,0.314278
19.2,-1.00073,-0.824282,0.234075,0.314278
19.3,-0.982838,-0.801994,0.214707,0.195348
19.4,-0.964649,-0.78217,0.191819,0.195798
19.5,-0.946434,-0.76506,0.16572,0.198157
19.6,-0.928463,-0.750857,0.136752,0.202412
19.7,-0.910998,-0.739706,0.105271,0.208505
19.8,-0.894285,-0.731702,0.0716508,0.216328
19.9,-0.878555,-0.726903,0.0362678,0.225723
20,-0.864022,-0.725332,-0.000497501,0.236494
20.1,-0.850878,-0.726984,-0.0382652,0.248419
20.2,-0.839298,-0.731832,-0.0766566,0.261258
20.3,-0.829433,-0.739835,-0.115295,0.274769
20.4,-0.82142,-0.750938,-0.153802,0.288716
20.5,-0.815373,-0.76508,-0.191801,0.302878
20.6,-0.811391,-0.782193,-0.228909,0.31705
20.7,-0.809558,-0.802202,-0.264737,0.331051
20.8,-0.80994,-0.825029,-0.298889,0.344717
20.9,-0.812591,-0.850588,-0.330954,0.357908
21,-0.81755,-0.878781,-0.360509,0.370501
