X,Y,Y_pred
0.0833333333333333,0.9208711930033882,0.9166666666666669
0.1013757329724853,0.9098344646347873,0.9091615595724774
0.1194181326116373,0.8958055516229073,0.8978631840062941
0.1374605322507893,0.8782152235494894,0.8812488552614928
0.1555029318899413,0.8566364445264643,0.8591013858410826
0.1735453315290933,0.8311112285553789,0.8318841091687704
0.1915877311682453,0.8025751286061881,0.8006694311556132
0.2096301308073973,0.7731914500580828,0.7698394139893123
0.2276725304465494,0.7467579722531885,0.7447888269393612
0.2457149300857013,0.7278675628525866,0.7287279181375785
0.2637573297248534,0.7198879124126677,0.7227386156325106
0.2817997293640054,0.7237907513854297,0.7263030818192023
0.2998421290031574,0.7380020943856052,0.7381496827265969
0.3178845286423094,0.7589460191212227,0.756573391612981
0.3359269282814614,0.7822047996354412,0.7794467317249879
0.3539693279206134,0.8036436392600692,0.8028428723115952
0.3720117275597654,0.8197938902784282,0.82089878423979
0.3900541271989174,0.8280076711579666,0.8299441025565291
0.4080965268380694,0.8264973027629959,0.828416112009886
0.4261389264772214,0.8137746634319922,0.8147167442432419
0.4441813261163734,0.7881198069208626,0.7872475285264753
0.4622237257555255,0.747634789330092,0.7453922281372285
0.4802661253946775,0.6912531250311461,0.6896896043668067
0.4983085250338295,0.6205737788011926,0.6213338504268626
0.5163509246729815,0.5404351336969487,0.5421688377418865
0.5343933243121335,0.4562894752374182,0.4569062305988419
0.5524357239512855,0.37265957314592035,0.3723206027481088
0.5704781235904375,0.2941538001001036,0.2935877011760543
0.5885205232295896,0.22488974116226595,0.2242055170098564
0.6065629228687415,0.1675312509412658,0.1669073900820436
0.6246053225078935,0.12344858470474239,0.1237490754514539
0.6426477221470455,0.09438780058274981,0.0959096875770531
0.6606901217861976,0.08288615299806115,0.0838825130159693
0.6787325214253496,0.08873950896684911,0.0875134535467802
0.6967749210645016,0.10582532595773655,0.104052066585866
0.7148173207036536,0.12566967726690495,0.1252816418382762
0.7328597203428056,0.1429100358696296,0.1440114701509197
0.7509021199819575,0.15518221719797964,0.1568141093308682
0.7689445196211095,0.16178569795072112,0.1630162329526591
0.7869869192602615,0.16346876444396535,0.1635746650053063
0.8050293188994136,0.16187727194958326,0.1603027016349207
0.8230717185385655,0.15896213792071703,0.1568504596920747
0.8411141181777175,0.15798913812900536,0.1571085944912028
0.8591565178168696,0.16241580631940425,0.1628841127885131
0.8771989174560216,0.17439494684417617,0.1759133951996452
0.8952413170951736,0.19632087321468727,0.1978633399534545
0.9132837167343256,0.23047421788259712,0.2291243708322006
