X,Y,Z,u,v,p,rho,T,Mach
    0.0000000000,    0.0001880000,    0.0000000000,   34.0268554688,         0.00000,    101554.75071,         1.22796,       288.16000,         0.00000
    0.0000000000,    0.0001900000,    0.0000000000,   34.0268554688,         0.00000,    101554.64916,         1.22796,       288.16000,         0.00000
    0.0000000000,    0.0001920000,    0.0000000000,   34.0268554688,         0.00000,    101554.56487,         1.22796,       288.16000,         0.00000
    0.0000000000,    0.0001940000,    0.0000000000,   34.0268554688,         0.00000,    101554.49792,         1.22796,       288.16000,         0.00000
    0.0000000000,    0.0001960000,    0.0000000000,   34.0268554688,         0.00000,    101554.44837,         1.22796,       288.16000,         0.00000
    0.0000000000,    0.0001980000,    0.0000000000,   34.0268554688,         0.00000,    101554.41626,         1.22796,       288.16000,         0.00000
    0.0000000000,    0.0002000000,    0.0000000000,   34.0268554688,         0.00000,    101554.40165,         1.22796,       288.16000,         0.00000
    0.0000000000,    0.0002020000,    0.0000000000,   34.0268554688,         0.00000,    101554.40454,         1.22796,       288.16000,         0.00000
    0.0000000000,    0.0002040000,    0.0000000000,   34.0268554688,         0.00000,    101554.42495,         1.22796,       288.16000,         0.00000
    0.0000000000,    0.0002060000,    0.0000000000,   34.0268554688,         0.00000,    101554.46284,         1.22796,       288.16000,         0.00000
    0.0000000000,    0.0002080000,    0.0000000000,   34.0268554688,         0.00000,    101554.51819,         1.22796,       288.16000,         0.00000
    0.0000000000,    0.0002100000,    0.0000000000,   34.0268554688,         0.00000,    101554.59095,         1.22796,       288.16000,         0.00000
    0.0000000000,    0.0002120000,    0.0000000000,   34.0268554688,         0.00000,    101554.68107,         1.22796,       288.16000,         0.00000
    0.0000000000,    0.0002140000,    0.0000000000,   34.0268554688,         0.00000,    101554.78851,         1.22796,       288.16000,         0.00000
    0.0000000000,    0.0002160000,    0.0000000000,   34.0268554688,         0.00000,    101554.91325,         1.22796,       288.16000,         0.00000
    0.0000000000,    0.0002180000,    0.0000000000,   34.0268554688,         0.00000,    101555.05529,         1.22796,       288.16000,         0.00000
    0.0000000000,    0.0002200000,    0.0000000000,   34.0268554688,         0.00000,    101555.21468,         1.22797,       288.16000,         0.00000
    0.0000000000,    0.0002220000,    0.0000000000,   34.0268554688,         0.00000,    101555.39150,         1.22797,       288.16000,         0.00000
    0.0000000000,    0.0002240000,    0.0000000000,   34.0268554688,         0.00000,    101555.58592,         1.22797,       288.16000,         0.00000
    0.0000000000,    0.0002260000,    0.0000000000,   34.0268554688,         0.00000,    101555.79817,         1.22797,       288.16000,         0.00000
    0.0000000000,    0.0002280000,    0.0000000000,   34.0268554688,         0.00000,    101556.02856,         1.22798,       288.16000,         0.00000
    0.0000000000,    0.0002300000,    0.0000000000,   34.0268554688,         0.00000,    101556.27752,         1.22798,       288.16000,         0.00000
    0.0000000000,    0.0002320000,    0.0000000000,   34.0268554688,         0.00000,    101556.54554,         1.22798,       288.16000,         0.00000
    0.0000000000,    0.0002340000,    0.0000000000,   34.0268554688,         0.00000,    101556.83324,         1.22799,       288.16000,         0.00000
    0.0000000000,    0.0002360000,    0.0000000000,   34.0268554688,         0.00000,    101557.14134,         1.22799,       288.16000,         0.00000
    0.0000000000,    0.0002380000,    0.0000000000,   34.0268554688,         0.00000,    101557.47066,         1.22799,       288.16000,         0.00000
    0.0000000000,    0.0002400000,    0.0000000000,   34.0268554688,         0.00000,    101557.82213,         1.22800,       288.16000,         0.00000
    0.0000000000,    0.0002420000,    0.0000000000,   34.0268554688,         0.00000,    101558.19680,         1.22800,       288.16000,         0.00000
    0.0000000000,    0.0002440000,    0.0000000000,   34.0268554688,         0.00000,    101558.59580,         1.22801,       288.16000,         0.00000
    0.0000000000,    0.0002460000,    0.0000000000,   34.0268554688,         0.00000,    101559.02035,         1.22801,       288.16000,         0.00000
    0.0000000000,    0.0002480000,    0.0000000000,   34.0268554688,         0.00000,    101559.47179,         1.22802,       288.16000,         0.00000
    0.0000000000,    0.0002500000,    0.0000000000,   34.0268554688,         0.00000,    101559.95152,         1.22802,       288.16000,         0.00000
    0.0000000000,    0.0002520000,    0.0000000000,   34.0268554688,         0.00000,    101560.46103,         1.22803,       288.16000,         0.00000
    0.0000000000,    0.0002540000,    0.0000000000,   34.0268554688,         0.00000,    101561.00187,         1.22804,       288.16000,         0.00000
    0.0000000000,    0.0002560000,    0.0000000000,   34.0268554688,         0.00000,    101561.57566,         1.22804,       288.16000,         0.00000
    0.0000000000,    0.0002580000,    0.0000000000,   34.0268554688,         0.00000,    101562.18411,         1.22805,       288.16000,         0.00000
    0.0000000000,    0.0002600000,    0.0000000000,   34.0268554688,         0.00000,    101562.82896,         1.22806,       288.16000,         0.00000
    0.0000000000,    0.0002620000,    0.0000000000,   34.0268554688,         0.00000,    101563.51201,         1.22807,       288.16000,         0.00000
    0.0000000000,    0.0002640000,    0.0000000000,   34.0268554688,         0.00000,    101564.23513,         1.22808,       288.16000,         0.00000
    0.0000000000,    0.0002660000,    0.0000000000,   34.0268554688,         0.00000,    101565.00023,         1.22809,       288.16000,         0.00000
    0.0000000000,    0.0002680000,    0.0000000000,   34.0268554688,         0.00000,    101565.80927,         1.22809,       288.16000,         0.00000
    0.0000000000,    0.0002700000,    0.0000000000,   34.0268554688,         0.00000,    101566.66423,         1.22811,       288.16000,         0.00000
    0.0000000000,    0.0002720000,    0.0000000000,   34.0268554688,         0.00000,    101567.56717,         1.22812,       288.16000,         0.00000
    0.0000000000,    0.0002740000,    0.0000000000,   34.0268554688,         0.00000,    101568.52015,         1.22813,       288.16000,         0.00000
    0.0000000000,    0.0002760000,    0.0000000000,   34.0268554688,         0.00000,    101569.52526,         1.22814,       288.16000,         0.00000
    0.0000000000,    0.0002780000,    0.0000000000,   34.0268554688,         0.00000,    101570.58461,         1.22815,       288.16000,         0.00000
    0.0000000000,    0.0002800000,    0.0000000000,   34.0268554688,         0.00000,    101571.70030,         1.22817,       288.16000,         0.00000
    0.0000000000,    0.0002820000,    0.0000000000,   34.0268554688,         0.00000,    101572.87444,         1.22818,       288.16000,         0.00000
    0.0000000000,    0.0002840000,    0.0000000000,   34.0268554688,         0.00000,    101574.10912,         1.22820,       288.16000,         0.00000
    0.0000000000,    0.0002860000,    0.0000000000,   34.0268554688,         0.00000,    101575.40637,         1.22821,       288.16000,         0.00000
    0.0000000000,    0.0002880000,    0.0000000000,   34.0268554688,         0.00000,    101576.76819,         1.22823,       288.16000,         0.00000
    0.0000000000,    0.0002900000,    0.0000000000,   34.0268554688,         0.00000,    101578.19651,         1.22824,       288.16000,         0.00000
    0.0000000000,    0.0002920000,    0.0000000000,   34.0268554688,         0.00000,    101579.69320,         1.22826,       288.16000,         0.00000
    0.0000000000,    0.0002940000,    0.0000000000,   34.0268554688,         0.00000,    101581.26002,         1.22828,       288.16000,         0.00000
    0.0000000000,    0.0002960000,    0.0000000000,   34.0268554688,         0.00000,    101582.89866,         1.22830,       288.16000,         0.00000
    0.0000000000,    0.0002980000,    0.0000000000,   34.0268554688,         0.00000,    101584.61068,         1.22832,       288.16000,         0.00000
    0.0000000000,    0.0003000000,    0.0000000000,   34.0268554688,         0.00000,    101586.39758,         1.22834,       288.16000,         0.00000
    0.0000000000,    0.0003020000,    0.0000000000,   34.0268554688,         0.00000,    101588.26072,         1.22837,       288.16000,         0.00000
    0.0000000000,    0.0003040000,    0.0000000000,   34.0268554688,         0.00000,    101590.20139,         1.22839,       288.16000,         0.00000
    0.0000000000,    0.0003060000,    0.0000000000,   34.0268554688,         0.00000,    101592.22079,         1.22841,       288.16000,         0.00000
    0.0000000000,    0.0003080000,    0.0000000000,   34.0268554688,         0.00000,    101594.32007,         1.22844,       288.16000,         0.00000
    0.0000000000,    0.0003100000,    0.0000000000,   34.0268554688,         0.00000,    101596.50031,         1.22847,       288.16000,         0.00000
    0.0000000000,    0.0003120000,    0.0000000000,   34.0268554688,         0.00000,    101598.76260,         1.22849,       288.16000,         0.00000
    0.0000000000,    0.0003140000,    0.0000000000,   34.0268554688,         0.00000,    101601.10803,         1.22852,       288.16000,         0.00000
    0.0000000000,    0.0003160000,    0.0000000000,   34.0268554688,         0.00000,    101603.53774,         1.22855,       288.16000,         0.00000
    0.0000000000,    0.0003180000,    0.0000000000,   34.0268554688,         0.00000,    101606.05298,         1.22858,       288.16000,         0.00000
    0.0000000000,    0.0003200000,    0.0000000000,   34.0268554688,         0.00000,    101608.65513,         1.22861,       288.16000,         0.00000
    0.0000000000,    0.0003220000,    0.0000000000,   34.0268554688,         0.00000,    101611.34578,         1.22865,       288.16000,         0.00000
    0.0000000000,    0.0003240000,    0.0000000000,   34.0268554688,         0.00000,    101614.12680,         1.22868,       288.16000,         0.00000
    0.0000000000,    0.0003260000,    0.0000000000,   34.0268554688,         0.00000,    101617.00036,         1.22871,       288.16000,         0.00000
    0.0000000000,    0.0003280000,    0.0000000000,   34.0268554688,         0.00000,    101619.96911,         1.22875,       288.16000,         0.00000
    0.0000000000,    0.0003300000,    0.0000000000,   34.0268554688,         0.00000,    101623.03617,         1.22879,       288.16000,         0.00000
    0.0000000000,    0.0003320000,    0.0000000000,   34.0268554688,         0.00000,    101626.20534,         1.22883,       288.16000,         0.00000
    0.0000000000,    0.0003340000,    0.0000000000,   34.0268554688,         0.00000,    101629.48114,         1.22886,       288.16000,         0.00000
    0.0000000000,    0.0003360000,    0.0000000000,   34.0268554688,         0.00000,    101632.86905,         1.22891,       288.16000,         0.00000
    0.0000000000,    0.0003380000,    0.0000000000,   34.0268554688,         0.00000,    101636.37562,         1.22895,       288.16000,         0.00000
    0.0000000000,    0.0003400000,    0.0000000000,   34.0268554688,         0.00000,    101640.00871,         1.22899,       288.16000,         0.00000
    0.0000000000,    0.0003420000,    0.0000000000,   34.0268554688,         0.00000,    101643.77773,         1.22904,       288.16000,         0.00000
    0.0000000000,    0.0003440000,    0.0000000000,   34.0268554688,         0.00000,    101647.69391,         1.22909,       288.16000,         0.00000
    0.0000000000,    0.0003460000,    0.0000000000,   34.0268554688,         0.00000,    101651.77070,         1.22913,       288.16000,         0.00000
    0.0000000000,    0.0003480000,    0.0000000000,   34.0268554688,         0.00000,    101656.02414,         1.22919,       288.16000,         0.00000
    0.0000000000,    0.0003500000,    0.0000000000,   34.0268554688,         0.00000,    101660.47336,         1.22924,       288.16000,         0.00000
    0.0000000000,    0.0003520000,    0.0000000000,   34.0268554688,         0.00000,    101665.14120,         1.22930,       288.16000,         0.00000
    0.0000000000,    0.0003540000,    0.0000000000,   34.0268554688,         0.00000,    101670.05494,         1.22936,       288.16000,         0.00000
    0.0000000000,    0.0003560000,    0.0000000000,   34.0268554688,         0.00000,    101675.24726,         1.22942,       288.16000,         0.00000
    0.0000000000,    0.0003580000,    0.0000000000,   34.0268554688,         0.00000,    101680.75730,         1.22948,       288.16000,         0.00000
    0.0000000000,    0.0003600000,    0.0000000000,   34.0268554688,         0.00000,    101686.63221,         1.22956,       288.16000,         0.00000
    0.0000000000,    0.0003620000,    0.0000000000,   34.0268554688,         0.00000,    101692.92896,         1.22963,       288.16000,         0.00000
    0.0000000000,    0.0003640000,    0.0000000000,   34.0268554688,         0.00000,    101699.71675,         1.22971,       288.16000,         0.00000
    0.0000000000,    0.0003660000,    0.0000000000,   34.0268554688,         0.00000,    101707.08036,         1.22980,       288.16000,         0.00000
    0.0000000000,    0.0003680000,    0.0000000000,   34.0268554688,         0.00000,    101715.12407,         1.22990,       288.16000,         0.00000
    0.0000000000,    0.0003700000,    0.0000000000,   34.0268554688,         0.00000,    101723.97837,         1.23001,       288.16000,         0.00000
    0.0000000000,    0.0003720000,    0.0000000000,   34.0268554688,         0.00000,    101733.80625,         1.23013,       288.16000,         0.00000
    0.0000000000,    0.0003740000,    0.0000000000,   34.0268554688,         0.00000,    101744.81854,         1.23026,       288.16000,         0.00000
    0.0000000000,    0.0003760000,    0.0000000000,   34.0268554688,         0.00000,    101757.28222,         1.23041,       288.16000,         0.00000
    0.0000000000,    0.0003780000,    0.0000000000,   34.0268554688,         0.00000,    101771.56253,         1.23058,       288.16000,         0.00000
    0.0000000000,    0.0003800000,    0.0000000000,   34.0268554688,         0.00000,    101788.12146,         1.23078,       288.16000,         0.00000
    0.0000000000,    0.0003820000,    0.0000000000,   34.0268554688,         0.00000,    101807.66202,         1.23102,       288.16000,         0.00000
    0.0000000000,    0.0003840000,    0.0000000000,   34.0268554688,         0.00000,    101831.03489,         1.23130,       288.16000,         0.00000
    0.0000000000,    0.0003860000,    0.0000000000,   34.0268554688,         0.00000,    101859.85034,         1.23165,       288.16000,         0.00000
    0.0000000000,    0.0003880000,    0.0000000000,   34.0268554688,         0.00000,    101895.72442,         1.23208,       288.16000,         0.00000
    0.0000000000,    0.0003900000,    0.0000000000,   34.0268554688,         0.00000,    101943.10448,         1.23266,       288.16000,         0.00000
    0.0000000000,    0.0003920000,    0.0000000000,   34.0268554688,         0.00000,    102002.54747,         1.23338,       288.16000,         0.00000
