A=0,A=5,A=10,A=20,Y
0.7449999999999941,0.7180641490933978,0.7046546136729489,0.6914471082413287,0.255
0.739999999999994,0.7133622748601299,0.700165037461848,0.6871968771581585,0.26
0.7349999999999939,0.7086761610806391,0.6956953171498564,0.682968262885199,0.265
0.7299999999999938,0.7040053108537028,0.6912447576384106,0.6787604610803137,0.27
0.7249999999999936,0.6993492409072601,0.6868126880130904,0.6745726989089063,0.275
0.7199999999999935,0.6947074809276307,0.6823984601485416,0.6704042330627665,0.28
0.7149999999999934,0.6900795729257105,0.6780014474074854,0.6662543479268132,0.28500000000000003
0.7099999999999933,0.6854650706375441,0.6736210434259178,0.6621223538801272,0.29
0.7049999999999932,0.6808635389568718,0.6692566609773654,0.6580075857191133,0.295
0.6999999999999931,0.6762745533974475,0.6649077309097382,0.6539094011918919,0.3
0.694999999999993,0.6716976995830892,0.6605737011489254,0.6498271796341388,0.305
0.6899999999999928,0.6671325727635843,0.6562540357638162,0.6457603206975798,0.31
0.6849999999999927,0.6625787773547104,0.6519482140879121,0.6417082431632131,0.315
0.6799999999999926,0.6580359265007677,0.6476557298931268,0.6376703838321092,0.32
0.6749999999999925,0.653503641658131,0.6433760906117568,0.6336461964873243,0.325
0.6699999999999924,0.6489815521984427,0.6391088166029545,0.6296351509210707,0.33
0.6649999999999923,0.6444692950301644,0.6348534404603471,0.6256367320218338,0.335
0.6599999999999921,0.6399665142372968,0.6306095063577275,0.621650438916612,0.34
0.654999999999992,0.6354728607341583,0.6263765694299964,0.6176757841638874,0.34500000000000003
0.6499999999999919,0.6309879919351918,0.6221541951867652,0.6137122929933247,0.35000000000000003
0.6449999999999918,0.6265115714388361,0.6179419589562357,0.6097595025885458,0.355
0.6399999999999917,0.622043268724563,0.6137394453571626,0.6058169614096377,0.36
0.6349999999999916,0.6175827588622421,0.6095462477968719,0.6018842285523355,0.365
0.6299999999999915,0.6131297222330456,0.6053619679934649,0.5979608731410737,0.37
0.6249999999999913,0.6086838442611576,0.6011862155204768,0.5940464737533276,0.375
0.6199999999999912,0.604244815155598,0.5970186073723874,0.5901406178728723,0.38
0.6149999999999911,0.5998123296615113,0.5928587675494937,0.5862429013697733,0.385
0.609999999999991,0.5953860868203119,0.5887063266607645,0.5823529280050906,0.39
0.6049999999999909,0.5909657897381101,0.5845609215433886,0.5784703089584293,0.395
0.5999999999999908,0.5865511453618787,0.5804221948978181,0.5745946623766076,0.4
0.5949999999999906,0.5821418642628479,0.5762897949371871,0.570725612941839,0.405
0.5899999999999905,0.5777376604266454,0.5721633750500574,0.5668627914579353,0.41000000000000003
0.5849999999999904,0.5733382510497238,0.5680425934755112,0.5630058344531429,0.41500000000000004
0.5799999999999903,0.5689433563416402,0.5639271129896694,0.5591543837983144,0.42
0.5749999999999902,0.5645526993327756,0.5598166006027679,0.5553080863392028,0.425
0.5699999999999901,0.5601660056871008,0.5557107272659783,0.551466593541742,0.43
0.56499999999999,0.5557830035196136,0.5516091675871974,0.5476295611492444,0.435
0.5599999999999898,0.5514034232180892,0.547511599555081,0.5437966488505114,0.44
0.5549999999999897,0.5470269972688007,0.5434177042706247,0.5399675199579039,0.445
0.5499999999999896,0.5426534600858798,0.5393271656856357,0.5361418410944769,0.45
0.5449999999999895,0.538282547844002,0.5352396703474657,0.5323192818893211,0.455
0.5399999999999894,0.5339139983140898,0.5311549071494057,0.5284995146802999,0.46
0.5349999999999893,0.5295475507017401,0.5270725670861648,0.5246822142234039,0.465
0.5299999999999891,0.5251829454880882,0.5229923430138785,0.5208670574079773,0.47000000000000003
0.524999999999989,0.5208199242728325,0.5189139294141134,0.5170537229771006,0.47500000000000003
0.5199999999999889,0.5164582296191483,0.5148370221613467,0.5132418912524352,0.48
0.5149999999999888,0.5120976049002268,0.5107613182934203,0.5094312438628612,0.485
0.5099999999999887,0.5077377941471799,0.5066865157844752,0.5056214634762523,0.49
0.5049999999999886,0.503378541898058,0.5026123133198884,0.5018122335337522,0.495
0.49999999999998845,0.4990195930477279,0.49853841007273714,0.49800323798592305,0.5
0.49499999999998834,0.49466069269836527,0.4944645054813265,0.4941941610301499,0.505
0.4899999999999882,0.4903015860103139,0.49039029902731746,0.4903846868486878,0.51
0.4849999999999881,0.48594201805306864,0.4863154900139973,0.48657449934674374,0.515
