time,x,y,z,L
11.2,-1.2944,-0.315716,0.404811,0.275614
11.3,-1.38019,-0.326487,0.23869,0.275614
11.4,-1.45211,-0.315658,0.0646589,0.275614
11.5,-1.50895,-0.281905,-0.113595,0.275614
11.6,-1.54988,-0.22522,-0.292216,0.275614
11.7,-1.5744,-0.146955,-0.467347,0.275614
11.8,-1.58238,-0.0497509,-0.635302,0.275614
11.9,-1.57406,0.0626437,-0.792722,0.275614
12,-1.55,0.185642,-0.936707,0.275614
12.1,-1.51105,0.314145,-1.06491,0.275614
12.2,-1.4583,0.442896,-1.17562,0.275614
12.3,-1.39304,0.566817,-1.26774,0.275614
12.4,-1.31668,0.681308,-1.34081,0.275614
12.5,-1.23072,0.782481,-1.39494,0.275614
12.6,-1.13666,0.867315,-1.43073,0.275614
12.7,-1.03599,0.933737,-1.4492,0.275614
12.8,-0.930162,0.98062,-1.45166,0.275614
12.9,-0.820507,1.00773,-1.43964,0.275614
13,-0.708268,1.01563,-1.41478,0.275614
13.1,-0.594567,1.00551,-1.37872,0.275614
13.2,-0.480401,0.979115,-1.33311,0.275614
13.3,-0.366649,0.938517,-1.27947,0.275614
13.4,-0.254076,0.886031,-1.21918,0.275614
13.5,-0.143345,0.824078,-1.15346,0.275614
13.6,-0.0350312,0.755087,-1.08334,0.275614
13.7,0.0703644,0.68142,-1.0097,0.275614
13.8,0.172397,0.605314,-0.933181,0.275614
13.9,0.270663,0.528844,-0.854292,-0.397249
14,0.364786,0.453898,-0.773367,-0.169414
14.1,0.454398,0.382174,-0.690598,-0.0294357
14.2,0.539133,0.31517,-0.606057,0.070336
14.3,0.61861,0.254196,-0.519712,0.147033
14.4,0.692425,0.200376,-0.431446,0.208673
14.5,0.760142,0.154659,-0.341084,0.259631
14.6,0.821288,0.11782,-0.248409,0.302539
14.7,0.875347,0.0904648,-0.153183,0.339089
14.8,0.921758,0.0730228,-0.0551706,0.370417
14.9,0.959912,0.0657384,0.0458372,0.397312
15,0.989159,0.0686529,0.150003,0.420326
15.1,1.00881,0.0815807,0.257414,0.439846
15.2,1.01814,0.104079,0.368056,0.456137
15.3,1.0164,0.135414,0.481783,0.469369
15.4,1.00284,0.174519,0.598284,0.479635
15.5,0.976725,0.219965,0.717048,0.486964
15.6,0.937341,0.269919,0.83733,0.491325
15.7,0.884043,0.322133,0.958112,0.492632
15.8,0.816276,0.373936,1.07807,0.490741
15.9,0.733615,0.422264,1.19554,0.485452
16,0.635805,0.463719,1.30851,0.476497
16.1,0.522804,0.494682,1.41459,0.463532
16.2,0.394832,0.511478,1.51104,0.446122
16.3,0.252414,0.51059,1.59478,0.423717
16.4,0.0964221,0.48895,1.66249,0.395618
16.5,-0.0718844,0.444257,1.71067,0.360936
16.6,-0.250837,0.375336,1.7358,0.360936
16.7,-0.438344,0.282488,1.73449,0.360936
16.8,-0.6319,0.167793,1.7037,0.360936
16.9,-0.828613,0.0353131,1.64097,0.360936
17,-1.02526,-0.108849,1.54465,0.360936
17.1,-1.21837,-0.2567,1.41414,0.360936
17.2,-1.40434,-0.398728,1.25006,0.360936
17.3,-1.57954,-0.524504,1.05442,0.360936
17.4,-1.74046,-0.623483,0.830627,0.360936
17.5,-1.88389,-0.685926,0.583439,0.360936
17.6,-2.00701,-0.703844,0.318829,0.360936
17.7,-2.10756,-0.671842,0.0436901,0.360936
17.8,-2.18392,-0.587746,-0.234504,0.360936
17.9,-2.23519,-0.452913,-0.508111,0.360936
18,-2.26118,-0.27218,-0.769748,0.360936
18.1,-2.26243,-0.0534525,-1.01269,0.360936
18.2,-2.24014,0.193013,-1.23121,0.360936
18.3,-2.19607,0.455524,-1.42085,0.360936
18.4,-2.13246,0.721949,-1.57854,0.360936
18.5,-2.05185,0.980669,-1.70265,0.360936
18.6,-1.95702,1.22138,-1.79291,0.360936
18.7,-1.85078,1.4357,-1.85027,0.360936
18.8,-1.73594,1.61748,-1.87672,0.360936
18.9,-1.61517,1.7629,-1.87498,0.360936
19,-1.49094,1.87041,-1.84833,0.360936
19.1,-1.36548,1.9404,-1.8003,0.360936
19.2,-1.24072,1.97488,-1.73455,0.360936
19.3,-1.11833,1.97707,-1.65463,0.360936
19.4,-0.999674,1.95098,-1.56387,0.360936
19.5,-0.885854,1.90107,-1.46532,0.360936
19.6,-0.777724,1.8319,-1.36166,0.360936
19.7,-0.675917,1.74793,-1.25519,0.360936
19.8,-0.580878,1.65332,-1.14784,0.360936
19.9,-0.492891,1.55179,-1.04117,0.360936
20,-0.412108,1.44659,-0.936419,0.360936
20.1,-0.338577,1.34048,-0.834542,0.360936
20.2,-0.272263,1.23567,-0.736235,0.360936
20.3,-0.21307,1.13394,-0.641994,0.360936
20.4,-0.160856,1.03662,-0.552146,0.360936
20.5,-0.115447,0.94464,-0.46689,0.360936
20.6,-0.0766454,0.858625,-0.386328,0.360936
20.7,-0.0442404,0.778908,-0.310497,0.360936
20.8,-0.0180102,0.705592,-0.239387,0.360936
20.9,0.00227332,0.638598,-0.172968,0.360936
21,0.0168441,0.577698,-0.1112,0.360936
21.1,0.0259418,0.522556,-0.0540499,0.360936
21.2,0.029813,0.472757,-0.00149663,0.0165541
21.3,0.028713,0.427834,0.046461,0.0346641
21.4,0.0229089,0.387289,0.0898019,0.0476825
21.5,0.0126817,0.35062,0.128482,0.0562047
21.6,-0.0016705,0.317329,0.162437,0.0607586
21.7,-0.0198299,0.286948,0.191584,0.0607586
21.8,-0.0414565,0.259043,0.215828,0.0607586
21.9,-0.0661866,0.233231,0.235068,0.0607586
22,-0.0936311,0.209188,0.249205,0.0607586
22.1,-0.123376,0.186652,0.258152,0.0607586
22.2,-0.154981,0.165436,0.261842,0.0607586
22.3,-0.187985,0.145422,0.260237,0.0607586
22.4,-0.221903,0.126564,0.253338,0.0607586
22.5,-0.256235,0.108884,0.241194,0.0607586
22.6,-0.290468,0.0924631,0.223913,0.0607586
22.7,-0.324081,0.0774343,0.20166,0.0607586
22.8,-0.356553,0.0639665,0.174673,0.0607586
22.9,-0.38737,0.0522505,0.143257,0.0607586
23,-0.41603,0.0424818,0.107786,0.0607586
23.1,-0.442054,0.0348422,0.0687057,0.0607586
23.2,-0.464991,0.0294822,0.0265227,0.0607586
23.3,-0.484427,0.0265037,-0.0181999,0.0607586
