t,x,x_pred
0.0040207255342235,0.0040206737524549,2.486738265684248
0.039907862234081,0.0398572476864951,2.5228312389486343
0.0403593005070049,0.0403069492520451,2.523284517136423
0.0650167930009926,0.0647980656266871,2.547976348724926
0.0996804741702912,0.0988933120504273,2.5823556129375094
0.1205824929583527,0.1191905906670611,2.6028175358600074
0.1239833012794716,0.1224705789390654,2.606123624790427
0.126029903566687,0.1244412202819245,2.60810987369779
0.1590174861046135,0.1558334721501588,2.6397428941701637
0.1616479127800071,0.1583039376259907,2.6422316729712048
0.1695538352443737,0.1656972429618909,2.6496792458994807
0.1799167772433147,0.1753129412849637,2.659364354124491
0.1810797231321535,0.1763865051525834,2.6604455881360707
0.1820410917793004,0.1772731240459013,2.6613385298410126
0.2062627435981547,0.1993426694296817,2.6835622726780923
0.2131111910567164,0.2054839249676282,2.6897454462152006
0.2136043690110256,0.2059244141286126,2.690188927197566
0.218454957388346,0.21024395177909,2.6945377034473403
0.2308512651777159,0.2211745272564268,2.705541517938438
0.2354419916087043,0.2251816540076268,2.7095752521165117
0.2396063613712925,0.2287970145556583,2.7132145196260913
0.2964461033951348,0.2761236294119061,2.760848592731025
0.3435808652988623,0.3121691653647871,2.7971274892451983
0.3568599828644442,0.3217418552220881,2.80676292617377
0.3573077440630981,0.3220599574230673,2.8070831221579
0.4049058741774873,0.354055392830865,2.8392930559804777
0.4203512321010557,0.363630174156898,2.848934015282
0.4424571259632437,0.3766099444560319,2.862005594240934
0.4625559013987287,0.387648615402101,2.8731248094246475
0.4757049060865429,0.3944666371980787,2.879994058376372
0.4882063931301519,0.400646700563099,2.886221792576101
0.501020843703122,0.4066708280173005,2.892293787556698
0.516219510808853,0.4134016429594584,2.8990801536403774
0.5668222758354128,0.4324840587205514,2.9183397206631714
0.567770292314425,0.4327917237733112,2.918650616645679
0.5794717675775161,0.4364357645882831,2.9223343589541764
0.5804146845726579,0.4367170004462141,2.9226187813040467
0.603338586179287,0.4429805411152653,2.928959414790275
0.6071422182527209,0.443912590882836,2.929904216937819
0.6138807347783581,0.4454884053866642,2.9315026225876135
0.6246065064394895,0.4477970835249182,2.9338473015616198
0.6291063193199663,0.4486923991643137,2.9347577531514903
0.6373258528322616,0.4502156489782892,2.9363087279052325
0.6540814737369904,0.4528700752619649,2.939020116990942
0.6581694456696074,0.4534255977397696,2.939589654660666
0.659397408080321,0.4535853960660712,2.9397536734771323
0.6696796940524843,0.4547950567565776,2.940998884555707
0.6906882141340411,0.4565515825059522,2.9428294252898284
0.7133816364745329,0.4573669848904072,2.943727342799933
0.7456089557360545,0.4565907434081243,2.9430738499200886
0.7685256970013503,0.4546596552614572,2.9412345253777183
0.7710917399809785,0.4543722710568485,2.9409576593251074
0.7758160607835898,0.453805776068869,2.9404106586910244
0.7763009355071863,0.4537448941155759,2.940351787020385
0.7939277403687892,0.4511860216697625,2.937867194605311
0.8056281033350928,0.4491172482867375,2.935849004038305
0.8065562847814054,0.4489405340553674,2.9356763453981114
0.8097949610347133,0.4483094556483085,2.9350594667887386
0.8188293880119129,0.4464303389259315,2.9332203561365398
0.8329088711392105,0.443154964405956,2.930008450155901
0.8495949316548673,0.4387298245841166,2.9256601868396586
0.8638422667705704,0.4344891274859876,2.9214864189742693
0.866623027077201,0.4336121372866038,2.9206226177393506
0.8688394626057819,0.4329016429809487,2.919922663451781
0.8757310221633574,0.4306276400054939,2.9176815822030817
0.8864578692026893,0.426893808084596,2.9139994085803043
0.9052645865280176,0.4197821788351248,2.9069793635981087
0.9093828090081362,0.4181297569239732,2.905347135073774
0.9123063001837628,0.4169361367472159,2.904167874333098
0.9691350952948478,0.3904141952687434,2.877926549789748
0.9817117238638672,0.3837150829160205,2.8712891830355196
1.0454440766151205,0.345421048933659,2.8332991309688693
1.048953271432581,0.3431106132626868,2.8310048403504275
1.0502188228788474,0.3422724185481711,2.830172450291234
1.0565486010421004,0.3380409084234272,2.8259698281837875
1.0593451638553897,0.3361507149859721,2.8240923200279457
1.140779607798492,0.2759036550750051,2.7641934818256915
1.1463271211153907,0.2714588556215423,2.7597710638182833
1.1466242374699205,0.2712196664961031,2.7595330696816758
1.1740652405359195,0.2486487069451787,2.73707114949157
1.236311332077325,0.1942657355872329,2.682933671830062
1.2566914840496468,0.1756283919914076,2.6643796762509755
1.2644090421644918,0.1684777737049975,2.657261420696474
1.270900780847866,0.1624257001181107,2.651236979700274
1.275915173064142,0.1577284568387952,2.6465613609547094
1.28255215306979,0.151482194634769,2.640344125988296
1.3398446900205518,0.0963773556071753,2.5855137577618272
1.361400109158319,0.075206677439259,2.564459466468119
1.4078192638684697,0.0291108949756547,2.518640007765993
1.4122628729164155,0.0246749908719187,2.5142322139739153
1.415306628046012,0.0216351441096245,2.51121176245642
1.4272714280084564,0.0096776976669944,2.499331550357254
1.4278402337702962,0.0091090119022064,2.4987665717227023
1.4347776024577423,0.0021722372710783,2.491875228575586
1.47073089362247,-0.0337503437683687,2.456191131346505
1.4957336200090166,-0.058622083679642,2.431481449112169
1.5182870500445795,-0.0809091996913368,2.4093301141341246
1.5322191269939918,-0.094581922976145,2.3957328857119005
1.5595565591478675,-0.1211437002192472,2.369290989074127
1.5629012612184583,-0.1243656889453834,2.3660803989340975
1.5666713070809022,-0.1279894348971173,2.36246849314035
