t,x,x_pred
0.0036614186523633,0.0036614072229326,0.8671023015760867
0.0102239498453602,0.010223700999858,0.8737225396740942
0.0207023903918025,0.0207003244155989,0.8842963724018722
0.0219517031475065,0.0219492401335105,0.8855572028636882
0.037565972732827,0.0375536298121053,0.9013149115458372
0.0497571837121918,0.0497285043757422,0.9136134677324912
0.0512966380423215,0.0512652138796764,0.9151659478677546
0.0544572366929958,0.0544196396519335,0.9183528252067857
0.0685229879479298,0.0684480945968869,0.9325263587420994
0.1207529879892599,0.1203434180059813,0.9849486029529614
0.1421909399732053,0.1415224741388579,1.0063307320398565
0.1511663361266474,0.1503632746076281,1.0152535886600182
0.1615132057224793,0.160533919807642,1.025516563549296
0.1617260760155101,0.1607429176995576,1.0257274352732946
0.1716939083170021,0.1705178005086341,1.0355888979221373
0.1864742148082188,0.184968030166758,1.0501633318000985
0.2048963561726101,0.202899228636991,1.0682425093528358
0.2276665115607904,0.2249287117108222,1.0904449612075564
0.2556955726659495,0.2518206524874445,1.1175360695720675
0.2598453813008662,0.2557793265505009,1.1215230517989256
0.2685156532543181,0.2640302857590327,1.1298322437183848
0.2843841273718956,0.2790588893345647,1.1449643978793955
0.2888250649071263,0.2832474264857565,1.149181251247256
0.2957492498177137,0.2897624623525678,1.1557398879843586
0.2963444567759769,0.2903215989004556,1.1563027419807494
0.3008944685490116,0.2945911052649401,1.1606005101699108
0.3096198696167789,0.3027546483728837,1.1688174986240443
0.3149846419620364,0.3077580336854794,1.1738532711114562
0.3152445758884269,0.3080001449899969,1.1740969427229444
0.3201483183942118,0.3125621841636689,1.1786882661219384
0.3527151915298081,0.3425860112073985,1.2088997221399271
0.3527703097121892,0.3426364075784183,1.208950426544683
0.3533753390589828,0.343189510209055,1.209506908428591
0.3818067687584758,0.3689780253185886,1.23545018456548
0.3875793496510152,0.3741640513931917,1.2406666977084617
0.4103396438315966,0.3944396254406574,1.261059502990463
0.4173357325093469,0.4006152757008026,1.2672702413551415
0.447593523472559,0.4270039023926853,1.2938054453967633
0.4858855637382731,0.4596123156802501,1.3265867236888265
0.4960864302616742,0.468143001836817,1.3351609084825917
0.5008713254557507,0.4721210960066447,1.3391590154028714
0.5269513338070408,0.4935348765563259,1.3606772796907611
0.5278577099161162,0.4942707684502816,1.3614166581323466
0.5286705511544137,0.4949302363754368,1.3620792442869591
0.5633796629386079,0.5226560574930641,1.3899304049703685
0.5703996644812812,0.5281582169206565,1.3954559775107334
0.5741563612880233,0.5310877402667344,1.3983977508277148
0.6123254606608607,0.5602489480196304,1.4276719277228203
0.6149082212556591,0.5621816463877993,1.4296114896155596
0.6212288196722884,0.566889259491321,1.4343354694552184
0.6447310977437916,0.58411424652649,1.4516158741868952
0.7290715509371953,0.6421259886050426,1.5097539374087843
0.7354807112706638,0.6462805651603515,1.5139134920672357
0.7459423484777361,0.6529822700069985,1.5206219678452162
0.7819173735332308,0.6752595722205305,1.5429102033011222
0.7837872249959765,0.6763844292433575,1.5440351273701802
0.784549369079562,0.6768419690478243,1.5444926808630286
0.7980803071753167,0.6848732461365452,1.552522911916345
0.8268430603479626,0.7013608752230369,1.5690006847473656
0.8428472054852344,0.7101851048446086,1.5778153542773834
0.8514085905323772,0.7148014716830055,1.5824255344183846
0.8588864258990112,0.7187737081709078,1.5863918011738862
0.8805622968865073,0.7299695792615246,1.5975676830675338
0.9345215610170646,0.7557441784599825,1.6232796719321532
0.9352543510866216,0.7560732808282218,1.623607839660585
0.9865728644414752,0.7776963731374473,1.6451637206004392
0.9885757996654212,0.778482791311336,1.6459475206167984
1.0197586709667097,0.7901607680062215,1.657585836651812
1.033975199476526,0.7951295435594168,1.6625375340171995
1.0507313870570425,0.8006975869305694,1.6680865435750802
1.056084353428459,0.8024102725397653,1.6697934294325616
1.0569669032817892,0.8026895622000203,1.6700717767203839
1.058387840807545,0.8031373933355089,1.670518098969532
1.0639798525419304,0.8048777914340506,1.6722526607550008
1.0664962569295708,0.8056495026923174,1.6730217995621603
1.0728629805544638,0.8075701552090913,1.6749360963561295
1.080221230016717,0.8097329427799375,1.6770918169519944
1.1169766538482122,0.8196161188016805,1.686944299443204
1.121445843475831,0.8207127128294196,1.6880376819541476
1.15085881917669,0.8273570006252756,1.6946634242086691
1.1510864053975258,0.8274045227875247,1.6947108190626547
1.1563784369129708,0.8284926591295729,1.6957960577946587
1.281734623518736,0.844713697581772,1.711957606876754
1.2906761958193445,0.8451651740035143,1.7124030412445606
1.29994024054403,0.8455333590911193,1.7127643427225445
1.3360484747466157,0.8460005263356634,1.7131975673083213
1.3364011870493977,0.8459974898955099,1.7131941379811535
1.3390303420397578,0.8459702228879362,1.713163902912871
1.392728904907815,0.843626848335962,1.710744665867202
1.4039299073744858,0.8427092235937086,1.7098078310216491
1.4224622762263015,0.8408667035202031,1.7079316000306317
1.4342689898921557,0.8394823989489156,1.7065249222289087
1.4349661717050268,0.839395541464513,1.706436729554595
1.434977948195954,0.8393940694100771,1.7064352349366123
1.4483264294037468,0.8376210176531539,1.70463647997664
1.4578408631632345,0.8362299294393483,1.7032271033396875
1.4592994034064752,0.8360073253980435,1.7030017138491353
1.4733712504311904,0.8337321388534947,1.7007001456075495
1.498847279805523,0.8290267854705954,1.6959513596755
1.4995686842299505,0.8288825784001853,1.6958060449561585
1.5389776485975837,0.8200921212193242,1.6869715611417453
