X,T
  5.00110002E-02,  1.00000000E+02
  5.00210004E-02,  1.00000000E+02
  5.00310006E-02,  1.00000000E+02
  5.00410008E-02,  1.00000000E+02
  5.00510010E-02,  1.00000000E+02
  5.00610012E-02,  1.00000000E+02
  5.00710014E-02,  1.00000000E+02
  5.00810016E-02,  1.00000000E+02
  5.00910018E-02,  1.00000000E+02
  5.01010020E-02,  1.00000000E+02
  5.01110022E-02,  1.00000000E+02
  5.01210024E-02,  1.00000000E+02
  5.01310026E-02,  1.00000000E+02
  5.01410028E-02,  1.00000000E+02
  5.01510030E-02,  1.00000000E+02
  5.01610032E-02,  1.00000000E+02
  5.01710034E-02,  1.00000000E+02
  5.01810036E-02,  1.00000000E+02
  5.01910038E-02,  1.00000000E+02
  5.02010040E-02,  1.00000000E+02
  5.02110042E-02,  1.00000000E+02
  5.02210044E-02,  1.00000000E+02
  5.02310046E-02,  1.00000000E+02
  5.02410048E-02,  1.00000000E+02
  5.02510050E-02,  1.00000000E+02
  5.02610052E-02,  1.00000000E+02
  5.02710054E-02,  1.00000000E+02
  5.02810056E-02,  1.00000000E+02
  5.02910058E-02,  1.00000000E+02
  5.03010060E-02,  1.00000000E+02
  5.03110062E-02,  1.00000000E+02
  5.03210064E-02,  1.00000000E+02
  5.03310066E-02,  1.00000000E+02
  5.03410068E-02,  1.00000000E+02
  5.03510070E-02,  1.00000000E+02
  5.03610072E-02,  1.00000000E+02
  5.03710074E-02,  1.00000000E+02
  5.03810076E-02,  1.00000000E+02
  5.03910078E-02,  1.00000000E+02
  5.04010080E-02,  1.00000000E+02
  5.04110082E-02,  1.00000000E+02
  5.04210084E-02,  1.00000000E+02
  5.04310086E-02,  1.00000000E+02
  5.04410088E-02,  1.00000000E+02
  5.04510090E-02,  1.00000000E+02
  5.04610092E-02,  1.00000000E+02
  5.04710094E-02,  1.00000000E+02
  5.04810096E-02,  1.00000000E+02
  5.04910098E-02,  1.00000000E+02
  5.05010100E-02,  1.00000000E+02
  5.05110102E-02,  1.00000000E+02
  5.05210104E-02,  1.00000000E+02
  5.05310106E-02,  1.00000000E+02
  5.05410108E-02,  1.00000000E+02
  5.05510110E-02,  1.00000000E+02
  5.05610112E-02,  1.00000000E+02
  5.05710114E-02,  1.00000000E+02
  5.05810116E-02,  1.00000000E+02
  5.05910118E-02,  1.00000000E+02
  5.06010120E-02,  1.00000000E+02
  5.06110122E-02,  1.00000000E+02
  5.06210124E-02,  1.00000000E+02
  5.06310126E-02,  1.00000000E+02
  5.06410128E-02,  1.00000000E+02
  5.06510130E-02,  1.00000000E+02
  5.06610132E-02,  1.00000000E+02
  5.06710134E-02,  1.00000000E+02
  5.06810136E-02,  1.00000000E+02
  5.06910138E-02,  1.00000000E+02
  5.07010140E-02,  1.00000000E+02
  5.07110142E-02,  1.00000000E+02
  5.07210144E-02,  1.00000000E+02
  5.07310146E-02,  1.00000000E+02
  5.07410148E-02,  1.00000000E+02
  5.07510150E-02,  1.00000000E+02
  5.07610152E-02,  1.00000000E+02
  5.07710154E-02,  1.00000000E+02
  5.07810156E-02,  1.00000000E+02
  5.07910158E-02,  1.00000000E+02
  5.08010160E-02,  1.00000000E+02
  5.08110162E-02,  1.00000000E+02
  5.08210164E-02,  1.00000000E+02
  5.08310166E-02,  1.00000000E+02
  5.08410168E-02,  1.00000000E+02
  5.08510170E-02,  1.00000000E+02
  5.08610172E-02,  1.00000000E+02
  5.08710174E-02,  1.00000000E+02
  5.08810176E-02,  1.00000000E+02
  5.08910178E-02,  1.00000000E+02
  5.09010180E-02,  1.00000000E+02
  5.09110182E-02,  1.00000000E+02
  5.09210184E-02,  1.00000000E+02
  5.09310186E-02,  1.00000000E+02
  5.09410188E-02,  1.00000000E+02
  5.09510190E-02,  1.00000000E+02
  5.09610192E-02,  1.00000000E+02
  5.09710194E-02,  1.00000000E+02
  5.09810196E-02,  1.00000000E+02
  5.09910198E-02,  1.00000000E+02
  5.10010200E-02,  1.00000000E+02
  5.10110202E-02,  1.00000000E+02
  5.10210204E-02,  1.00000000E+02
  5.10310206E-02,  1.00000000E+02
  5.10410208E-02,  1.00000000E+02
  5.10510210E-02,  1.00000000E+02
  5.10610212E-02,  1.00000000E+02
  5.10710214E-02,  1.00000000E+02
  5.10810216E-02,  1.00000000E+02
  5.10910218E-02,  1.00000000E+02
  5.11010220E-02,  1.00000000E+02
  5.11110222E-02,  1.00000000E+02
  5.11210224E-02,  1.00000000E+02
  5.11310226E-02,  1.00000000E+02
  5.11410228E-02,  1.00000000E+02
  5.11510230E-02,  1.00000000E+02
  5.11610232E-02,  1.00000000E+02
  5.11710234E-02,  1.00000000E+02
  5.11810236E-02,  1.00000000E+02
  5.11910238E-02,  1.00000000E+02
  5.12010240E-02,  1.00000000E+02
  5.12110242E-02,  1.00000000E+02
  5.12210244E-02,  1.00000000E+02
  5.12310246E-02,  1.00000000E+02
  5.12410248E-02,  1.00000000E+02
  5.12510250E-02,  1.00000000E+02
  5.12610252E-02,  1.00000000E+02
  5.12710254E-02,  1.00000000E+02
  5.12810256E-02,  1.00000000E+02
  5.12910258E-02,  1.00000000E+02
  5.13010260E-02,  1.00000000E+02
  5.13110262E-02,  1.00000000E+02
  5.13210264E-02,  1.00000000E+02
  5.13310266E-02,  1.00000000E+02
  5.13410268E-02,  1.00000000E+02
  5.13510270E-02,  1.00000000E+02
  5.13610272E-02,  1.00000000E+02
  5.13710274E-02,  1.00000000E+02
  5.13810276E-02,  1.00000000E+02
  5.13910278E-02,  1.00000000E+02
  5.14010280E-02,  1.00000000E+02
  5.14110282E-02,  1.00000000E+02
  5.14210284E-02,  1.00000000E+02
  5.14310286E-02,  1.00000000E+02
  5.14410288E-02,  1.00000000E+02
  5.14510290E-02,  1.00000000E+02
  5.14610292E-02,  1.00000000E+02
  5.14710294E-02,  1.00000000E+02
  5.14810296E-02,  1.00000000E+02
  5.14910298E-02,  1.00000000E+02
  5.15010300E-02,  1.00000000E+02
  5.15110302E-02,  1.00000000E+02
  5.15210304E-02,  1.00000000E+02
  5.15310306E-02,  1.00000000E+02
  5.15410308E-02,  1.00000000E+02
  5.15510310E-02,  1.00000000E+02
  5.15610312E-02,  1.00000000E+02
  5.15710314E-02,  1.00000000E+02
  5.15810316E-02,  1.00000000E+02
  5.15910318E-02,  1.00000000E+02
  5.16010320E-02,  1.00000000E+02
  5.16110322E-02,  1.00000000E+02
  5.16210324E-02,  1.00000000E+02
  5.16310326E-02,  1.00000000E+02
  5.16410328E-02,  1.00000000E+02
  5.16510330E-02,  1.00000000E+02
  5.16610332E-02,  1.00000000E+02
  5.16710334E-02,  1.00000000E+02
  5.16810336E-02,  1.00000000E+02
  5.16910338E-02,  1.00000000E+02
  5.17010340E-02,  1.00000000E+02
  5.17110342E-02,  1.00000000E+02
  5.17210344E-02,  1.00000000E+02
  5.17310346E-02,  1.00000000E+02
  5.17410348E-02,  1.00000000E+02
  5.17510350E-02,  1.00000000E+02
  5.17610352E-02,  1.00000000E+02
  5.17710354E-02,  1.00000000E+02
  5.17810356E-02,  1.00000000E+02
  5.17910358E-02,  1.00000000E+02
  5.18010360E-02,  1.00000000E+02
  5.18110362E-02,  1.00000000E+02
  5.18210364E-02,  1.00000000E+02
  5.18310366E-02,  1.00000000E+02
  5.18410368E-02,  1.00000000E+02
  5.18510370E-02,  1.00000000E+02
  5.18610372E-02,  1.00000000E+02
  5.18710374E-02,  1.00000000E+02
  5.18810376E-02,  1.00000000E+02
  5.18910378E-02,  1.00000000E+02
  5.19010380E-02,  1.00000000E+02
  5.19110382E-02,  1.00000000E+02
  5.19210384E-02,  1.00000000E+02
  5.19310386E-02,  1.00000000E+02
  5.19410388E-02,  1.00000000E+02
  5.19510390E-02,  1.00000000E+02
  5.19610392E-02,  1.00000000E+02
  5.19710394E-02,  1.00000000E+02
  5.19810396E-02,  1.00000000E+02
  5.19910398E-02,  1.00000000E+02
  5.20010400E-02,  1.00000000E+02
  5.20110402E-02,  1.00000000E+02
  5.20210404E-02,  1.00000000E+02
  5.20310406E-02,  1.00000000E+02
  5.20410408E-02,  1.00000000E+02
  5.20510410E-02,  1.00000000E+02
  5.20610412E-02,  1.00000000E+02
  5.20710414E-02,  1.00000000E+02
  5.20810416E-02,  1.00000000E+02
  5.20910418E-02,  1.00000000E+02
  5.21010420E-02,  1.00000000E+02
  5.21110422E-02,  1.00000000E+02
  5.21210424E-02,  1.00000000E+02
  5.21310426E-02,  1.00000000E+02
  5.21410428E-02,  1.00000000E+02
  5.21510430E-02,  1.00000000E+02
  5.21610432E-02,  1.00000000E+02
  5.21710434E-02,  1.00000000E+02
  5.21810436E-02,  1.00000000E+02
  5.21910438E-02,  1.00000000E+02
  5.22010440E-02,  1.00000000E+02
  5.22110442E-02,  1.00000000E+02
  5.22210444E-02,  1.00000000E+02
  5.22310446E-02,  1.00000000E+02
  5.22410448E-02,  1.00000000E+02
  5.22510450E-02,  1.00000000E+02
  5.22610452E-02,  1.00000000E+02
  5.22710454E-02,  1.00000000E+02
  5.22810456E-02,  1.00000000E+02
  5.22910458E-02,  1.00000000E+02
  5.23010460E-02,  1.00000000E+02
  5.23110462E-02,  1.00000000E+02
  5.23210464E-02,  1.00000000E+02
  5.23310466E-02,  1.00000000E+02
  5.23410468E-02,  1.00000000E+02
  5.23510470E-02,  1.00000000E+02
  5.23610472E-02,  1.00000000E+02
  5.23710474E-02,  1.00000000E+02
  5.23810476E-02,  1.00000000E+02
  5.23910478E-02,  1.00000000E+02
  5.24010480E-02,  1.00000000E+02
  5.24110482E-02,  1.00000000E+02
  5.24210484E-02,  1.00000000E+02
  5.24310486E-02,  1.00000000E+02
  5.24410488E-02,  1.00000000E+02
  5.24510490E-02,  1.00000000E+02
  5.24610492E-02,  1.00000000E+02
  5.24710494E-02,  1.00000000E+02
  5.24810496E-02,  1.00000000E+02
  5.24910498E-02,  1.00000000E+02
  5.25010500E-02,  1.00000000E+02
  5.25110502E-02,  1.00000000E+02
  5.25210504E-02,  1.00000000E+02
  5.25310506E-02,  1.00000000E+02
  5.25410508E-02,  1.00000000E+02
  5.25510510E-02,  1.00000000E+02
  5.25610512E-02,  1.00000000E+02
  5.25710514E-02,  1.00000000E+02
  5.25810516E-02,  1.00000000E+02
  5.25910518E-02,  1.00000000E+02
  5.26010520E-02,  1.00000000E+02
  5.26110522E-02,  1.00000000E+02
  5.26210524E-02,  1.00000000E+02
  5.26310526E-02,  1.00000000E+02
  5.26410528E-02,  1.00000000E+02
  5.26510530E-02,  1.00000000E+02
  5.26610532E-02,  1.00000000E+02
  5.26710534E-02,  1.00000000E+02
  5.26810536E-02,  1.00000000E+02
  5.26910538E-02,  1.00000000E+02
  5.27010540E-02,  1.00000000E+02
  5.27110542E-02,  1.00000000E+02
  5.27210544E-02,  1.00000000E+02
  5.27310546E-02,  1.00000000E+02
  5.27410548E-02,  1.00000000E+02
  5.27510550E-02,  1.00000000E+02
  5.27610552E-02,  1.00000000E+02
  5.27710554E-02,  1.00000000E+02
  5.27810556E-02,  1.00000000E+02
  5.27910558E-02,  1.00000000E+02
  5.28010560E-02,  1.00000000E+02
  5.28110562E-02,  1.00000000E+02
  5.28210564E-02,  1.00000000E+02
  5.28310566E-02,  1.00000000E+02
  5.28410568E-02,  1.00000000E+02
  5.28510570E-02,  1.00000000E+02
  5.28610572E-02,  1.00000000E+02
  5.28710574E-02,  1.00000000E+02
  5.28810576E-02,  1.00000000E+02
  5.28910578E-02,  1.00000000E+02
  5.29010580E-02,  1.00000000E+02
  5.29110582E-02,  1.00000000E+02
  5.29210584E-02,  1.00000000E+02
  5.29310586E-02,  1.00000000E+02
  5.29410588E-02,  1.00000000E+02
  5.29510590E-02,  1.00000000E+02
  5.29610592E-02,  1.00000000E+02
  5.29710594E-02,  1.00000000E+02
  5.29810596E-02,  1.00000000E+02
  5.29910598E-02,  1.00000000E+02
  5.30010600E-02,  1.00000000E+02
  5.30110602E-02,  1.00000000E+02
  5.30210604E-02,  1.00000000E+02
  5.30310606E-02,  1.00000000E+02
  5.30410608E-02,  1.00000000E+02
  5.30510610E-02,  1.00000000E+02
  5.30610612E-02,  1.00000000E+02
  5.30710614E-02,  1.00000000E+02
  5.30810616E-02,  1.00000000E+02
  5.30910618E-02,  1.00000000E+02
  5.31010620E-02,  1.00000000E+02
  5.31110622E-02,  1.00000000E+02
  5.31210624E-02,  1.00000000E+02
  5.31310626E-02,  1.00000000E+02
  5.31410628E-02,  1.00000000E+02
  5.31510630E-02,  1.00000000E+02
  5.31610632E-02,  1.00000000E+02
  5.31710634E-02,  1.00000000E+02
  5.31810636E-02,  1.00000000E+02
  5.31910638E-02,  1.00000000E+02
  5.32010640E-02,  1.00000000E+02
  5.32110642E-02,  1.00000000E+02
  5.32210644E-02,  1.00000000E+02
  5.32310646E-02,  1.00000000E+02
  5.32410648E-02,  1.00000000E+02
  5.32510650E-02,  1.00000000E+02
  5.32610652E-02,  1.00000000E+02
  5.32710654E-02,  1.00000000E+02
  5.32810656E-02,  1.00000000E+02
  5.32910658E-02,  1.00000000E+02
  5.33010660E-02,  1.00000000E+02
  5.33110662E-02,  1.00000000E+02
  5.33210664E-02,  1.00000000E+02
  5.33310666E-02,  1.00000000E+02
  5.33410668E-02,  1.00000000E+02
  5.33510670E-02,  1.00000000E+02
  5.33610672E-02,  1.00000000E+02
  5.33710674E-02,  1.00000000E+02
  5.33810676E-02,  1.00000000E+02
  5.33910678E-02,  1.00000000E+02
  5.34010680E-02,  1.00000000E+02
  5.34110682E-02,  1.00000000E+02
  5.34210684E-02,  1.00000000E+02
  5.34310686E-02,  1.00000000E+02
  5.34410688E-02,  1.00000000E+02
  5.34510690E-02,  1.00000000E+02
  5.34610692E-02,  1.00000000E+02
  5.34710694E-02,  1.00000000E+02
  5.34810696E-02,  1.00000000E+02
  5.34910698E-02,  1.00000000E+02
  5.35010700E-02,  1.00000000E+02
  5.35110702E-02,  1.00000000E+02
  5.35210704E-02,  1.00000000E+02
  5.35310706E-02,  1.00000000E+02
  5.35410708E-02,  1.00000000E+02
  5.35510710E-02,  1.00000000E+02
  5.35610712E-02,  1.00000000E+02
  5.35710714E-02,  1.00000000E+02
  5.35810716E-02,  1.00000000E+02
  5.35910718E-02,  1.00000000E+02
  5.36010720E-02,  1.00000000E+02
  5.36110722E-02,  1.00000000E+02
  5.36210724E-02,  1.00000000E+02
  5.36310726E-02,  1.00000000E+02
  5.36410728E-02,  1.00000000E+02
  5.36510730E-02,  1.00000000E+02
  5.36610732E-02,  1.00000000E+02
  5.36710734E-02,  1.00000000E+02
  5.36810736E-02,  1.00000000E+02
  5.36910738E-02,  1.00000000E+02
  5.37010740E-02,  1.00000000E+02
  5.37110742E-02,  1.00000000E+02
  5.37210744E-02,  1.00000000E+02
  5.37310746E-02,  1.00000000E+02
  5.37410748E-02,  1.00000000E+02
  5.37510750E-02,  1.00000000E+02
  5.37610752E-02,  1.00000000E+02
  5.37710754E-02,  1.00000000E+02
  5.37810756E-02,  1.00000000E+02
  5.37910758E-02,  1.00000000E+02
  5.38010760E-02,  1.00000000E+02
  5.38110762E-02,  1.00000000E+02
  5.38210764E-02,  1.00000000E+02
  5.38310766E-02,  1.00000000E+02
  5.38410768E-02,  1.00000000E+02
  5.38510770E-02,  1.00000000E+02
  5.38610772E-02,  1.00000000E+02
  5.38710774E-02,  1.00000000E+02
  5.38810776E-02,  1.00000000E+02
  5.38910778E-02,  1.00000000E+02
  5.39010780E-02,  1.00000000E+02
  5.39110782E-02,  1.00000000E+02
  5.39210784E-02,  1.00000000E+02
  5.39310786E-02,  1.00000000E+02
  5.39410788E-02,  1.00000000E+02
  5.39510790E-02,  1.00000000E+02
  5.39610792E-02,  1.00000000E+02
  5.39710794E-02,  1.00000000E+02
  5.39810796E-02,  1.00000000E+02
  5.39910798E-02,  1.00000000E+02
  5.40010800E-02,  1.00000000E+02
  5.40110802E-02,  1.00000000E+02
  5.40210804E-02,  1.00000000E+02
  5.40310806E-02,  1.00000000E+02
  5.40410808E-02,  1.00000000E+02
  5.40510810E-02,  1.00000000E+02
  5.40610812E-02,  1.00000000E+02
  5.40710814E-02,  1.00000000E+02
  5.40810816E-02,  1.00000000E+02
  5.40910818E-02,  1.00000000E+02
  5.41010820E-02,  1.00000000E+02
  5.41110822E-02,  1.00000000E+02
  5.41210824E-02,  1.00000000E+02
  5.41310826E-02,  1.00000000E+02
  5.41410828E-02,  1.00000000E+02
  5.41510830E-02,  1.00000000E+02
  5.41610832E-02,  1.00000000E+02
  5.41710834E-02,  1.00000000E+02
  5.41810836E-02,  1.00000000E+02
  5.41910838E-02,  1.00000000E+02
  5.42010840E-02,  1.00000000E+02
  5.42110842E-02,  1.00000000E+02
  5.42210844E-02,  1.00000000E+02
  5.42310846E-02,  1.00000000E+02
  5.42410848E-02,  1.00000000E+02
  5.42510850E-02,  1.00000000E+02
  5.42610852E-02,  1.00000000E+02
  5.42710854E-02,  1.00000000E+02
  5.42810856E-02,  1.00000000E+02
  5.42910858E-02,  1.00000000E+02
  5.43010860E-02,  1.00000000E+02
  5.43110862E-02,  1.00000000E+02
  5.43210864E-02,  1.00000000E+02
  5.43310866E-02,  1.00000000E+02
  5.43410868E-02,  1.00000000E+02
  5.43510870E-02,  1.00000000E+02
  5.43610872E-02,  1.00000000E+02
  5.43710874E-02,  1.00000000E+02
  5.43810876E-02,  1.00000000E+02
  5.43910878E-02,  1.00000000E+02
  5.44010880E-02,  1.00000000E+02
  5.44110882E-02,  1.00000000E+02
  5.44210884E-02,  1.00000000E+02
  5.44310886E-02,  1.00000000E+02
  5.44410888E-02,  1.00000000E+02
  5.44510890E-02,  1.00000000E+02
  5.44610892E-02,  1.00000000E+02
  5.44710894E-02,  1.00000000E+02
  5.44810896E-02,  1.00000000E+02
  5.44910898E-02,  1.00000000E+02
  5.45010900E-02,  1.00000000E+02
  5.45110902E-02,  1.00000000E+02
  5.45210904E-02,  1.00000000E+02
  5.45310906E-02,  1.00000000E+02
  5.45410908E-02,  1.00000000E+02
  5.45510910E-02,  1.00000000E+02
  5.45610912E-02,  1.00000000E+02
  5.45710914E-02,  1.00000000E+02
  5.45810916E-02,  1.00000000E+02
  5.45910918E-02,  1.00000000E+02
  5.46010920E-02,  1.00000000E+02
  5.46110922E-02,  1.00000000E+02
  5.46210924E-02,  1.00000000E+02
  5.46310926E-02,  1.00000000E+02
  5.46410928E-02,  1.00000000E+02
  5.46510930E-02,  1.00000000E+02
  5.46610932E-02,  1.00000000E+02
  5.46710934E-02,  1.00000000E+02
  5.46810936E-02,  1.00000000E+02
  5.46910938E-02,  1.00000000E+02
  5.47010940E-02,  1.00000000E+02
  5.47110942E-02,  1.00000000E+02
  5.47210944E-02,  1.00000000E+02
  5.47310946E-02,  1.00000000E+02
  5.47410948E-02,  1.00000000E+02
  5.47510950E-02,  1.00000000E+02
  5.47610952E-02,  1.00000000E+02
  5.47710954E-02,  1.00000000E+02
  5.47810956E-02,  1.00000000E+02
  5.47910958E-02,  1.00000000E+02
  5.48010960E-02,  1.00000000E+02
  5.48110962E-02,  1.00000000E+02
  5.48210964E-02,  1.00000000E+02
  5.48310966E-02,  1.00000000E+02
  5.48410968E-02,  1.00000000E+02
  5.48510970E-02,  1.00000000E+02
  5.48610972E-02,  1.00000000E+02
  5.48710974E-02,  1.00000000E+02
  5.48810976E-02,  1.00000000E+02
  5.48910978E-02,  1.00000000E+02
  5.49010980E-02,  1.00000000E+02
  5.49110982E-02,  1.00000000E+02
  5.49210984E-02,  1.00000000E+02
  5.49310986E-02,  1.00000000E+02
  5.49410988E-02,  1.00000000E+02
  5.49510990E-02,  1.00000000E+02
  5.49610992E-02,  1.00000000E+02
  5.49710994E-02,  1.00000000E+02
  5.49810996E-02,  1.00000000E+02
  5.49910998E-02,  1.00000000E+02
  5.50011000E-02,  1.00000000E+02
  5.50111002E-02,  1.00000000E+02
  5.50211004E-02,  1.00000000E+02
  5.50311006E-02,  1.00000000E+02
  5.50411008E-02,  1.00000000E+02
  5.50511010E-02,  1.00000000E+02
  5.50611012E-02,  1.00000000E+02
  5.50711014E-02,  1.00000000E+02
  5.50811016E-02,  1.00000000E+02
  5.50911018E-02,  1.00000000E+02
  5.51011020E-02,  1.00000000E+02
  5.51111022E-02,  1.00000000E+02
  5.51211024E-02,  1.00000000E+02
  5.51311026E-02,  1.00000000E+02
  5.51411028E-02,  1.00000000E+02
  5.51511030E-02,  1.00000000E+02
  5.51611032E-02,  1.00000000E+02
  5.51711034E-02,  1.00000000E+02
  5.51811036E-02,  1.00000000E+02
  5.51911038E-02,  1.00000000E+02
  5.52011040E-02,  1.00000000E+02
  5.52111042E-02,  1.00000000E+02
  5.52211044E-02,  1.00000000E+02
  5.52311046E-02,  1.00000000E+02
  5.52411048E-02,  1.00000000E+02
  5.52511050E-02,  1.00000000E+02
  5.52611052E-02,  1.00000000E+02
  5.52711054E-02,  1.00000000E+02
  5.52811056E-02,  1.00000000E+02
  5.52911058E-02,  1.00000000E+02
  5.53011060E-02,  1.00000000E+02
  5.53111062E-02,  1.00000000E+02
  5.53211064E-02,  1.00000000E+02
  5.53311066E-02,  1.00000000E+02
  5.53411068E-02,  1.00000000E+02
  5.53511070E-02,  1.00000000E+02
  5.53611072E-02,  1.00000000E+02
  5.53711074E-02,  1.00000000E+02
  5.53811076E-02,  1.00000000E+02
  5.53911078E-02,  1.00000000E+02
  5.54011080E-02,  1.00000000E+02
  5.54111082E-02,  1.00000000E+02
  5.54211084E-02,  1.00000000E+02
  5.54311086E-02,  1.00000000E+02
  5.54411088E-02,  1.00000000E+02
  5.54511090E-02,  1.00000000E+02
  5.54611092E-02,  1.00000000E+02
  5.54711094E-02,  1.00000000E+02
  5.54811096E-02,  1.00000000E+02
  5.54911098E-02,  1.00000000E+02
  5.55011100E-02,  1.00000000E+02
  5.55111102E-02,  1.00000000E+02
  5.55211104E-02,  1.00000000E+02
  5.55311106E-02,  1.00000000E+02
  5.55411108E-02,  1.00000000E+02
  5.55511110E-02,  1.00000000E+02
  5.55611112E-02,  1.00000000E+02
  5.55711114E-02,  1.00000000E+02
  5.55811116E-02,  1.00000000E+02
  5.55911118E-02,  1.00000000E+02
  5.56011120E-02,  1.00000000E+02
  5.56111122E-02,  1.00000000E+02
  5.56211124E-02,  1.00000000E+02
  5.56311126E-02,  1.00000000E+02
  5.56411128E-02,  1.00000000E+02
  5.56511130E-02,  1.00000000E+02
  5.56611132E-02,  1.00000000E+02
  5.56711134E-02,  1.00000000E+02
  5.56811136E-02,  1.00000000E+02
  5.56911138E-02,  1.00000000E+02
  5.57011140E-02,  1.00000000E+02
  5.57111142E-02,  1.00000000E+02
  5.57211144E-02,  1.00000000E+02
  5.57311146E-02,  1.00000000E+02
  5.57411148E-02,  1.00000000E+02
  5.57511150E-02,  1.00000000E+02
  5.57611152E-02,  1.00000000E+02
  5.57711154E-02,  1.00000000E+02
  5.57811156E-02,  1.00000000E+02
  5.57911158E-02,  1.00000000E+02
  5.58011160E-02,  1.00000000E+02
  5.58111162E-02,  1.00000000E+02
  5.58211164E-02,  1.00000000E+02
  5.58311166E-02,  1.00000000E+02
  5.58411168E-02,  1.00000000E+02
  5.58511170E-02,  1.00000000E+02
  5.58611172E-02,  1.00000000E+02
  5.58711174E-02,  1.00000000E+02
  5.58811176E-02,  1.00000000E+02
  5.58911178E-02,  1.00000000E+02
  5.59011180E-02,  1.00000000E+02
  5.59111182E-02,  1.00000000E+02
  5.59211184E-02,  1.00000000E+02
  5.59311186E-02,  1.00000000E+02
  5.59411188E-02,  1.00000000E+02
  5.59511190E-02,  1.00000000E+02
  5.59611192E-02,  1.00000000E+02
  5.59711194E-02,  1.00000000E+02
  5.59811196E-02,  1.00000000E+02
  5.59911198E-02,  1.00000000E+02
  5.60011200E-02,  1.00000000E+02
  5.60111202E-02,  1.00000000E+02
  5.60211204E-02,  1.00000000E+02
  5.60311206E-02,  1.00000000E+02
  5.60411208E-02,  1.00000000E+02
  5.60511210E-02,  1.00000000E+02
  5.60611212E-02,  1.00000000E+02
  5.60711214E-02,  1.00000000E+02
  5.60811216E-02,  1.00000000E+02
  5.60911218E-02,  1.00000000E+02
  5.61011220E-02,  1.00000000E+02
  5.61111222E-02,  1.00000000E+02
  5.61211224E-02,  1.00000000E+02
  5.61311226E-02,  1.00000000E+02
  5.61411228E-02,  1.00000000E+02
  5.61511230E-02,  1.00000000E+02
  5.61611232E-02,  1.00000000E+02
  5.61711234E-02,  1.00000000E+02
  5.61811236E-02,  1.00000000E+02
  5.61911238E-02,  1.00000000E+02
  5.62011240E-02,  1.00000000E+02
  5.62111242E-02,  1.00000000E+02
  5.62211244E-02,  1.00000000E+02
  5.62311246E-02,  1.00000000E+02
  5.62411248E-02,  1.00000000E+02
  5.62511250E-02,  1.00000000E+02
  5.62611252E-02,  1.00000000E+02
  5.62711254E-02,  1.00000000E+02
  5.62811256E-02,  1.00000000E+02
  5.62911258E-02,  1.00000000E+02
  5.63011260E-02,  1.00000000E+02
  5.63111262E-02,  1.00000000E+02
  5.63211264E-02,  1.00000000E+02
  5.63311266E-02,  1.00000000E+02
  5.63411268E-02,  1.00000000E+02
  5.63511270E-02,  1.00000000E+02
  5.63611272E-02,  1.00000000E+02
  5.63711274E-02,  1.00000000E+02
  5.63811276E-02,  1.00000000E+02
  5.63911278E-02,  1.00000000E+02
  5.64011280E-02,  1.00000000E+02
  5.64111282E-02,  1.00000000E+02
  5.64211284E-02,  1.00000000E+02
  5.64311286E-02,  1.00000000E+02
  5.64411288E-02,  1.00000000E+02
  5.64511290E-02,  1.00000000E+02
  5.64611292E-02,  1.00000000E+02
  5.64711294E-02,  1.00000000E+02
  5.64811296E-02,  1.00000000E+02
  5.64911298E-02,  1.00000000E+02
  5.65011300E-02,  1.00000000E+02
  5.65111302E-02,  1.00000000E+02
  5.65211304E-02,  1.00000000E+02
  5.65311306E-02,  1.00000000E+02
  5.65411308E-02,  1.00000000E+02
  5.65511310E-02,  1.00000000E+02
  5.65611312E-02,  1.00000000E+02
  5.65711314E-02,  1.00000000E+02
  5.65811316E-02,  1.00000000E+02
  5.65911318E-02,  1.00000000E+02
  5.66011320E-02,  1.00000000E+02
  5.66111322E-02,  1.00000000E+02
  5.66211324E-02,  1.00000000E+02
  5.66311326E-02,  1.00000000E+02
  5.66411328E-02,  1.00000000E+02
  5.66511330E-02,  1.00000000E+02
  5.66611332E-02,  1.00000000E+02
  5.66711334E-02,  1.00000000E+02
  5.66811336E-02,  1.00000000E+02
  5.66911338E-02,  1.00000000E+02
  5.67011340E-02,  1.00000000E+02
  5.67111342E-02,  1.00000000E+02
  5.67211344E-02,  1.00000000E+02
  5.67311346E-02,  1.00000000E+02
  5.67411348E-02,  1.00000000E+02
  5.67511350E-02,  1.00000000E+02
  5.67611352E-02,  1.00000000E+02
  5.67711354E-02,  1.00000000E+02
  5.67811356E-02,  1.00000000E+02
  5.67911358E-02,  1.00000000E+02
  5.68011360E-02,  1.00000000E+02
  5.68111362E-02,  1.00000000E+02
  5.68211364E-02,  1.00000000E+02
  5.68311366E-02,  1.00000000E+02
  5.68411368E-02,  1.00000000E+02
  5.68511370E-02,  1.00000000E+02
  5.68611372E-02,  1.00000000E+02
  5.68711374E-02,  1.00000000E+02
  5.68811376E-02,  1.00000000E+02
  5.68911378E-02,  1.00000000E+02
  5.69011380E-02,  1.00000000E+02
  5.69111382E-02,  1.00000000E+02
  5.69211384E-02,  1.00000000E+02
  5.69311386E-02,  1.00000000E+02
  5.69411388E-02,  1.00000000E+02
  5.69511390E-02,  1.00000000E+02
  5.69611392E-02,  1.00000000E+02
  5.69711394E-02,  1.00000000E+02
  5.69811396E-02,  1.00000000E+02
  5.69911398E-02,  1.00000000E+02
