eta,f,g,h
0.0,0.0,0.0,0.21246541057023283
0.05,0.00026714043791832993,0.010685646078645672,0.21496266793455274
0.1,0.0010716861181411948,0.021496266793455274,0.21745992529887265
0.15000000000000002,0.002419880185518028,0.03243163860853294,0.21995094166265472
0.2,0.004317950183043163,0.04349136095972075,0.22243210192517973
0.25,0.00677209901415288,0.05467484880105091,0.22489964186575623
0.30000000000000004,0.009788495532223832,0.06598132514629637,0.22734964837570418
0.35000000000000003,0.013373264757852625,0.07740981363862133,0.2297780603753477
0.4,0.017532477726208893,0.08895913118383114,0.23218067046608074
0.45,0.02227214096859182,0.1006278806852294,0.23455312736754344
0.5,0.027598185634282835,0.11241444392058549,0.23689093918949175
0.55,0.03351645626087395,0.12431697460417858,0.2391894775869989
0.6000000000000001,0.040032699203459435,0.13633339167928538,0.24144398284614468
0.65,0.04715255073540489,0.14846137288879305,0.2436495699453109
0.7000000000000001,0.054881524835846525,0.16069834867381647,0.24580123563452988
0.75,0.06322500068161883,0.17304149645224604,0.24789386657200374
0.8,0.07218820986395157,0.18548773533101684,0.24992224855290818
0.8500000000000001,0.0817762233530077,0.19803372130753685,0.25188107686085703
0.9,0.09199393823614073,0.21067584301710254,0.2537649677668882
0.9500000000000001,0.10284606425861831,0.22341021808422568,0.2555684711945899
1.0,0.11433711019847473,0.23623269013656154,0.2572860845629388
1.05,0.12647137011009899,0.24913882654051955,0.2589122678105629
1.1,0.13925290947411856,0.2621239169176178,0.2604414595965443
1.1500000000000001,0.15268555129408062,0.275182972500174,0.2618680946634844
1.2000000000000002,0.16677286218333792,0.28831072638396626,0.26318662233843104
1.25,0.18151813848839105,0.3015016347340171,0.2643915261364743
1.3,0.1969243924976961,0.3147498789976137,0.2654773444203473
1.35,0.2129943387875859,0.3280493691760518,0.26643869205739135
1.4000000000000001,0.22973038075944685,0.34139374820335283,0.26727028300272737
1.4500000000000002,0.24713459742460936,0.35477639747632456,0.26796695372463153
1.5,0.2652087304955144,0.368190443575816,0.26852368737501964
1.55,0.2839541718435824,0.3816287662138265,0.2689356385946712
1.6,0.30337195138579703,0.3950840074352831,0.2691981588296616
1.6500000000000001,0.32346272546329485,0.4085485820967927,0.2693068220224304
1.7000000000000002,0.34422676577618794,0.42201468963752614,0.2692574505282702
1.75,0.36566394893941084,0.4354743271496197,0.2690461410959549
1.8,0.3877737467245432,0.44891930374712163,0.2686692907398702
1.85,0.4105552170522877,0.4623412562236067,0.2681236223206457
1.9000000000000001,0.4340069957995559,0.4757316659791862,0.2674062096420443
1.9500000000000002,0.4581272894839028,0.48908187718781115,0.26651450186405634
2.0,0.4829138688863444,0.5023831161655918,0.26544634702585834
2.0500000000000003,0.5083640636713643,0.515626511890397,0.2642000144678036
2.1,0.5344747580601656,0.5288031176123722,0.26277421593909556
2.15,0.5612423876099369,0.5419039334843065,0.261168125177379
2.2,0.5886629371480818,0.5549199301301101,0.2593813957484137
2.25,0.6167319399060116,0.5678420730591479,0.2574141769382554
2.3000000000000003,0.6454444778922318,0.5806613478239356,0.25526712749727065
2.35,0.6747951835390833,0.593368785808875,0.25294142704468614
2.4000000000000004,0.7047782426516499,0.6059554905284043,0.25043878495442096
2.45,0.7353873986810475,0.6184126643043171,0.24776144655765497
2.5,0.7666159583376021,0.6307316351841697,0.24491219651480267
2.5500000000000003,0.7984567985523472,0.6429038839557973,0.24189435922930547
2.6,0.8309023747878761,0.6549210711071003,0.23871179619771143
2.6500000000000004,0.8639447306919248,0.6667750635755685,0.23536890021480739
2.7,0.8975755090791994,0.678457961128581,0.2318705863787729
2.75,0.9317859642189621,0.6899621222134458,0.22822227986919907
2.8000000000000003,0.9665669753978215,0.7012801891155009,0.22442990050012823
2.85,1.0019090617191106,0.7124051122634586,0.22049984408060053
2.9000000000000004,1.0378023980922553,0.723330173523561,0.21643896064619583
2.95,1.0742368323577127,0.7340490083280782,0.21225452965631497
3.0,1.111201903485474,0.7445556264891925,0.20795423228310628
3.0500000000000003,1.1486868607778555,0.7548444315563888,0.20354612094847235
3.1,1.1866806840004192,0.7649102385840397,0.19903858629512272
3.1500000000000004,1.2251721043584538,0.7747482901859011,0.19444032180580328
3.2,1.2641496262305651,0.78435427076462,0.1897602863108938
3.25,1.3036015495656428,0.7937243188169905,0.18500766464865093
3.3000000000000003,1.3435159928448577,0.8028550372294851,0.1801918267635838
3.35,1.3838809165064359,0.8117435014933488,0.17532228554670293
3.4000000000000004,1.4246841467278086,0.8203872657841554,0.17040865373644576
3.45,1.4659133994573945,0.8287843668669934,0.16546060021037534
3.5,1.5075563045867388,0.836933325805193,0.16048780600554702
