eta,f,g,h
3.6,2.8024516361424907,0.9986419646170782,0.003933071795412246
3.6500000000000004,2.8523883230849694,0.9988255758898145,0.0034409900585474773
3.7,2.902333612675977,0.998986063622933,0.003005158764974869
3.75,2.952286415320749,0.999126091766312,0.002619882308680932
3.8000000000000003,3.002245767812842,0.9992480518538011,0.002279945413968809
3.85,3.0522108202959006,0.9993540863077088,0.001980584693168641
3.9000000000000004,3.102180824355135,0.9994461103231179,0.0017174603970282476
3.95,3.152155122167895,0.9995258323474117,0.001486628573534876
4.0,3.2021331366437322,0.9995947731804714,0.0012845138226191821
4.05,3.252114362485843,0.9996542837296736,0.0011078828068256108
4.1000000000000005,3.3020983581076644,0.999705561461154,0.000953818651839855
4.15,3.3520847383406314,0.9997496655948576,0.0008196963459183859
4.2,3.402073167871588,0.9997875310957458,0.0007031592241180107
4.25,3.452063355351068,0.9998199815172694,0.0006020966016695439
4.3,3.5020550481165276,0.9998477407559128,0.0005146226012553434
4.3500000000000005,3.552048027477598,0.9998714437773949,0.00043905620118911415
4.4,3.6020421045134814,0.9998916463760317,0.00037390251554358933
4.45,3.652037116335686,0.9999088340289493,0.0003178353033861381
4.5,3.7020329227723767,0.9999234299063703,0.0002696806920376993
4.55,3.752029403433651,0.999935802098153,0.00022840208893759595
4.6000000000000005,3.8020264551200165,0.999946270115264,0.0001930862479970763
4.65,3.8520239895392367,0.9999551107229527,0.0001629304491024275
4.7,3.902021931299497,0.9999625631601743,0.00013723074390181722
4.75,3.952020216149499,0.9999688337973429,0.00011537121658244942
4.800000000000001,4.002018789438641,0.9999741002818325,9.681420526264084e-05
4.8500000000000005,4.05201760477284,0.9999785152178692,8.109142766166144e-05
4.9,4.102016622843794,0.9999822094245987,6.779595360217883e-05
4.95,4.152015810411639,0.9999852948132294,5.657496669031481e-05
5.0,4.202015139422884,0.9999878669212677,4.712325804456796e-05
5.050000000000001,4.252014586247375,0.9999900071390339,3.917739608283455e-05
5.1000000000000005,4.302014131019693,0.999991784660876,3.251051795660764e-05
5.15,4.352013757071984,0.9999932581908295,2.692769024426056e-05
5.2,4.402013450446616,0.9999944774299004,2.2261788874544663e-05
5.25,4.452013199478352,0.999995484369717,1.8369850811605914e-05
5.300000000000001,4.5020129944369325,0.9999963144149816,1.5129852743989147e-05
5.3500000000000005,4.55201282722201,0.9999969973549914,1.243787488336423e-05
5.4,4.602012691103342,0.9999975582024699,1.0205610836422352e-05
5.45,4.652012580500012,0.999998017916075,8.358187422174979e-06
5.5,4.702012490793246,0.9999983940212122,6.832261043587806e-06
5.550000000000001,4.7520124181680465,0.9999987011421794,5.574360092408526e-06
5.6000000000000005,4.802012359479508,0.9999989514572214,4.539445496165584e-06
5.65,4.852012312140214,0.999999155086729,3.689664012096472e-06
5.7,4.902012274025603,0.9999993204236226,2.9932713507818676e-06
5.75,4.952012243394603,0.9999994544138641,2.4237044093933235e-06
5.800000000000001,5.002012218823221,0.9999995627940635,1.9587840927037803e-06
5.8500000000000005,5.052012199149092,0.9999996502922733,1.5800320829484349e-06
5.9,5.102012183425285,0.9999997207972718,1.272086805892414e-06
5.95,5.152012170881893,0.9999997775009539,1.0222054502850852e-06
6.0,5.202012160894176,0.9999998230178169,8.198404544135229e-07
