  200  200
  0.00000000E+00  0.00000000E+00
  0.00000000E+00  2.51256281E-07
  0.00000000E+00  5.02512563E-07
  0.00000000E+00  7.53768844E-07
  0.00000000E+00  1.00502513E-06
  0.00000000E+00  1.25628141E-06
  0.00000000E+00  1.50753769E-06
  0.00000000E+00  1.75879397E-06
  0.00000000E+00  2.01005025E-06
  0.00000000E+00  2.26130653E-06
  0.00000000E+00  2.51256281E-06
  0.00000000E+00  2.76381910E-06
  0.00000000E+00  3.01507538E-06
  0.00000000E+00  3.26633166E-06
  0.00000000E+00  3.51758794E-06
  0.00000000E+00  3.76884422E-06
  0.00000000E+00  4.02010050E-06
  0.00000000E+00  4.27135678E-06
  0.00000000E+00  4.52261307E-06
  0.00000000E+00  4.77386935E-06
  0.00000000E+00  5.02512563E-06
  0.00000000E+00  5.27638191E-06
  0.00000000E+00  5.52763819E-06
  0.00000000E+00  5.77889447E-06
  0.00000000E+00  6.03015075E-06
  0.00000000E+00  6.28140704E-06
  0.00000000E+00  6.53266332E-06
  0.00000000E+00  6.78391960E-06
  0.00000000E+00  7.03517588E-06
  0.00000000E+00  7.28643216E-06
  0.00000000E+00  7.53768844E-06
  0.00000000E+00  7.78894472E-06
  0.00000000E+00  8.04020101E-06
  0.00000000E+00  8.29145729E-06
  0.00000000E+00  8.54271357E-06
  0.00000000E+00  8.79396985E-06
  0.00000000E+00  9.04522613E-06
  0.00000000E+00  9.29648241E-06
  0.00000000E+00  9.54773869E-06
  0.00000000E+00  9.79899497E-06
  0.00000000E+00  1.00502513E-05
  0.00000000E+00  1.03015075E-05
  0.00000000E+00  1.05527638E-05
  0.00000000E+00  1.08040201E-05
  0.00000000E+00  1.10552764E-05
  0.00000000E+00  1.13065327E-05
  0.00000000E+00  1.15577889E-05
  0.00000000E+00  1.18090452E-05
  0.00000000E+00  1.20603015E-05
  0.00000000E+00  1.23115578E-05
  0.00000000E+00  1.25628141E-05
  0.00000000E+00  1.28140704E-05
  0.00000000E+00  1.30653266E-05
  0.00000000E+00  1.33165829E-05
  0.00000000E+00  1.35678392E-05
  0.00000000E+00  1.38190955E-05
  0.00000000E+00  1.40703518E-05
  0.00000000E+00  1.43216080E-05
  0.00000000E+00  1.45728643E-05
  0.00000000E+00  1.48241206E-05
  0.00000000E+00  1.50753769E-05
  0.00000000E+00  1.53266332E-05
  0.00000000E+00  1.55778894E-05
  0.00000000E+00  1.58291457E-05
  0.00000000E+00  1.60804020E-05
  0.00000000E+00  1.63316583E-05
  0.00000000E+00  1.65829146E-05
  0.00000000E+00  1.68341709E-05
  0.00000000E+00  1.70854271E-05
  0.00000000E+00  1.73366834E-05
  0.00000000E+00  1.75879397E-05
  0.00000000E+00  1.78391960E-05
  0.00000000E+00  1.80904523E-05
  0.00000000E+00  1.83417085E-05
  0.00000000E+00  1.85929648E-05
  0.00000000E+00  1.88442211E-05
  0.00000000E+00  1.90954774E-05
  0.00000000E+00  1.93467337E-05
  0.00000000E+00  1.95979899E-05
  0.00000000E+00  1.98492462E-05
  0.00000000E+00  2.01005025E-05
  0.00000000E+00  2.03517588E-05
  0.00000000E+00  2.06030151E-05
  0.00000000E+00  2.08542714E-05
  0.00000000E+00  2.11055276E-05
  0.00000000E+00  2.13567839E-05
  0.00000000E+00  2.16080402E-05
  0.00000000E+00  2.18592965E-05
  0.00000000E+00  2.21105528E-05
  0.00000000E+00  2.23618090E-05
  0.00000000E+00  2.26130653E-05
  0.00000000E+00  2.28643216E-05
  0.00000000E+00  2.31155779E-05
  0.00000000E+00  2.33668342E-05
  0.00000000E+00  2.36180905E-05
  0.00000000E+00  2.38693467E-05
  0.00000000E+00  2.41206030E-05
  0.00000000E+00  2.43718593E-05
  0.00000000E+00  2.46231156E-05
  0.00000000E+00  2.48743719E-05
  0.00000000E+00  2.51256281E-05
  0.00000000E+00  2.53768844E-05
  0.00000000E+00  2.56281407E-05
  0.00000000E+00  2.58793970E-05
  0.00000000E+00  2.61306533E-05
  0.00000000E+00  2.63819095E-05
  0.00000000E+00  2.66331658E-05
  0.00000000E+00  2.68844221E-05
  0.00000000E+00  2.71356784E-05
  0.00000000E+00  2.73869347E-05
  0.00000000E+00  2.76381910E-05
  0.00000000E+00  2.78894472E-05
  0.00000000E+00  2.81407035E-05
  0.00000000E+00  2.83919598E-05
  0.00000000E+00  2.86432161E-05
