X,Y,Z,u,v,p,rho,T,Mach
    0.0000000000,    0.0424242431,    0.0000000000, 1340.3963623047,      -236.34805,    101325.00000,         1.22518,       288.16000,         4.00000
    0.0000000000,    0.0434343441,    0.0000000000, 1340.3963623047,      -236.34805,    101325.00000,         1.22518,       288.16000,         4.00000
    0.0000000000,    0.0444444451,    0.0000000000, 1340.3963623047,      -236.34805,    101325.00000,         1.22518,       288.16000,         4.00000
    0.0000000000,    0.0454545461,    0.0000000000, 1340.3963623047,      -236.34805,    101325.00000,         1.22518,       288.16000,         4.00000
    0.0000000000,    0.0464646472,    0.0000000000, 1340.3963623047,      -236.34805,    101325.00000,         1.22518,       288.16000,         4.00000
    0.0000000000,    0.0474747482,    0.0000000000, 1340.3963623047,      -236.34805,    101325.00000,         1.22518,       288.16000,         4.00000
    0.0000000000,    0.0484848492,    0.0000000000, 1340.3963623047,      -236.34805,    101325.00000,         1.22518,       288.16000,         4.00000
    0.0000000000,    0.0494949502,    0.0000000000, 1340.3963623047,      -236.34805,    101325.00000,         1.22518,       288.16000,         4.00000
    0.0000000000,    0.0505050513,    0.0000000000, 1340.3963623047,      -236.34805,    101325.00000,         1.22518,       288.16000,         4.00000
    0.0000000000,    0.0515151523,    0.0000000000, 1340.3963623047,      -236.34805,    101325.00000,         1.22518,       288.16000,         4.00000
    0.0000000000,    0.0525252533,    0.0000000000, 1340.3963623047,      -236.34805,    101325.00000,         1.22518,       288.16000,         4.00000
    0.0000000000,    0.0535353543,    0.0000000000, 1340.3963623047,      -236.34805,    101325.00000,         1.22518,       288.16000,         4.00000
    0.0000000000,    0.0545454554,    0.0000000000, 1340.3963623047,      -236.34805,    101325.00000,         1.22518,       288.16000,         4.00000
    0.0000000000,    0.0555555564,    0.0000000000, 1340.3963623047,      -236.34805,    101325.00000,         1.22518,       288.16000,         4.00000
    0.0000000000,    0.0565656574,    0.0000000000, 1340.3963623047,      -236.34805,    101325.00000,         1.22518,       288.16000,         4.00000
    0.0000000000,    0.0575757584,    0.0000000000, 1340.3963623047,      -236.34805,    101325.00000,         1.22518,       288.16000,         4.00000
    0.0000000000,    0.0585858595,    0.0000000000, 1340.3963623047,      -236.34805,    101325.00000,         1.22518,       288.16000,         4.00000
    0.0000000000,    0.0595959605,    0.0000000000, 1340.3963623047,      -236.34805,    101325.00000,         1.22518,       288.16000,         4.00000
    0.0000000000,    0.0606060615,    0.0000000000, 1340.3963623047,      -236.34805,    101325.00000,         1.22518,       288.16000,         4.00000
    0.0000000000,    0.0616161625,    0.0000000000, 1340.3963623047,      -236.34805,    101325.00000,         1.22518,       288.16000,         4.00000
    0.0000000000,    0.0626262636,    0.0000000000, 1340.3963623047,      -236.34805,    101325.00000,         1.22518,       288.16000,         4.00000
    0.0000000000,    0.0636363646,    0.0000000000, 1340.3963623047,      -236.34805,    101325.00000,         1.22518,       288.16000,         4.00000
    0.0000000000,    0.0646464656,    0.0000000000, 1340.3963623047,      -236.34805,    101325.00000,         1.22518,       288.16000,         4.00000
    0.0000000000,    0.0656565666,    0.0000000000, 1340.3963623047,      -236.34805,    101325.00000,         1.22518,       288.16000,         4.00000
    0.0000000000,    0.0666666677,    0.0000000000, 1340.3963623047,      -236.34805,    101325.00000,         1.22518,       288.16000,         4.00000
    0.0000000000,    0.0676767687,    0.0000000000, 1340.3963623047,      -236.34805,    101325.00000,         1.22518,       288.16000,         4.00000
    0.0000000000,    0.0686868697,    0.0000000000, 1340.3963623047,      -236.34805,    101325.00000,         1.22518,       288.16000,         4.00000
    0.0000000000,    0.0696969707,    0.0000000000, 1340.3963623047,      -236.34805,    101325.00000,         1.22518,       288.16000,         4.00000
    0.0000000000,    0.0707070718,    0.0000000000, 1340.3963623047,      -236.34805,    101325.00000,         1.22518,       288.16000,         4.00000
    0.0000000000,    0.0717171728,    0.0000000000, 1340.3963623047,      -236.34805,    101325.00000,         1.22518,       288.16000,         4.00000
    0.0000000000,    0.0727272738,    0.0000000000, 1340.3963623047,      -236.34805,    101325.00000,         1.22518,       288.16000,         4.00000
    0.0000000000,    0.0737373748,    0.0000000000, 1340.3963623047,      -236.34805,    101325.00000,         1.22518,       288.16000,         4.00000
    0.0000000000,    0.0747474759,    0.0000000000, 1340.3963623047,      -236.34805,    101325.00000,         1.22518,       288.16000,         4.00000
    0.0000000000,    0.0757575769,    0.0000000000, 1340.3963623047,      -236.34805,    101325.00000,         1.22518,       288.16000,         4.00000
    0.0000000000,    0.0767676779,    0.0000000000, 1340.3963623047,      -236.34805,    101325.00000,         1.22518,       288.16000,         4.00000
    0.0000000000,    0.0777777789,    0.0000000000, 1340.3963623047,      -236.34805,    101325.00000,         1.22518,       288.16000,         4.00000
    0.0000000000,    0.0787878800,    0.0000000000, 1340.3963623047,      -236.34805,    101325.00000,         1.22518,       288.16000,         4.00000
    0.0000000000,    0.0797979810,    0.0000000000, 1340.3963623047,      -236.34805,    101325.00000,         1.22518,       288.16000,         4.00000
    0.0000000000,    0.0808080820,    0.0000000000, 1340.3963623047,      -236.34805,    101325.00000,         1.22518,       288.16000,         4.00000
    0.0000000000,    0.0818181830,    0.0000000000, 1340.3963623047,      -236.34805,    101325.00000,         1.22518,       288.16000,         4.00000
    0.0000000000,    0.0828282841,    0.0000000000, 1340.3963623047,      -236.34805,    101325.00000,         1.22518,       288.16000,         4.00000
    0.0000000000,    0.0838383851,    0.0000000000, 1340.3963623047,      -236.34805,    101325.00000,         1.22518,       288.16000,         4.00000
    0.0000000000,    0.0848484861,    0.0000000000, 1340.3963623047,      -236.34805,    101325.00000,         1.22518,       288.16000,         4.00000
    0.0000000000,    0.0858585871,    0.0000000000, 1340.3963623047,      -236.34805,    101325.00000,         1.22518,       288.16000,         4.00000
    0.0000000000,    0.0868686882,    0.0000000000, 1340.3963623047,      -236.34805,    101325.00000,         1.22518,       288.16000,         4.00000
    0.0000000000,    0.0878787892,    0.0000000000, 1340.3963623047,      -236.34805,    101325.00000,         1.22518,       288.16000,         4.00000
    0.0000000000,    0.0888888902,    0.0000000000, 1340.3963623047,      -236.34805,    101325.00000,         1.22518,       288.16000,         4.00000
    0.0000000000,    0.0898989912,    0.0000000000, 1340.3963623047,      -236.34805,    101325.00000,         1.22518,       288.16000,         4.00000
    0.0000000000,    0.0909090923,    0.0000000000, 1340.3963623047,      -236.34805,    101325.00000,         1.22518,       288.16000,         4.00000
    0.0000000000,    0.0919191933,    0.0000000000, 1340.3963623047,      -236.34805,    101325.00000,         1.22518,       288.16000,         4.00000
    0.0000000000,    0.0929292943,    0.0000000000, 1340.3963623047,      -236.34805,    101325.00000,         1.22518,       288.16000,         4.00000
    0.0000000000,    0.0939393953,    0.0000000000, 1340.3963623047,      -236.34805,    101325.00000,         1.22518,       288.16000,         4.00000
    0.0000000000,    0.0949494964,    0.0000000000, 1340.3963623047,      -236.34805,    101325.00000,         1.22518,       288.16000,         4.00000
    0.0000000000,    0.0959595974,    0.0000000000, 1340.3963623047,      -236.34805,    101325.00000,         1.22518,       288.16000,         4.00000
    0.0000000000,    0.0969696984,    0.0000000000, 1340.3963623047,      -236.34805,    101325.00000,         1.22518,       288.16000,         4.00000
    0.0000000000,    0.0979797994,    0.0000000000, 1340.3963623047,      -236.34805,    101325.00000,         1.22518,       288.16000,         4.00000
    0.0000000000,    0.0989899005,    0.0000000000, 1340.3963623047,      -236.34805,    101325.00000,         1.22518,       288.16000,         4.00000
    0.0000000000,    0.1000000015,    0.0000000000, 1340.3963623047,      -236.34805,    101325.00000,         1.22518,       288.16000,         4.00000
    0.0010101010,    0.0000000000,    0.0000000000,    0.0000000000,         0.00000,    134395.94245,         1.62506,       288.16000,         0.00000
    0.0010101010,    0.0010101010,    0.0000000000, 1334.0645646359,      -231.86805,    117529.32866,         1.37583,       297.64675,         3.91547
    0.0010101010,    0.0020202021,    0.0000000000, 1341.0346349472,      -233.98178,    100662.71488,         1.21747,       288.08997,         4.00113
    0.0010101010,    0.0030303031,    0.0000000000, 1340.4425708686,      -236.23911,    101278.47119,         1.22484,       288.10801,         4.00044
    0.0010101010,    0.0040404041,    0.0000000000, 1340.3854680977,      -236.39253,    101343.02296,         1.22536,       288.16996,         3.99992
    0.0010101010,    0.0050505051,    0.0000000000, 1340.3946386118,      -236.35270,    101326.82251,         1.22520,       288.16154,         3.99999
    0.0010101010,    0.0060606062,    0.0000000000, 1340.3967214067,      -236.34637,    101324.31909,         1.22518,       288.15961,         4.00000
    0.0010101010,    0.0070707072,    0.0000000000, 1340.3964537708,      -236.34780,    101324.89932,         1.22518,       288.15993,         4.00000
    0.0010101010,    0.0080808082,    0.0000000000, 1340.3963485905,      -236.34813,    101325.03010,         1.22518,       288.16002,         4.00000
    0.0010101010,    0.0090909092,    0.0000000000, 1340.3963569421,      -236.34807,    101325.00623,         1.22518,       288.16001,         4.00000
    0.0010101010,    0.0101010103,    0.0000000000, 1340.3963628299,      -236.34805,    101324.99858,         1.22518,       288.16000,         4.00000
    0.0010101010,    0.0111111113,    0.0000000000, 1340.3963626325,      -236.34805,    101324.99960,         1.22518,       288.16000,         4.00000
    0.0010101010,    0.0121212123,    0.0000000000, 1340.3963622879,      -236.34805,    101325.00007,         1.22518,       288.16000,         4.00000
    0.0010101010,    0.0131313133,    0.0000000000, 1340.3963622842,      -236.34805,    101325.00003,         1.22518,       288.16000,         4.00000
    0.0010101010,    0.0141414144,    0.0000000000, 1340.3963623048,      -236.34805,    101325.00000,         1.22518,       288.16000,         4.00000
    0.0010101010,    0.0151515154,    0.0000000000, 1340.3963623061,      -236.34805,    101325.00000,         1.22518,       288.16000,         4.00000
    0.0010101010,    0.0161616164,    0.0000000000, 1340.3963623045,      -236.34805,    101325.00000,         1.22518,       288.16000,         4.00000
    0.0010101010,    0.0171717174,    0.0000000000, 1340.3963623048,      -236.34805,    101325.00000,         1.22518,       288.16000,         4.00000
    0.0010101010,    0.0181818185,    0.0000000000, 1340.3963623046,      -236.34805,    101325.00000,         1.22518,       288.16000,         4.00000
    0.0010101010,    0.0191919195,    0.0000000000, 1340.3963623047,      -236.34805,    101325.00000,         1.22518,       288.16000,         4.00000
    0.0010101010,    0.0202020205,    0.0000000000, 1340.3963623047,      -236.34805,    101325.00000,         1.22518,       288.16000,         4.00000
    0.0010101010,    0.0212121215,    0.0000000000, 1340.3963623047,      -236.34805,    101325.00000,         1.22518,       288.16000,         4.00000
    0.0010101010,    0.0222222226,    0.0000000000, 1340.3963623047,      -236.34805,    101325.00000,         1.22518,       288.16000,         4.00000
    0.0010101010,    0.0232323236,    0.0000000000, 1340.3963623047,      -236.34805,    101325.00000,         1.22518,       288.16000,         4.00000
    0.0010101010,    0.0242424246,    0.0000000000, 1340.3963623047,      -236.34805,    101325.00000,         1.22518,       288.16000,         4.00000
    0.0010101010,    0.0252525256,    0.0000000000, 1340.3963623047,      -236.34805,    101325.00000,         1.22518,       288.16000,         4.00000
    0.0010101010,    0.0262626267,    0.0000000000, 1340.3963623047,      -236.34805,    101325.00000,         1.22518,       288.16000,         4.00000
    0.0010101010,    0.0272727277,    0.0000000000, 1340.3963623047,      -236.34805,    101325.00000,         1.22518,       288.16000,         4.00000
    0.0010101010,    0.0282828287,    0.0000000000, 1340.3963623047,      -236.34805,    101325.00000,         1.22518,       288.16000,         4.00000
    0.0010101010,    0.0292929297,    0.0000000000, 1340.3963623047,      -236.34805,    101325.00000,         1.22518,       288.16000,         4.00000
    0.0010101010,    0.0303030308,    0.0000000000, 1340.3963623047,      -236.34805,    101325.00000,         1.22518,       288.16000,         4.00000
    0.0010101010,    0.0313131318,    0.0000000000, 1340.3963623047,      -236.34805,    101325.00000,         1.22518,       288.16000,         4.00000
    0.0010101010,    0.0323232328,    0.0000000000, 1340.3963623047,      -236.34805,    101325.00000,         1.22518,       288.16000,         4.00000
    0.0010101010,    0.0333333338,    0.0000000000, 1340.3963623047,      -236.34805,    101325.00000,         1.22518,       288.16000,         4.00000
    0.0010101010,    0.0343434349,    0.0000000000, 1340.3963623047,      -236.34805,    101325.00000,         1.22518,       288.16000,         4.00000
    0.0010101010,    0.0353535359,    0.0000000000, 1340.3963623047,      -236.34805,    101325.00000,         1.22518,       288.16000,         4.00000
