X,Y,Z,u,v,p,rho,T,Mach
    0.0000086000,    0.0000408500,    0.0000000000,   26.9331127697,        -3.19759,    146547.90233,         1.77153,       288.23592,         0.07970
    0.0000086000,    0.0000430000,    0.0000000000,    0.0000000000,         0.00000,    146606.28226,         1.77271,       288.16000,         0.00000
    0.0000107500,    0.0000000000,    0.0000000000,    0.0000000000,         0.00000,    146318.47428,         1.76923,       288.16000,         0.00000
    0.0000107500,    0.0000021500,    0.0000000000,   24.8707541256,         2.71572,    146314.79981,         1.76948,       288.11224,         0.07353
    0.0000107500,    0.0000043000,    0.0000000000,   34.9925006375,         3.92850,    146311.12533,         1.77020,       287.98739,         0.10351
    0.0000107500,    0.0000064500,    0.0000000000,   37.7588602390,         3.96099,    146323.38092,         1.77042,       287.97482,         0.11161
    0.0000107500,    0.0000086000,    0.0000000000,   37.5885808627,         3.33575,    146361.27521,         1.77055,       288.02823,         0.11093
    0.0000107500,    0.0000107500,    0.0000000000,   36.8044225329,         2.59404,    146373.45023,         1.77039,       288.07902,         0.10845
    0.0000107500,    0.0000129000,    0.0000000000,   36.1159673041,         1.91864,    146374.03040,         1.77018,       288.11368,         0.10630
    0.0000107500,    0.0000150500,    0.0000000000,   35.6669259566,         1.34958,    146368.01009,         1.76999,       288.13330,         0.10490
    0.0000107500,    0.0000172000,    0.0000000000,   35.4047118694,         0.86156,    146361.83151,         1.76985,       288.14370,         0.10408
    0.0000107500,    0.0000193500,    0.0000000000,   35.2690615704,         0.42371,    146357.24882,         1.76977,       288.14857,         0.10366
    0.0000107500,    0.0000215000,    0.0000000000,   35.2239384059,         0.00935,    146355.03489,         1.76973,       288.14968,         0.10352
    0.0000107500,    0.0000236500,    0.0000000000,   35.2571546893,        -0.40305,    146355.10448,         1.76975,       288.14741,         0.10362
    0.0000107500,    0.0000258000,    0.0000000000,   35.3730330884,        -0.83428,    146357.24203,         1.76981,       288.14121,         0.10399
    0.0000107500,    0.0000279500,    0.0000000000,   35.5946176397,        -1.30668,    146361.25480,         1.76993,       288.12924,         0.10468
    0.0000107500,    0.0000301000,    0.0000000000,   35.9754115685,        -1.85094,    146366.04316,         1.77012,       288.10796,         0.10588
    0.0000107500,    0.0000322500,    0.0000000000,   36.6223884317,        -2.50949,    146371.13506,         1.77039,       288.07381,         0.10790
    0.0000107500,    0.0000344000,    0.0000000000,   37.5047341379,        -3.28560,    146377.67284,         1.77071,       288.03497,         0.11067
    0.0000107500,    0.0000365500,    0.0000000000,   37.9599960857,        -3.97860,    146394.41328,         1.77100,       288.02173,         0.11220
    0.0000107500,    0.0000387000,    0.0000000000,   35.2475793865,        -4.02499,    146423.95191,         1.77093,       288.09094,         0.10427
    0.0000107500,    0.0000408500,    0.0000000000,   24.8415528130,        -2.73771,    146448.44063,         1.77040,       288.22426,         0.07344
    0.0000107500,    0.0000430000,    0.0000000000,    0.0000000000,         0.00000,    146472.92936,         1.77109,       288.16000,         0.00000
    0.0000129000,    0.0000000000,    0.0000000000,    0.0000000000,         0.00000,    146298.29073,         1.76898,       288.16000,         0.00000
    0.0000129000,    0.0000021500,    0.0000000000,   23.0110163058,         2.21314,    146281.96643,         1.76889,       288.14302,         0.06794
    0.0000129000,    0.0000043000,    0.0000000000,   34.2815756661,         3.50958,    146265.64213,         1.76955,       288.00290,         0.10130
    0.0000129000,    0.0000064500,    0.0000000000,   37.9636762679,         3.77963,    146267.36512,         1.76981,       287.96384,         0.11216
    0.0000129000,    0.0000086000,    0.0000000000,   38.2125230891,         3.32971,    146307.86884,         1.77005,       288.00452,         0.11276
    0.0000129000,    0.0000107500,    0.0000000000,   37.4974129045,         2.67333,    146326.68179,         1.76997,       288.05493,         0.11050
    0.0000129000,    0.0000129000,    0.0000000000,   36.7456831616,         2.01776,    146334.90467,         1.76983,       288.09400,         0.10817
    0.0000129000,    0.0000150500,    0.0000000000,   36.2133754132,         1.43703,    146334.56553,         1.76968,       288.11810,         0.10652
    0.0000129000,    0.0000172000,    0.0000000000,   35.8888254178,         0.92424,    146332.08974,         1.76957,       288.13161,         0.10551
    0.0000129000,    0.0000193500,    0.0000000000,   35.7173371347,         0.45673,    146329.54055,         1.76949,       288.13817,         0.10498
    0.0000129000,    0.0000215000,    0.0000000000,   35.6596761948,         0.01086,    146328.05424,         1.76947,       288.13986,         0.10480
    0.0000129000,    0.0000236500,    0.0000000000,   35.7011346861,        -0.43320,    146327.70328,         1.76948,       288.13718,         0.10493
    0.0000129000,    0.0000258000,    0.0000000000,   35.8465222414,        -0.89473,    146328.27341,         1.76953,       288.12956,         0.10539
    0.0000129000,    0.0000279500,    0.0000000000,   36.1234975883,        -1.39424,    146329.50342,         1.76964,       288.11486,         0.10625
    0.0000129000,    0.0000301000,    0.0000000000,   36.5947765896,        -1.96145,    146330.01666,         1.76980,       288.08985,         0.10771
    0.0000129000,    0.0000322500,    0.0000000000,   37.3395276178,        -2.62224,    146330.39848,         1.77002,       288.05360,         0.11003
    0.0000129000,    0.0000344000,    0.0000000000,   38.1960494186,        -3.33328,    146332.12431,         1.77026,       288.01800,         0.11271
    0.0000129000,    0.0000365500,    0.0000000000,   38.2269647628,        -3.84781,    146341.58038,         1.77039,       288.01587,         0.11294
    0.0000129000,    0.0000387000,    0.0000000000,   34.5243814244,        -3.62830,    146361.63373,         1.77016,       288.09290,         0.10203
    0.0000129000,    0.0000408500,    0.0000000000,   22.9245615173,        -2.24950,    146360.79819,         1.76940,       288.21489,         0.06769
    0.0000129000,    0.0000430000,    0.0000000000,    0.0000000000,         0.00000,    146359.96265,         1.76973,       288.16000,         0.00000
    0.0000150500,    0.0000000000,    0.0000000000,    0.0000000000,         0.00000,    146278.00388,         1.76874,       288.16000,         0.00000
    0.0000150500,    0.0000021500,    0.0000000000,   21.3680582988,         1.74952,    146253.37793,         1.76839,       288.16770,         0.06301
    0.0000150500,    0.0000043000,    0.0000000000,   33.4466024866,         3.05155,    146228.75198,         1.76899,       288.02243,         0.09873
    0.0000150500,    0.0000064500,    0.0000000000,   37.9782353705,         3.49822,    146221.57226,         1.76928,       287.96107,         0.11212
    0.0000150500,    0.0000086000,    0.0000000000,   38.7012039057,         3.21388,    146260.63403,         1.76959,       287.98671,         0.11416
    0.0000150500,    0.0000107500,    0.0000000000,   38.1254493401,         2.65764,    146282.83419,         1.76957,       288.03355,         0.11234
    0.0000150500,    0.0000129000,    0.0000000000,   37.3583084149,         2.04461,    146296.21518,         1.76948,       288.07479,         0.10997
    0.0000150500,    0.0000150500,    0.0000000000,   36.7671656231,         1.47343,    146300.22689,         1.76936,       288.10229,         0.10815
    0.0000150500,    0.0000172000,    0.0000000000,   36.3911261391,         0.95428,    146300.78167,         1.76927,       288.11848,         0.10699
    0.0000150500,    0.0000193500,    0.0000000000,   36.1882871444,         0.47351,    146299.95960,         1.76921,       288.12661,         0.10637
    0.0000150500,    0.0000215000,    0.0000000000,   36.1194396573,         0.01161,    146299.13504,         1.76918,       288.12885,         0.10616
    0.0000150500,    0.0000236500,    0.0000000000,   36.1683650394,        -0.44879,    146298.47555,         1.76920,       288.12583,         0.10631
    0.0000150500,    0.0000258000,    0.0000000000,   36.3401878908,        -0.92447,    146297.84632,         1.76924,       288.11688,         0.10684
    0.0000150500,    0.0000279500,    0.0000000000,   36.6678464663,        -1.43461,    146296.76606,         1.76933,       288.09982,         0.10786
    0.0000150500,    0.0000301000,    0.0000000000,   37.2124308524,        -2.00318,    146294.34906,         1.76947,       288.07225,         0.10954
    0.0000150500,    0.0000322500,    0.0000000000,   38.0075229319,        -2.63676,    146291.38490,         1.76966,       288.03569,         0.11199
    0.0000150500,    0.0000344000,    0.0000000000,   38.7517707608,        -3.25385,    146289.92044,         1.76983,       288.00506,         0.11432
    0.0000150500,    0.0000365500,    0.0000000000,   38.2819589479,        -3.58988,    146293.72625,         1.76982,       288.01411,         0.11303
    0.0000150500,    0.0000387000,    0.0000000000,   33.6571019462,        -3.16624,    146305.98388,         1.76946,       288.09789,         0.09936
    0.0000150500,    0.0000408500,    0.0000000000,   21.2271414413,        -1.78352,    146287.45331,         1.76855,       288.20861,         0.06260
    0.0000150500,    0.0000430000,    0.0000000000,    0.0000000000,         0.00000,    146268.92275,         1.76863,       288.16000,         0.00000
    0.0000172000,    0.0000000000,    0.0000000000,    0.0000000000,         0.00000,    146255.46285,         1.76847,       288.16000,         0.00000
    0.0000172000,    0.0000021500,    0.0000000000,   19.9535171813,         1.34478,    146226.46762,         1.76795,       288.18664,         0.05877
    0.0000172000,    0.0000043000,    0.0000000000,   32.5516184760,         2.59789,    146197.47239,         1.76848,       288.04326,         0.09599
    0.0000172000,    0.0000064500,    0.0000000000,   37.8406653577,         3.16537,    146183.77610,         1.76880,       287.96440,         0.11163
    0.0000172000,    0.0000086000,    0.0000000000,   39.0596879720,         3.02697,    146219.09958,         1.76917,       287.97434,         0.11517
    0.0000172000,    0.0000107500,    0.0000000000,   38.6759848190,         2.57347,    146242.52257,         1.76920,       288.01538,         0.11394
    0.0000172000,    0.0000129000,    0.0000000000,   37.9358888486,         2.01610,    146259.10784,         1.76914,       288.05686,         0.11167
    0.0000172000,    0.0000150500,    0.0000000000,   37.3106163435,         1.46928,    146266.30031,         1.76905,       288.08668,         0.10975
    0.0000172000,    0.0000172000,    0.0000000000,   36.8952956343,         0.95783,    146269.22548,         1.76897,       288.10505,         0.10848
    0.0000172000,    0.0000193500,    0.0000000000,   36.6665003134,         0.47697,    146269.81135,         1.76892,       288.11455,         0.10778
    0.0000172000,    0.0000215000,    0.0000000000,   36.5882414107,         0.01177,    146269.53390,         1.76890,       288.11729,         0.10754
    0.0000172000,    0.0000236500,    0.0000000000,   36.6435428798,        -0.45209,    146268.67871,         1.76891,       288.11396,         0.10771
    0.0000172000,    0.0000258000,    0.0000000000,   36.8388838587,        -0.92927,    146267.05963,         1.76895,       288.10383,         0.10831
    0.0000172000,    0.0000279500,    0.0000000000,   37.2093725594,        -1.43618,    146264.32758,         1.76903,       288.08492,         0.10945
    0.0000172000,    0.0000301000,    0.0000000000,   37.8062998903,        -1.98920,    146259.82667,         1.76916,       288.05582,         0.11128
    0.0000172000,    0.0000322500,    0.0000000000,   38.6037292865,        -2.57529,    146254.76972,         1.76931,       288.02044,         0.11373
    0.0000172000,    0.0000344000,    0.0000000000,   39.1681796890,        -3.08666,    146251.05093,         1.76942,       287.99592,         0.11550
    0.0000172000,    0.0000365500,    0.0000000000,   38.1617821357,        -3.25990,    146250.86925,         1.76929,       288.01589,         0.11259
    0.0000172000,    0.0000387000,    0.0000000000,   32.7168316493,        -2.69198,    146256.63708,         1.76882,       288.10495,         0.09648
    0.0000172000,    0.0000408500,    0.0000000000,   19.7682921104,        -1.36703,    146226.64613,         1.76784,       288.20494,         0.05823
    0.0000172000,    0.0000430000,    0.0000000000,    0.0000000000,         0.00000,    146196.65519,         1.76775,       288.16000,         0.00000
    0.0000193500,    0.0000000000,    0.0000000000,    0.0000000000,         0.00000,    146231.70228,         1.76818,       288.16000,         0.00000
    0.0000193500,    0.0000021500,    0.0000000000,   18.7568411597,         1.00799,    146201.31000,         1.76756,       288.20107,         0.05520
    0.0000193500,    0.0000043000,    0.0000000000,   31.6429462557,         2.17779,    146170.91773,         1.76803,       288.06406,         0.09323
    0.0000193500,    0.0000064500,    0.0000000000,   37.5870527963,         2.81836,    146152.86605,         1.76838,       287.97228,         0.11081
    0.0000193500,    0.0000086000,    0.0000000000,   39.3002958107,         2.80181,    146183.03104,         1.76877,       287.96686,         0.11583
    0.0000193500,    0.0000107500,    0.0000000000,   39.1456004282,         2.44561,    146206.03241,         1.76885,       288.00057,         0.11530
    0.0000193500,    0.0000129000,    0.0000000000,   38.4682644511,         1.94938,    146224.16636,         1.76882,       288.04063,         0.11322
    0.0000193500,    0.0000150500,    0.0000000000,   37.8321346003,         1.43594,    146233.43392,         1.76874,       288.07170,         0.11128
    0.0000193500,    0.0000172000,    0.0000000000,   37.3899097314,         0.94188,    146238.05794,         1.76867,       288.09173,         0.10993
    0.0000193500,    0.0000193500,    0.0000000000,   37.1409191565,         0.47053,    146239.69486,         1.76863,       288.10237,         0.10917
    0.0000193500,    0.0000215000,    0.0000000000,   37.0549690962,         0.01166,    146239.86128,         1.76861,       288.10555,         0.10891
    0.0000193500,    0.0000236500,    0.0000000000,   37.1158357747,        -0.44617,    146238.85816,         1.76862,       288.10193,         0.10910
    0.0000193500,    0.0000258000,    0.0000000000,   37.3309711992,        -0.91522,    146236.58231,         1.76866,       288.09083,         0.10976
    0.0000193500,    0.0000279500,    0.0000000000,   37.7350394748,        -1.40867,    146232.73428,         1.76874,       288.07058,         0.11099
    0.0000193500,    0.0000301000,    0.0000000000,   38.3610811574,        -1.93403,    146227.05057,         1.76885,       288.04097,         0.11290
    0.0000193500,    0.0000322500,    0.0000000000,   39.1179791152,        -2.46139,    146220.84182,         1.76898,       288.00795,         0.11522
    0.0000193500,    0.0000344000,    0.0000000000,   39.4531239577,        -2.86701,    146215.87227,         1.76903,       287.99035,         0.11629
    0.0000193500,    0.0000365500,    0.0000000000,   37.9053674667,        -2.90114,    146213.18206,         1.76881,       288.02065,         0.11175
    0.0000193500,    0.0000387000,    0.0000000000,   31.7576857872,        -2.24225,    146213.81665,         1.76825,       288.11354,         0.09357
    0.0000193500,    0.0000408500,    0.0000000000,   18.5425516437,        -1.01461,    146177.48512,         1.76725,       288.20367,         0.05457
    0.0000193500,    0.0000430000,    0.0000000000,    0.0000000000,         0.00000,    146141.15358,         1.76708,       288.16000,         0.00000
    0.0000215000,    0.0000000000,    0.0000000000,    0.0000000000,         0.00000,    146206.89243,         1.76788,       288.16000,         0.00000
    0.0000215000,    0.0000021500,    0.0000000000,   17.7579741388,         0.73925,    146177.23269,         1.76720,       288.21188,         0.05223
    0.0000215000,    0.0000043000,    0.0000000000,   30.7554527135,         1.80674,    146147.57295,         1.76763,       288.08378,         0.09055
    0.0000215000,    0.0000064500,    0.0000000000,   37.2515241116,         2.48169,    146127.16900,         1.76800,       287.98312,         0.10975
    0.0000215000,    0.0000086000,    0.0000000000,   39.4401045986,         2.56204,    146151.61090,         1.76842,       287.96345,         0.11619
    0.0000215000,    0.0000107500,    0.0000000000,   39.5373871578,         2.29317,    146173.13551,         1.76852,       287.98892,         0.11642
    0.0000215000,    0.0000129000,    0.0000000000,   38.9510349034,         1.85834,    146191.59692,         1.76851,       288.02630,         0.11463
    0.0000215000,    0.0000150500,    0.0000000000,   38.3245114852,         1.38291,    146202.05395,         1.76845,       288.05769,         0.11272
    0.0000215000,    0.0000172000,    0.0000000000,   37.8669944461,         0.91237,    146207.79807,         1.76839,       288.07885,         0.11133
