time,x,y,z,L
12.6,-0.602452,-0.780475,0.600364,0.575052
12.7,-0.559179,-0.757937,0.597196,0.557499
12.8,-0.515877,-0.730943,0.590082,0.53528
12.9,-0.472958,-0.700384,0.579552,0.5088
13,-0.430767,-0.667127,0.566159,0.478465
13.1,-0.389584,-0.63198,0.550452,0.444666
13.2,-0.349625,-0.595676,0.53295,0.407778
13.3,-0.311049,-0.558858,0.514131,0.368143
13.4,-0.273963,-0.522074,0.494418,0.32607
13.5,-0.238428,-0.485782,0.474184,0.281828
13.6,-0.204466,-0.450349,0.453741,0.235637
13.7,-0.172068,-0.41606,0.433353,0.187662
13.8,-0.141198,-0.383129,0.41323,0.137994
13.9,-0.111799,-0.351707,0.39354,0.0866215
14,-0.0837988,-0.321891,0.374415,0.0333531
14.1,-0.0571119,-0.293732,0.355948,-0.0223714
14.2,-0.0316451,-0.267247,0.338211,-0.0821605
14.3,-0.00729962,-0.242421,0.321246,-0.152909
14.4,0.0160267,-0.219216,0.305081,-0.259903
14.5,0.0384373,-0.197578,0.289727,-0.261269
14.6,0.0600353,-0.177437,0.275183,-0.270194
14.7,0.0809224,-0.158716,0.261439,-0.307264
14.8,0.101198,-0.141328,0.24848,-0.228904
14.9,0.120958,-0.125183,0.236284,-0.191292
15,0.140296,-0.11019,0.224826,-0.167279
15.1,0.159299,-0.096253,0.21408,-0.148718
15.2,0.178053,-0.0832785,0.204021,-0.133538
15.3,0.196635,-0.0711716,0.19462,-0.120803
15.4,0.21512,-0.0598385,0.185853,-0.109972
15.5,0.233579,-0.0491857,0.177696,-0.100687
15.6,0.252073,-0.0391206,0.170126,-0.0926851
15.7,0.270662,-0.0295507,0.163124,-0.0857602
15.8,0.289396,-0.0203838,0.156674,-0.0797438
15.9,0.308322,-0.0115274,0.150764,-0.0744893
16,0.327479,-0.00288828,0.145385,-0.0698639
16.1,0.346897,0.00562797,0.140532,-0.0657411
16.2,0.3666,0.0141174,0.136205,-0.0619964
16.3,0.386602,0.022678,0.132411,-0.0585017
16.4,0.40691,0.0314101,0.12916,-0.0551233
16.5,0.427518,0.0404169,0.126471,-0.0517171
16.6,0.448412,0.0498038,0.124368,-0.048128
16.7,0.469562,0.0596788,0.122881,-0.0441882
16.8,0.490929,0.0701516,0.122051,-0.0397173
16.9,0.512459,0.0813331,0.121925,-0.0345223
17,0.534083,0.0933337,0.122557,-0.0284023
17.1,0.555715,0.106262,0.12401,-0.0211511
17.2,0.577257,0.120221,0.126356,-0.0125672
17.3,0.598591,0.135307,0.129669,-0.00245549
17.4,0.619585,0.151606,0.134033,0.00935744
17.5,0.64009,0.169185,0.13953,0.0230171
17.6,0.659942,0.188094,0.146244,0.0386246
17.7,0.678963,0.208355,0.154254,0.0562323
17.8,0.696966,0.22996,0.163629,0.0758339
17.9,0.713752,0.252862,0.174423,0.0973473
18,0.729121,0.276973,0.18667,0.120642
18.1,0.742869,0.302158,0.200373,0.145491
18.2,0.754797,0.328232,0.215501,0.171618
18.3,0.764718,0.354961,0.231983,0.198681
18.4,0.772458,0.382058,0.2497,0.226297
18.5,0.777865,0.409192,0.268486,0.254046
18.6,0.780815,0.435992,0.288123,0.281484
18.7,0.781216,0.462059,0.308349,0.308171
18.8,0.779013,0.486972,0.32886,0.333671
18.9,0.774189,0.510312,0.34932,0.357581
19,0.766772,0.531671,0.369378,0.379522
19.1,0.756831,0.550667,0.388673,0.39917
19.2,0.744474,0.566968,0.406857,0.416248
19.3,0.729851,0.580295,0.423608,0.430536
19.4,0.713144,0.590442,0.438643,0.441871
19.5,0.694562,0.597276,0.451726,0.45015
19.6,0.674338,0.600747,0.462683,0.455325
19.7,0.65272,0.600878,0.471398,0.457396
19.8,0.629964,0.597771,0.477818,0.456416
19.9,0.606327,0.591592,0.481949,0.452477
20,0.582063,0.58256,0.483852,0.445705
20.1,0.557414,0.570941,0.483632,0.436259
20.2,0.532608,0.55703,0.48143,0.424316
20.3,0.507857,0.541141,0.477415,0.410086
20.4,0.483351,0.523598,0.471777,0.39377
20.5,0.459259,0.504719,0.464713,0.375595
20.6,0.435727,0.484812,0.456423,0.355786
20.7,0.412879,0.46417,0.447105,0.334572
20.8,0.390817,0.44306,0.436949,0.312182
20.9,0.369626,0.421727,0.426131,0.28884
21,0.349367,0.400384,0.414814,0.264771
21.1,0.330088,0.379221,0.403146,0.240193
21.2,0.311821,0.358397,0.391259,0.21532
21.3,0.294584,0.338046,0.379266,0.190362
21.4,0.278384,0.318278,0.367267,0.165524
21.5,0.263219,0.299179,0.355345,0.141009
21.6,0.249077,0.280815,0.34357,0.117014
21.7,0.235942,0.263235,0.332,0.093733
21.8,0.223791,0.24647,0.32068,0.0713546
21.9,0.212599,0.23054,0.309648,0.0500605
22,0.202335,0.215451,0.298928,0.0300228
22.1,0.192969,0.201201,0.288543,0.0113985
22.2,0.184468,0.187779,0.278504,-0.00567563
22.3,0.1768,0.175169,0.268819,-0.0210905
22.4,0.169932,0.163348,0.259493,-0.0347726
22.5,0.163832,0.152291,0.250523,-0.0466895
22.6,0.158469,0.141968,0.241908,-0.0568543
22.7,0.153811,0.132349,0.23364,-0.0653257
22.8,0.149832,0.123402,0.225713,-0.0722022
22.9,0.146502,0.115094,0.218117,-0.0776157
23,0.143799,0.107392,0.210842,-0.0817196
23.1,0.141697,0.100264,0.203877,-0.0846784
23.2,0.140176,0.0936758,0.197212,-0.0866564
23.3,0.139216,0.0875979,0.190833,-0.0878115
23.4,0.1388,0.0819994,0.18473,-0.0882883
23.5,0.138913,0.0768514,0.178891,-0.0882156
23.6,0.13954,0.0721263,0.173305,-0.0877067
23.7,0.14067,0.0677977,0.167961,-0.0868574
23.8,0.142295,0.0638409,0.162849,-0.0857488
